AptName,Spine_vs_Laparoscopic,Spine_vs_HeadNeck,Laparoscopic_vs_HeadNeck,AveExpr,F,P.Value,adj.P.Val,Target,EntrezGeneSymbol,draw
seq.9613.16,-0.03925817669240672,0.0361244160292884,0.07538259272169512,9.16519981835913,0.2368925938492652,0.7928397109195715,0.9228619694086376,Fc_MOUSE,,Venous
seq.6510.56,-0.10169121548789484,-0.03006607210144452,0.07162514338645032,10.919053241301656,0.23665672385695535,0.7930193291330623,0.9229274426329246,RN128,RNF128,Venous
seq.19752.197,-0.005512725892147685,-0.14128715860220886,-0.13577443271006118,10.914001332324004,0.2362517641767351,0.7933278229028884,0.9231428594083853,AMP1D,METAP1D,Venous
seq.2620.4,0.14802159099964207,0.08894886025282922,-0.05907273074681285,12.832914937051894,0.23598330088378844,0.7935324129226593,0.9232096394308585,"gp130, soluble",IL6ST,Venous
seq.2516.57,0.06617542855853031,-0.15114491735779545,-0.21732034591632576,12.1649834029918,0.23585998430489646,0.793632026624763,0.9232096394308585,6Ckine,CCL21,Venous
seq.12683.156,-0.07261681197052816,-0.013937726461309197,0.058679085509218964,8.665635028025592,0.23537287082720393,0.7939978389900428,0.9234915785890097,DPYL5,DPYSL5,Venous
seq.13517.3,0.08970818852346074,-0.057518787134482,-0.14722697565794274,8.026239333612253,0.23501642451064855,0.7942928611518093,0.9235114609319822,PTHD3,PTCHD3,Venous
seq.24904.121,0.08318676972286632,0.006303270000437067,-0.07688349972242925,10.509763651404114,0.2349642932710302,0.7943095404852819,0.9235114609319822,STXB4,STXBP4,Venous
seq.12530.14,-0.06517960827394553,-0.13251574307412817,-0.06733613480018263,11.711501161957559,0.23460499732196421,0.7945837640625878,0.9235114609319822,CKS-1,CKS1B,Venous
seq.20922.4,-0.07437958004825429,-0.08709981726978722,-0.012720237221532926,6.811265111843198,0.23450500501795707,0.7946668071883033,0.9235114609319822,PROF4,PFN4,Venous
seq.9122.8,0.05084322866703417,0.11189974340970466,0.06105651474267049,8.795119250439488,0.23446429135585073,0.7947076153045314,0.9235114609319822,Fc_MOUSE,,Venous
seq.3488.64,-0.053351903844710336,0.3566010514558968,0.40995295530060716,15.375405118094198,0.23425407925575747,0.7948746711656066,0.9235114609319822,Catalase,CAT,Venous
seq.18900.37,-0.035998888791302974,0.08276127880183992,0.1187601675931429,10.317153830748795,0.23410768337761134,0.7949635098412287,0.9235114609319822,H-ras (WT),HRAS,Venous
seq.9945.8,-0.1253037935614998,-0.1614393209352798,-0.03613552737378001,10.60693408362494,0.233814461350531,0.7952066740275436,0.9235114609319822,ARMC5,ARMC5,Venous
seq.11709.29,0.09049679489042539,0.012843904519895588,-0.0776528903705298,10.048397513938538,0.233625778916056,0.7953316923581748,0.9235114609319822,CPT1B,CPT1B,Venous
seq.2643.57,0.022417591016598237,0.19074649200121208,0.16832890098461384,14.200306116251342,0.23361927075568062,0.7953366660642688,0.9235114609319822,P-Cadherin,CDH3,Venous
seq.18868.7,-0.2739778581348489,-0.016010485298579624,0.25796737283626925,10.89542277657498,0.23348447604214495,0.7954625284792932,0.9235114609319822,CBX3,CBX3,Venous
seq.21951.32,-0.09886225388811098,0.0014954204375268176,0.1003576743256378,9.985580577954417,0.23316660075286394,0.7956826979330852,0.9235114609319822,ARNT,ARNT,Venous
seq.8659.68,0.05808987728241277,0.037213182852879,-0.02087669442953377,8.566522953705853,0.2331608184550027,0.7956871192044124,0.9235114609319822,G6B,MPIG6B,Venous
seq.12352.70,-0.09855266799592854,-0.25659929984157515,-0.1580466318456466,8.718764766754157,0.23307651790719175,0.7957743523483284,0.9235114609319822,ARRD3,ARRDC3,Venous
seq.10473.2,0.09059799843635385,0.10794112412249302,0.01734312568613916,7.5820979883183535,0.232955804731805,0.7958666473236853,0.9235114609319822,Trefoil factor 2,TFF2,Venous
seq.20093.9,0.16382272757732608,-0.07661550158152153,-0.2404382291588476,12.504270115293032,0.23271015708116885,0.7960380889371755,0.9235671438180848,VCAM-1,VCAM1,Venous
seq.12730.3,-0.10580617264471037,0.028005574791858834,0.1338117474365692,11.574230907126918,0.2325035315255011,0.7961898832250129,0.9236000180502902,KNTC2,NDC80,Venous
seq.3583.54,0.10581462024502564,0.04822345237618286,-0.057591167868842774,10.170216385676133,0.23203942237158148,0.7965451087168673,0.9236881135102923,Arylsulfatase A,ARSA,Venous
seq.5939.42,-0.07658560467376319,0.09125643657850979,0.16784204125227298,9.231985825519278,0.23197427699742523,0.7966175718198004,0.9236881135102923,TWEAK,TNFSF12,Venous
seq.5590.11,0.04359847772911252,0.10426088970569225,0.06066241197657973,9.164616043593604,0.2319257091965747,0.796636239589414,0.9236881135102923,ZPLD1,ZPLD1,Venous
seq.3620.67,0.05456818796808349,0.16424610172381193,0.10967791375572844,11.331224747010362,0.23137638186878945,0.7970529175975845,0.923949511766299,IL22RA1,IL22RA1,Venous
seq.8793.13,-0.06215961904379874,0.007040327147409542,0.06919994619120828,9.073808922985148,0.2311656110314728,0.7972144222030881,0.923949511766299,Fc_MOUSE,,Venous
seq.3232.28,0.17810285471986376,0.04411165636048331,-0.13399119835938045,11.618555968521214,0.23113073027757103,0.797241153526698,0.923949511766299,TrATPase,ACP5,Venous
seq.2878.66,-0.022982898861608092,-0.13223293898463062,-0.10925004012302253,8.924937602799686,0.23088135551248795,0.7974546989592772,0.923949511766299,YES,YES1,Venous
seq.14048.7,-0.09091215257105745,-0.13202095837453776,-0.04110880580348031,10.935165633490017,0.23070076570884443,0.7975707489821547,0.923949511766299,IL-1 R AcP,IL1RAP,Venous
seq.11690.47,-0.0688326261954888,-0.16788538025484812,-0.09905275405935932,9.569885293373476,0.2306882453805836,0.7976027198217831,0.923949511766299,APC7,ANAPC7,Venous
seq.5758.49,0.007830931204887648,0.0765987471529268,0.06876781594803916,9.846204626526001,0.23039112786209437,0.7978082053820545,0.9240444626820173,kallikrein 9,KLK9,Venous
seq.3074.6,-0.029997953417044698,-0.24228143056669893,-0.21228347714965423,15.458231201396506,0.23019403137483813,0.7979816869386195,0.9240584688928111,LBP,LBP,Venous
seq.9269.7,0.06936185520171811,0.12530494398537506,0.05594308878365695,13.68356541123081,0.22943430826435324,0.7985425000824911,0.9240584688928111,Biotinidase,BTD,Venous
seq.19161.1,-0.3206846371175942,-0.16865935204542737,0.15202528507216684,14.351161442095936,0.2293497421761602,0.7986295841227942,0.9240584688928111,UBP15,USP15,Venous
seq.8950.4,-0.0016731593984946613,-0.08827007863378888,-0.08659691923529422,9.793057482475076,0.2292234014283655,0.7987044636224195,0.9240584688928111,CLCA2,CLCA2,Venous
seq.7968.15,0.21685777522610117,0.07956383081418217,-0.137293944411919,9.194711948915648,0.22896680161167365,0.7989236518194275,0.9240584688928111,CRTAM,CRTAM,Venous
seq.23030.4,0.25817441568582744,-0.15255509220967056,-0.410729507895498,15.029864275006076,0.22894309101694485,0.7989418638415653,0.9240584688928111,Siglec-5,SIGLEC5,Venous
seq.6434.18,-0.09114680042362977,-0.21935063929519139,-0.12820383887156162,8.909414067168232,0.22886608348560333,0.7990010164141425,0.9240584688928111,Amine oxidase,AOC2,Venous
