AptName,Spine_vs_Laparoscopic,Spine_vs_HeadNeck,Laparoscopic_vs_HeadNeck,AveExpr,F,P.Value,adj.P.Val,Target,EntrezGeneSymbol
seq.20083.1,-1.5256187676064625,-0.6623848526701791,0.8632339149362833,0.5786682654117768,3.6099817520001256,0.055484271026796705,0.6151670518130434,RAB6A,RAB6A
seq.3736.60,0.5752082665645797,0.044741486743074085,-0.5304667798215056,-0.16160948027781505,3.6086112948503213,0.05553383604377074,0.6151670518130434,BMP-6,BMP6
seq.2843.13,0.8045860543987545,0.029540305935833278,-0.7750457484629213,-0.19047690422406158,3.608273696437452,0.05554605369299688,0.6151670518130434,SPINT2,SPINT2
seq.8969.49,-0.40227632145223313,-0.1169578072025854,0.2853185142496477,0.06197218728161191,3.606297903951467,0.05561761932012401,0.6151670518130434,CD14,CD14
seq.6356.3,1.4903349403818378,0.4619902400584827,-1.028344700323355,-0.4525824597687926,3.605990557383529,0.05562876130218509,0.6151670518130434,Carboxypeptidase B1,CPB1
seq.22483.109,-0.7754206040033687,-0.17224126086859215,0.6031793431347765,0.28487864665692353,3.6053958710118703,0.055650327255226895,0.6151670518130434,K2C71,KRT71
seq.8802.24,1.2103980727973211,0.3441654576834405,-0.8662326151138806,-0.36679526285372893,3.604632583934567,0.055678021483184494,0.6151670518130434,Fc_MOUSE,
seq.10953.14,0.4162805689742284,0.06950061558541902,-0.34677995338880935,-0.060585438865425,3.6038123235093478,0.05570780050786362,0.6151670518130434,CLC2A,CLEC2A
seq.9753.17,-1.2327973039812046,-0.56886103516475806,0.6639362688164465,0.5026452026993603,3.5942058513267523,0.05605792196365825,0.6151670518130434,Ezrin,EZR
seq.13078.3,-0.8631075186219411,-0.1669544098477626,0.6961531087741785,0.2984628705928946,3.5927919117246034,0.056109668000898845,0.6151670518130434,CETN2,CETN2
seq.7145.1,-0.2902489890073833,-0.098392563951573,0.1918564250558103,-0.005987110173538035,3.5919155222645767,0.05614176881252869,0.6151670518130434,ITIH3,ITIH3
seq.16317.20,-0.7578563949558694,-0.10687294005638108,0.6509834548994884,0.2152127930103931,3.5916389908239337,0.056151902114266884,0.6151670518130434,Desmoglein-3,DSG3
seq.20445.29,0.7531576152584449,0.5853482154890952,-0.16780939976934972,-0.18156571340782804,3.590961781997943,0.05617672682917721,0.6151670518130434,AP1AR,AP1AR
seq.15667.39,1.1435839509899808,0.2914135372714366,-0.8521704137185442,-0.3306187994581348,3.5896342137701955,0.05622542860253727,0.6151670518130434,BMP-4,BMP4
seq.6453.70,-0.36641958741436687,-0.1854969447562386,0.1809226426581283,-0.0811625045078898,3.5877423780510282,0.05629491428822379,0.6151670518130434,LIRB4,LILRB4
seq.11388.75,1.3432700593767204,0.3747970885440813,-0.9684729708326392,-0.3672684609501304,3.584531210172023,0.0564130838789344,0.6151670518130434,HE4,WFDC2
seq.10924.258,0.7086945707046881,-0.00724561444717433,-0.7159401851518624,-0.11776878082398438,3.5843302989056136,0.05642048678876111,0.6151670518130434,NEUFC,CYB5D2
seq.4914.10,1.136290881598201,0.14745835248591344,-0.9888325291122875,-0.3646560858531054,3.5830940981647963,0.05646606121476062,0.6151670518130434,HCG,CGA|CGB3|CGB7
seq.6367.66,1.13480924739187,0.3044391211030666,-0.8303701262888035,-0.3427227270249696,3.582434794155465,0.05649038474490203,0.6151670518130434,fibromodulin,FMOD
seq.23341.16,-1.005261554755034,-0.17923888227244725,0.8260226724825868,0.35682737150354704,3.581889700060905,0.05651050384362697,0.6151670518130434,DMC1,DMC1
seq.25480.21,-1.2711924875699023,-0.06581076868377156,1.2053817188861309,-0.17740519083022477,3.5774487385093483,0.056674724003430134,0.6151670518130434,UBAC1,UBAC1
seq.12494.99,-1.4577310172301514,-0.4950826493329603,0.9626483678971911,0.42610125389552805,3.571951424561429,0.05687876600246948,0.6151670518130434,GBRL2,GABARAPL2
seq.4995.16,-0.7392138940974654,-0.06939294742973381,0.6698209466677316,0.2414989214649208,3.5706602640282923,0.056926811819188544,0.6151670518130434,HPG-,HPGD
seq.19824.3,0.5985128758811166,0.0017626810686757624,-0.5967501948124408,-0.14515220811416776,3.5694032702894583,0.0569736310136802,0.6151670518130434,UB2R2,UBE2R2
seq.24201.86,0.2834829666057524,-0.20566508705541242,-0.4891480536611648,-0.04355383114097237,3.5661983561350308,0.0570932045240715,0.6151670518130434,GAGC1,PAGE4
seq.21563.3,1.0664813287536958,-0.018099179935115478,-1.0845805086888114,-0.15108605794917684,3.5642769464962343,0.05716502936459517,0.6151670518130434,sPLA(2)-XII,PLA2G12A
seq.13066.42,-0.9034980837864581,-0.13951895527342295,0.7639791285130352,0.32017179848798083,3.5613577262814644,0.05727435233175096,0.6151670518130434,EDC4,EDC4
seq.16320.139,0.465510057537894,-0.0060211435547463665,-0.47153120109264035,0.01823642416562003,3.555857113132173,0.05748099981412505,0.6151670518130434,CD320,CD320
seq.5012.67,-1.5709928077872983,-0.15401264699489792,1.4169801607924004,-0.08319238205898734,3.5557631835497734,0.05748453599492072,0.6151670518130434,"Myokinase, human",AK1
seq.9191.8,1.2912706412179895,0.2920751742117266,-0.999195467006263,-0.3536218063655068,3.553488214500971,0.057570258422048264,0.6151670518130434,Trefoil factor 2,TFF2
seq.2575.5,1.0345856385920547,0.21898505436853546,-0.8156005842235192,-0.4034765029059499,3.5522340621432518,0.05761757851686274,0.6151670518130434,Leptin,LEP
seq.21945.4,1.5903104354099642,0.2214123485034226,-1.3688980869065417,-0.5011283312121151,3.5491181675848553,0.057735336948930044,0.6151670518130434,WNT5B,WNT5B
seq.16594.44,1.0357877317202946,0.1358547579313965,-0.8999329737888981,-0.39150314970912364,3.5480736953772425,0.05777487231820591,0.6151670518130434,FAIM1,FAIM
seq.13485.20,0.5085606563429175,0.10907825035101659,-0.3994824059919009,-0.09224613392591625,3.541046274190092,0.05804168390592305,0.6151670518130434,TM87B,TMEM87B
seq.11214.40,0.9495688462742805,0.31421461220853225,-0.6353542340657482,-0.2704074491444238,3.5379957978781396,0.05815794213624357,0.6151670518130434,DNJB9,DNAJB9
seq.3860.7,-0.7628383145101361,-0.07201268000253636,0.6908256345075997,7.390907352740802e-4,3.5379762911671424,0.05815868642613095,0.6151670518130434,PSA6,PSMA6
seq.21375.34,-1.0184078532024698,-0.44100029724211764,0.5774075559603522,-0.07888608881862706,3.5347494193697453,0.05828196027588799,0.6151670518130434,R3GEF,RAB3IL1
seq.12549.33,1.1544146393349162,0.23132601689134955,-0.9230886224435666,-0.3259810076893417,3.5333540496019227,0.05833535947356333,0.6151670518130434,PTGD2,HPGDS
seq.3322.52,1.2766298611965945,0.37435387800911596,-0.9022759831874785,-0.3846222078893586,3.5237271393838023,0.058705304766958163,0.6151670518130434,LRIG3,LRIG3
seq.14711.27,1.58387856156037,0.4471259448878359,-1.1367526166725341,-0.4793101245828241,3.5230963651741156,0.05872963819363581,0.6151670518130434,Cystatin M,CST6
seq.21875.31,1.408642326918131,0.24528000944777986,-1.1633623174703511,-0.4350195422038546,3.522834341836148,0.05873974969305612,0.6151670518130434,ZFAN3,ZFAND3
seq.11561.32,1.3526323352006118,0.34374574490305615,-1.0088865902975557,-0.41484634558164224,3.522247180884051,0.058762415535435444,0.6151670518130434,Fc_MOUSE,
seq.15511.37,1.4025847640413378,0.3390214578002621,-1.0635633062410756,-0.4210898169211939,3.516689529285487,0.05897745251550438,0.6151670518130434,NPTXR,NPTXR
seq.17766.5,-2.1640087693901497,0.41564533836197554,2.579654107752125,0.49302123243826657,3.5138204294804276,0.05908881742683243,0.6151670518130434,NCF-1,NCF1
seq.25217.35,0.40393801312910366,-0.05886942365318494,-0.4628074367822886,-0.07889037926257236,3.5135972863389,0.05909748890489594,0.6151670518130434,SPANXA,SPANXA1
seq.21951.32,-0.7961335329049001,-0.07432764687219626,0.7218058860327038,0.28525046236179713,3.510462464567259,0.059219464562478105,0.6151670518130434,ARNT,ARNT
seq.3028.36,1.454292608280615,0.4209452698678483,-1.0333473384127667,-0.4471282928706013,3.5088907711898774,0.059280727799579484,0.6151670518130434,Ck-b-8-1,CCL23
seq.18235.16,-0.4228838312410788,0.1520692684427638,0.5749530996838426,-0.20726202089732318,3.5076870806583766,0.059327695814836844,0.6151670518130434,PGP,PGP
seq.12357.41,0.31165539398456277,-0.19963643397014785,-0.5112918279547106,0.02274715672516307,3.4996021023723727,0.0596442813567455,0.6151670518130434,SNP29,SNAP29
seq.20187.10,1.3902556964247363,0.21142070014254274,-1.1788349962821936,-0.4046535787266681,3.498816593369403,0.0596751429802136,0.6151670518130434,Integrin aVb3,ITGAV|ITGB3
seq.7083.74,0.4978748691290716,-0.09476904499414031,-0.5926439141232118,-0.013746123053018996,3.497712843173252,0.059718538871785506,0.6151670518130434,MATN4,MATN4
seq.7202.107,0.7549653766684592,0.20967688721981317,-0.545288489448646,-0.11409552325706011,3.4950146457015423,0.059824775917194054,0.6151670518130434,SEMA6C,SEMA6C
seq.6375.75,0.834925883252463,0.2604650880085254,-0.5744607952439376,-0.23453647570480163,3.4946097873219775,0.05984073525897838,0.6151670518130434,XXLT1,XXYLT1
seq.25472.12,0.5778927975540172,0.06416618517929286,-0.5137266123747244,-0.04098852738761427,3.49100420690266,0.059983081500369344,0.6151670518130434,BEGIN,BEGAIN
seq.22587.37,1.4758287501510177,0.37912766853070323,-1.0967010816203144,-0.4697899336260896,3.490810936692977,0.059990722668718535,0.6151670518130434,EPHA6,EPHA6
seq.14670.1,-1.2624595515001955,-0.2796279023842216,0.9828316491159739,0.5460188781581728,3.490719241043727,0.05999434835653204,0.6151670518130434,SKIL,SKIL
seq.8106.15,0.3640250571156466,0.08920327264492475,-0.27482178447072186,-0.018520804557433806,3.490466685534873,0.060004335817465955,0.6151670518130434,SSRA,SSR1
seq.4712.28,-1.041622525662654,-0.15478809097431573,0.8868344346883381,0.1837471860515841,3.488825709233688,0.060069275739664633,0.6151670518130434,Apo D,APOD
seq.8644.46,0.9991620896114315,0.27702452440681524,-0.7221375652046162,-0.20367867773245432,3.488469457587406,0.060083384685092465,0.6151670518130434,Cathepsin H,CTSH
seq.9188.119,0.9946840360676568,-0.036019260211212566,-1.0307032962788694,-0.2215994656491691,3.488336769194308,0.060088640632009124,0.6151670518130434,MIG,CXCL9
seq.12707.26,-0.8262871178563137,-0.10243495648951592,0.7238521613667978,0.3004153153576697,3.4853270380534194,0.06020800161427256,0.6151670518130434,DPYL3,DPYSL3
seq.23318.60,-1.0495401182625719,-0.2696888380950144,0.7798512801675574,0.43676386778885384,3.4788403970327844,0.06046617792965955,0.6151670518130434,PPCT,PCTP
seq.25464.1,1.268742877406618,0.24466631638307756,-1.0240765610235405,-0.41518798035307,3.4780389704311494,0.06049816383538403,0.6151670518130434,CP2CJ,CYP2C19
seq.9242.11,1.2398788727574062,0.34011771186446227,-0.8997611608929439,-0.4053546353365564,3.474312735119349,0.06064713778236086,0.6151670518130434,BTC,BTC
seq.24891.54,1.0961254148512454,0.24184031998392727,-0.8542850948673182,-0.35627274480213716,3.4726614980043142,0.0607132884748607,0.6151670518130434,ES8L2,EPS8L2
seq.16818.200,0.9597122028376863,0.30764019850479263,-0.6520720043328937,-0.2833351366274604,3.4725492690240127,0.06071778751869371,0.6151670518130434,CDCP1,CDCP1
seq.24457.12,-0.6481836038402995,-0.1278441647356453,0.5203394391046542,0.11798819081156948,3.4720699636679093,0.06073700625689452,0.6151670518130434,USF2,USF2
seq.2970.60,-0.9234185201131287,-0.1372323043442618,0.7861862157688669,-0.002443015181833689,3.471133904559598,0.06077455962370499,0.6151670518130434,AREG,AREG
seq.21685.29,1.2037579693779938,0.27780259171791133,-0.9259553776600824,-0.39589076078155605,3.4689483583504024,0.0608623444810172,0.6151670518130434,DCC,DCC
seq.21535.5,-0.4861031361815572,0.045477863264365835,0.5315809994459231,0.10317488450024397,3.4679366787150587,0.06090302898943739,0.6151670518130434,AASD1,AARSD1
seq.6340.10,0.34144353841476727,0.039445808366414065,-0.3019977300483532,-0.08401613058521103,3.464196032250685,0.06105372980777119,0.6151670518130434,Fc_MOUSE,
seq.24686.19,0.4186663229441761,-0.09727275861814774,-0.5159390815623239,-0.060406148952121264,3.462150240082321,0.061136330491213205,0.6151670518130434,ACBD4,ACBD4
seq.13628.58,-0.5145258432589084,-0.03588650118286223,0.4786393420760462,0.15448904644439412,3.4600749197689087,0.0612202545293793,0.6151670518130434,GRB14,GRB14
seq.13397.88,1.5041290504646068,0.23754055070530955,-1.2665884997592973,-0.4292103985466806,3.4581693318627202,0.0612974312546893,0.6151670518130434,HBD-2,DEFB4A
seq.5001.6,-0.5287319208280197,-0.028006955832604763,0.5007249649954149,0.12432001591251633,3.457268526584343,0.06133395294534602,0.6151670518130434,Mammaglobin 2,SCGB2A1
seq.21761.213,0.051807557991780134,-0.2638828271285628,-0.3156903851203429,0.056459008190009964,3.4570312405534938,0.061343577480059724,0.6151670518130434,UBP46,USP46
seq.4135.84,1.5476874231491295,0.4882224806247006,-1.059464942524429,-0.43308590974399674,3.4556923097738084,0.06139791822580149,0.6151670518130434,IgE,IGHE
seq.5201.50,0.5406303667158348,-0.043637285432478294,-0.584267652148313,-0.10342556715911015,3.455533430592587,0.06140437003342377,0.6151670518130434,PDE9A,PDE9A
seq.12758.47,0.7743221653693159,0.0666516080753058,-0.7076705572940101,-0.20224711933731365,3.454609182947627,0.06144191756426253,0.6151670518130434,GRID2,GRID2
seq.10647.18,-0.6027762422921603,-5.5571548659743425e-5,0.6027206707435006,0.17078281772417844,3.453170784849439,0.06150040489075721,0.6151670518130434,ASCC1,ASCC1
seq.13666.222,0.5560121317581878,-0.041028874947465356,-0.5970410067056531,-0.0863124302996036,3.4530017076263286,0.06150728401047522,0.6151670518130434,Carbonic Anhydrase X,CA10
seq.10970.3,-0.36115708927736256,0.019370194298541667,0.3805272835759042,0.06469226403265527,3.445997425992304,0.061793039954099946,0.6151670518130434,NAR3,ART3
seq.2771.35,1.569808077450661,0.41805719996201696,-1.1517508774886442,-0.4642129201205874,3.4459907691167166,0.06179331226089283,0.6151670518130434,IGFBP-1,IGFBP1
seq.21929.53,-2.070983396467541,-0.25282454135476684,1.8181588551127743,0.5040517405316677,3.445542501763772,0.06181165229897638,0.6151670518130434,UB2D3/ PolyUbiquitin K48,UBE2D3|UBB
seq.13381.49,0.41741967010572995,0.08126027976267274,-0.3361593903430572,-0.09927232765014156,3.4455152761914527,0.06181276638472803,0.6151670518130434,B4GT1,B4GALT1
seq.21116.13,-0.27619038611801944,-0.4301059606244601,-0.15391557450644067,0.07807125920931823,3.444727673202199,0.06184500552557488,0.6151670518130434,EED,EED
seq.2615.60,1.0416152112064163,0.29321374693141833,-0.7484014642749981,-0.32172527499778614,3.4440405352269767,0.06187314807810581,0.6151670518130434,Ephrin-A5,EFNA5
seq.5733.61,0.6544851480523008,-0.23617640871603793,-0.8906615567683388,-0.06767542093995112,3.4421154808456826,0.061952069301314965,0.6151670518130434,IFN10,IFNA10
seq.13686.2,0.7233665298634456,0.10041775097133668,-0.622948778892109,-0.11966409311330321,3.4409799682759505,0.061998675968231685,0.6151670518130434,IL-5 Ra,IL5RA
seq.15513.108,0.31453327636333467,-0.048709295681029816,-0.3632425720443645,-0.05402186102983612,3.4371894669557372,0.062154547350721144,0.6151670518130434,Prostasin,PRSS8
seq.9893.27,0.08224741372812808,-0.43868418991260055,-0.5209316036407287,0.15740720889413104,3.4368183228702174,0.062169833550030265,0.6151670518130434,Ornithine decarboxylase antizyme,OAZ1
seq.15540.6,-1.9679378144606807,-0.09148434455749574,1.876453469903185,0.376670629699628,3.4363625657068972,0.06218861058778229,0.6151670518130434,Vimentin,VIM
seq.2638.12,0.46250719103760723,0.10171427272716037,-0.36079291831044685,-0.16062206029423973,3.434747062805327,0.06225522121713185,0.6151670518130434,M-CSF R,CSF1R
seq.25409.5,-0.23181950651901878,0.07289353776609996,0.30471304428511875,0.015016000055227815,3.4344397960170174,0.06226789975217011,0.6151670518130434,CC140,CCDC140
seq.13133.73,1.5329484558272806,0.41316306530475505,-1.1197853905225255,-0.4793308703824765,3.4306809842198356,0.06242323718285457,0.6151670518130434,LTBP4,LTBP4
seq.11157.35,-1.065135586403182,-0.11531325489782195,0.94982233150536,0.36986590680386033,3.4303480079476,0.062437019268910474,0.6151670518130434,HSP 70,HSPA1A
seq.12414.31,-1.4659031827245763,-0.5433948104411032,0.9225083722834733,0.5175774327050772,3.428967649484349,0.06249419040180229,0.6151670518130434,14-3-3 protein beta/alpha,YWHAB
seq.22955.28,0.6539996705005037,0.0353729906267187,-0.618626679873785,-0.20570339042309405,3.4268190810953887,0.06258329857844265,0.6151670518130434,CRBP,RBP1
seq.6387.61,1.4892747375783408,0.2559671257887612,-1.2333076117895796,-0.48362347703594183,3.4223261136977334,0.06277010858142634,0.6151670518130434,HD-5,DEFA5
seq.16060.99,1.0617441495427697,0.328103506884025,-0.7336406426587448,-0.1870940931608732,3.4212677578382324,0.06281420635278945,0.6151670518130434,NID2,NID2
seq.12531.5,0.46487582134169575,-0.19918398157547584,-0.6640598029171716,0.0020046610336092265,3.421173565336008,0.06281813272915973,0.6151670518130434,ERVV1,ERVV-1
seq.10894.25,0.43207928872281465,-0.16317740662814678,-0.5952566953509615,0.06248234739203647,3.4203181738116326,0.06285380228133523,0.6151670518130434,Secretagogin,SCGN
seq.5007.1,-0.883556316985701,-0.2702347199918606,0.6133215969938405,0.3429730988277089,3.41858549955215,0.06292612552689557,0.6151670518130434,MAPK14,MAPK14
seq.9598.23,-0.3314974614659067,-0.060466038191712826,0.2710314232741939,0.042173270168916886,3.418333262803598,0.0629366620611842,0.6151670518130434,CSMD1,CSMD1
seq.3339.33,1.2483998327819892,0.43136095284999226,-0.817038879931997,-0.39953414321646924,3.412752572649277,0.063170299890657,0.6151670518130434,TSP2,THBS2
seq.17782.23,0.7747149372627823,0.0737892017244567,-0.7009257355383256,-0.1291500910524599,3.4119681776954196,0.063203218655911525,0.6151670518130434,THIK,ACAA1
seq.22805.18,0.8254468028914907,0.23798240627484296,-0.5874643966166478,-0.16554582986183272,3.407295672114314,0.06339971866701402,0.6151670518130434,THA11,THAP11
seq.19523.215,-1.4233548710756372,-0.38375147503463714,1.039603396041,0.21928780631855474,3.407036868522335,0.06341062301508861,0.6151670518130434,PARK7,PARK7
seq.12343.14,-0.6313645628331361,-0.22830851171759356,0.40305605111554255,0.22009155315855145,3.4057977592519135,0.06346286109575272,0.6151670518130434,CENB2,ACAP2
seq.25308.8,-0.6617945575944643,-0.10371900451559313,0.5580755530788711,0.23585766375341657,3.4057583275890835,0.063464524257656,0.6151670518130434,LIMK1,LIMK1
seq.7136.7,0.7819093554879918,0.10514762265735919,-0.6767617328306326,-0.16017182167255908,3.405581249605815,0.06347199372925837,0.6151670518130434,Fc_MOUSE,
seq.16288.17,0.3961463380513957,0.08495564868983631,-0.3111906893615594,-0.10089796937535993,3.402634160607011,0.06359645561941307,0.6151670518130434,EPHA4,EPHA4
seq.20550.38,0.42338378679895755,0.04354458486028898,-0.37983920193866855,-0.09654693216540651,3.401516760409157,0.06364371907450975,0.6151670518130434,NTRI,NTM
seq.3859.50,-0.5496112569828783,0.028926224376283297,0.5785374813591616,0.013137039207395507,3.4005298902925207,0.06368549494843859,0.6151670518130434,PSA1,PSMA1
seq.21737.20,1.0344309995240544,0.13480910938497806,-0.8996218901390762,-0.3073138599532144,3.398061638350261,0.06379011813174945,0.6151670518130434,SIAT2,ST6GAL2
seq.6574.11,0.42120950131850676,0.06382771328689411,-0.35738178803161263,-0.10787888769517269,3.3971033234914456,0.06383079193662866,0.6151670518130434,FAIM3,FCMR
seq.3805.16,0.6646563196745794,0.33662347359338707,-0.3280328460811923,-0.19510377955732686,3.3961028257638946,0.0638732878866452,0.6151670518130434,Endocan,ESM1
seq.19243.2,-0.3949684468804423,-0.08336732201688947,0.31160112486355285,0.035747774463210945,3.388963612393885,0.06417746928156368,0.6151670518130434,PFD2,PFDN2
seq.4985.11,0.3894341144978834,0.14624982208412085,-0.24318429241376255,-0.0790197167102799,3.3884632679266193,0.06419884981618477,0.6151670518130434,FABPE,FABP5
seq.9508.104,-0.2405882707735914,0.12002173288320186,0.3606100036567933,-0.07162754319419336,3.3837665234799656,0.06439994856826305,0.6151670518130434,Fc_MOUSE,
seq.9748.31,0.8678689541111095,-0.06031013051208269,-0.9281790846231922,-0.15576853186312034,3.380926130901155,0.06452191553359647,0.6151670518130434,GSTM3-3,GSTM3
seq.20576.71,1.4919813979933185,0.42726500680417356,-1.064716391189145,-0.4633411734338866,3.3729018460727715,0.06486791529580885,0.6151670518130434,FZD7,FZD7
seq.7863.50,1.1067485928977179,0.08737221034892101,-1.019376382548797,-0.16523309260470823,3.3727756902127153,0.06487337200470689,0.6151670518130434,PGRC1,PGRMC1
seq.23038.63,1.2478428663548535,0.36992078247223753,-0.87792208388261606,-0.39048859406106,3.3720460589959895,0.06490494160183728,0.6151670518130434,UNC5B,UNC5B
seq.2846.24,-2.021443057934391,-0.30870831376702235,1.7127347441673686,0.11508501319313395,3.3703502603811737,0.06497838338008352,0.6151670518130434,Ubiquitin+1,RPS27A
seq.15530.33,1.1603204288215785,0.3220917079729886,-0.8382287208485899,-0.34891455911266905,3.3679800038043086,0.06508119457875541,0.6151670518130434,EphB4,EPHB4
seq.6214.84,0.7097039690982335,0.12603698997938487,-0.5836669791188487,-0.16863855540443376,3.3674901706813904,0.06510246464374086,0.6151670518130434,IFNA8,IFNA8
seq.9126.171,0.1311720301224037,-0.5706549107141163,-0.70182694083652,0.12119341815398206,3.3666731947070154,0.06513795802052089,0.6151670518130434,NT5D3,NT5DC3
seq.3867.49,-0.8142322776045888,-0.07241611066146406,0.7418161669431248,-0.006051763858259858,3.3666210843819817,0.06514022269805245,0.6151670518130434,SE6L2,SEZ6L2
seq.2925.9,0.8473844341737329,0.18178229300881776,-0.6656021411649151,-0.16719914550244397,3.36568934148702,0.06518073084250668,0.6151670518130434,PAI-1,SERPINE1
seq.23631.1,-0.6975256789322996,-0.10192512122309447,0.5956005577092051,0.2461265754228279,3.3647016722939966,0.0652237020027297,0.6151670518130434,GALK2,GALK2
seq.8890.9,0.6768422267766936,0.10640260214861243,-0.5704396246280812,-0.163120558736381,3.3620073277712397,0.06534109208160313,0.6151670518130434,T132B,TMEM132B
seq.13229.20,0.24233907886565909,-0.13103020649888703,-0.3733692853645461,0.024786804659319223,3.3610568936260643,0.06538255947669684,0.6151670518130434,MDM4,MDM4
seq.18301.10,-1.4497714726906312,-0.3733747098962017,1.0763967627944295,0.5232937266491534,3.35962646363754,0.06544502603912308,0.6151670518130434,NAIF1,NAIF1
seq.6918.183,0.36876317402534214,-0.08591207382788948,-0.4546752478532316,-0.034501164103623104,3.359067462319652,0.06546945612318981,0.6151670518130434,CCKN,CCK
seq.15570.99,0.34768123751693114,0.16705804251015405,-0.1806231950067771,-0.07796495873163645,3.3590189352610444,0.06547157739942377,0.6151670518130434,Complement receptor type 2,CR2
seq.11150.3,0.7094007342744173,0.17926614009416159,-0.5301345941802558,-0.14254139682536993,3.3569622154488674,0.06556155593371703,0.6151670518130434,Collagen a1(VI),COL6A1
seq.8993.151,0.43278336349428687,0.21954928684332364,-0.21323407665096322,-0.10639275972660507,3.3564352449155317,0.06558463298100561,0.6151670518130434,RIPK2,RIPK2
seq.16588.10,1.714506405312518,0.13869135193800414,-1.5758150533745139,-0.21989479579577997,3.35598371308552,0.06560441384282105,0.6151670518130434,BiP,HSPA5
seq.14151.4,-0.5081600158068033,-0.07020196865963935,0.4379580471471639,-0.1220553270462948,3.35546530503866,0.06562713288857519,0.6151670518130434,UCRP,ISG15
seq.18415.16,-0.9537416972249563,-0.13729599437433937,0.8164457028506169,0.3622510561213533,3.3549786325588387,0.06564846935579266,0.6151670518130434,ARL6,ARL6
seq.12449.16,-0.8994766277184787,-0.26659228845774113,0.6328843392607375,-0.05099788664441259,3.3549174614847033,0.06565115175283726,0.6151670518130434,PPIH,PPIH
seq.20464.7,0.47670348763517023,-0.03221193166143363,-0.5089154192966039,-0.005780068647513348,3.354718437686351,0.06565987996507446,0.6151670518130434,KHDCL,KHDC1L
seq.12663.1,1.3300365404405303,0.36957883413550385,-0.9604577063050264,-0.3957974282110402,3.351878433694372,0.06578457394425011,0.6151670518130434,THTR,TST
seq.13708.56,0.8471715523297163,-0.017762787864846044,-0.8649343401945624,-0.3183799473539383,3.3504494973560646,0.065847416011294,0.6151670518130434,kallikrein 8,KLK8
seq.14655.1,-1.014114968760085,-0.17128026252503226,0.8428347062350527,-0.02022886950630835,3.3488239814152365,0.06591898711653166,0.6151670518130434,DJC17,DNAJC17
seq.21967.20,1.4321282087305214,0.3358396767466732,-1.0962885319838482,-0.37646237135097227,3.348517966205622,0.06593247088619826,0.6151670518130434,DHI1,HSD11B1
seq.12817.1,-0.7414460753885636,-0.12189060110717591,0.6195554742813877,0.242192877109679,3.344379365994744,0.06611513898963987,0.6151670518130434,GEM,GEM
seq.13122.19,1.1379599216975578,0.3328094076036627,-0.805150514093895,-0.3437508403752565,3.3414550377724157,0.06624456235208548,0.6151670518130434,FLRT2,FLRT2
seq.9267.2,1.101137731528571,0.28843920599143186,-0.8126985255371393,-0.32178100907689117,3.3386009666772027,0.06637115688106801,0.6151670518130434,CBPA4,CPA4
seq.12807.89,-0.46174101038562787,0.021077599541253714,0.4828186099268816,0.13056246047378414,3.3381004661345806,0.06639338558463415,0.6151670518130434,RHG30,ARHGAP30
seq.7194.36,1.2519398653401175,0.31983844041598264,-0.9321014249241348,-0.3771285528249703,3.3378752230109425,0.06640339208426155,0.6151670518130434,NPTN,NPTN
seq.4413.3,0.38701510897465563,0.20306917430249527,-0.18394593467216036,-0.1387899008050817,3.337454396591371,0.06642209207608521,0.6151670518130434,SLPI,SLPI
seq.3049.61,0.34779341509067646,0.10369690970928636,-0.2440965053813901,-0.07485435591472973,3.335522558072994,0.06650801356202178,0.6151670518130434,Trypsin,PRSS1
seq.15347.12,0.3494795636410887,-0.0818611847556001,-0.4313407483966888,0.008758055525905917,3.3352236465099065,0.06652131951022744,0.6151670518130434,Hemopexin,HPX
seq.10438.19,-0.39697386918994026,0.003430725349072721,0.400404594539013,0.07234909679759705,3.3332812317220673,0.06660785995803334,0.6151670518130434,CSF2R,CSF2RA
seq.11872.9,-0.6493928267024343,-0.0842251732305408,0.5651676534718935,0.19409176764139957,3.3330506853799617,0.06661814007344116,0.6151670518130434,PCDGD,PCDHGB1
seq.24929.26,-0.7622257402146789,-0.28747294835552906,0.47475279185914987,0.11414910387708395,3.331962276721705,0.06666669707825525,0.6151670518130434,SOX6,SOX6
seq.6527.1,0.4869637690105479,0.07893410487020133,-0.4080296641403465,-0.1111735946177445,3.3295756720478993,0.06677331261394284,0.6151670518130434,TRIL,TRIL
seq.15533.97,1.3339578783433126,0.38418501783846626,-0.9497728605048463,-0.41881522878263483,3.329067801103017,0.0667960257201427,0.6151670518130434,Macrophage scavenger receptor,MSR1
seq.10495.10,0.4017681955615762,0.09318862262417471,-0.3085795729374015,-0.029585459498170225,3.3277068799311977,0.06685693285621616,0.6151670518130434,Fc_MOUSE,
seq.6404.20,0.4819531296307592,-0.016822837754899483,-0.4987759673856587,-0.10717465558850388,3.3267013474490206,0.06690197576849678,0.6151670518130434,C1QRF,C1QL1
seq.21360.27,-0.6819870048453187,-0.09048585174046773,0.591501153104851,0.20395498354215022,3.326061746056859,0.06693064489686866,0.6151670518130434,SPEC1,SPECC1
seq.19606.28,0.4941534625601845,0.012141097800910845,-0.48201236475927367,-0.11101472718539866,3.325390374810569,0.06696075323438043,0.6151670518130434,ihh,IHH
