AptName,PC1,PC2,PC3,PC4,Target,EntrezGeneSymbol
seq.2867.52,0.008758025560293165,-0.025620162746753324,3.575953350643688e-4,0.0031170667791519035,PKB,AKT1
seq.22466.27,-0.008740852709210328,-0.01714639716486798,-0.008914930729868152,0.01820110023427523,HES5,HES5
seq.7251.64,-0.008738393791501842,0.007382438401770654,-0.006833199516196746,0.03109716596969793,C1QT3,C1QTNF3
seq.15499.11,0.008737352728727775,0.007620152490362642,-0.023355131998565475,0.014161590955300988,Attractin,ATRN
seq.11988.24,0.008732237080043694,0.0058640699524270265,-0.004875625213897757,0.025507692852119422,PTPRH,PTPRH
seq.3676.15,-0.008729252320839709,0.009164811050669006,0.0016632090338162897,2.851706258118184e-4,IGF-II receptor,IGF2R
seq.8556.5,-0.008723606099432105,-3.160557913770947e-4,0.024754907155508495,-0.006462983238271977,F134B,RETREG1
seq.7038.45,-0.008717938019709512,-0.01690252890957862,0.006384882238866129,0.002127593071059806,SIA8D,ST8SIA4
seq.3000.66,0.008717773174408378,-0.01091107058508794,0.01106574048547777,-0.019001489037873402,MBL,MBL2
seq.7787.25,-0.008717056678042928,0.015322988185183,0.010811902433290308,-0.008400223767973008,LIRA5,LILRA5
seq.13510.7,-0.008711425509662996,0.008203268348364984,-0.020680194918005556,0.012825881990747913,AT2A3,ATP2A3
seq.3329.14,0.008708661561059343,0.015999686366960145,-0.015027178284490612,0.014715363394895684,PGRP-S,PGLYRP1
seq.5360.9,0.008701600833658653,-0.02666119336594381,9.582541714331998e-4,0.007931371950367002,PKB beta,AKT2
seq.13561.5,-0.008692031180325143,-0.006517325257675448,-0.0023040307464479246,0.016829849667226345,5HT6R,HTR6
seq.21664.6,-0.008691240950899936,-0.006145408230018851,0.00235823594600706,0.019484242691656856,H2AY,MACROH2A1
seq.23267.5,0.008686988600404654,-0.0029650891813485097,-0.015913201656409456,0.015038000898717796,KCTD6,KCTD6
seq.15448.47,-0.008684518489835494,0.012952287138086863,9.301800712232685e-6,0.020335438246476482,SQSTM,SQSTM1
seq.13256.21,-0.008683135993106767,0.002127366232785647,0.005066724247461889,3.856699426399707e-4,SHAN1,SHANK1
seq.5612.16,0.008682435189979654,-0.023538330235264148,0.01218719745666654,-0.004771631983207246,HINT2,HINT2
seq.10365.132,-0.008678914523156226,-0.002922992978462364,0.013439367445948912,-0.017785139576996,IL-23,IL12B|IL23A
seq.6103.70,-0.008678385602863867,-0.0026030611700745116,-0.00329127173727505,-0.003482898949816506,FCRL5,FCRL5
seq.10089.7,0.008677668508912984,-0.023861349560532957,0.009654241283777397,0.0024860599963347045,ASML,ASMTL
seq.4278.14,-0.008676031438423135,0.008486072475265635,-0.024641328151973795,0.010605087400210962,Protein disulfide-isomerase,P4HB
seq.15522.2,-0.008675132622030256,0.014256435981234572,-0.016964425456966747,0.013788799223318935,GAPR1,GLIPR2
seq.22405.61,0.008673910778021486,-0.0041866690128104615,0.009363182020977998,0.0035322380120032127,PCKGM,PCK2
seq.8287.17,-0.008673799220608382,-0.007257064925432869,-0.002382428601146178,0.012829299321731274,CLM2,CD300E
seq.3593.72,0.008668793271513903,-0.027239172726550392,0.0021921578149337417,0.0013290586875126392,Caspase-3,CASP3
seq.3438.10,-0.008664841998770897,0.005646317377081022,0.004734098076433959,-0.009162315176470622,FSTL3,FSTL3
seq.18216.22,-0.00866421012740987,0.013611767029086612,-0.008524619273589032,0.005302214007148551,IL-11 RA,IL11RA
seq.2839.2,0.008663981086006236,0.0058731600339604435,-0.025454333256903886,-0.011110419091229805,OX40 Ligand,TNFSF4
seq.19266.35,0.0086624172882527,-0.024203300878620007,-0.0027069629099078325,-0.008222167329388914,G3BP1,G3BP1
seq.25038.5,0.008660685872428938,0.0017930822825180845,0.016181030933490062,0.01420757317331987,WEE2,WEE2
seq.13435.31,-0.008656771778319593,-0.009193999784104706,5.733485560167845e-4,-0.005239408790288171,IL-20 Rb,IL20RB
seq.23660.112,-0.008654319511271446,0.006006747243568751,-0.017488423690957242,-0.007020429278823494,KLH41,KLHL41
seq.19563.3,-0.008651787271653957,0.00912707426878345,-0.0029327430844821724,0.0024805798887159018,SEZ6L,SEZ6L
seq.13557.3,0.00864913783615092,0.01609441371760658,0.01414900636277286,7.39816111782547e-4,Nectin 3,NECTIN3
seq.7195.119,-0.008647116243009487,-2.198524906136097e-4,-0.02459389856550755,-0.006841034550605673,EPHA7,EPHA7
seq.10366.11,-0.008643071679747314,0.019174814638951085,-0.0032724682567909476,-4.661674998673028e-4,PDGFRA,PDGFRA
seq.11229.16,-0.008642559881017687,-0.02006847253542657,0.004782346329461614,0.008413267330101828,ERN1,ERN1
seq.5069.9,-0.00863970517200645,0.006079744926020653,0.004880930528560893,-0.003958639572276074,DAF,CD55
seq.9886.28,0.008638141358336338,-0.00920428974521779,0.0044280548505292025,-0.026866785640871013,XRCC4,XRCC4
seq.6400.33,-0.008637600940777437,-0.011178458827058766,0.02318006605076088,-0.0020702402606035046,P5I13,TP53I13
seq.5611.56,-0.00863742429194325,0.00537226170161119,0.014669247781671528,0.005214235809939076,D108B,DEFB108B
seq.6963.82,0.008635814913445977,0.014491006561505624,0.008262490829649569,-0.004808706181866223,SELPL,SELPLG
seq.2523.31,-0.00863395252209037,-0.008310525257238894,0.00924682702701007,-0.0037090877163154035,RANTES,CCL5
seq.23395.5,0.008629752214378839,-0.01265911820663901,-0.008083281742715396,-0.007387725318365044,KHDR2,KHDRBS2
seq.5347.59,0.008627847132239897,0.01791200641369456,0.008208457000489453,0.0109137299111671,Cyclin B1,CCNB1
seq.4562.1,-0.008627508866406735,0.005526278193334724,-0.0032140130119432996,-0.00365587807500774,NXPH1,NXPH1
seq.16900.29,-0.008626488837945586,1.5697708016129358e-4,-0.01619845208787638,0.012596888128527623,MDGA1,MDGA1
seq.10582.36,-0.008624098823711313,0.006809465029353095,0.0181075505566544,0.020935601595322394,SG196,POMK
seq.13486.9,-0.008622680884362754,-0.015611418957837974,0.02148100883798433,0.016942731650246515,PKD2,PKD2
seq.14628.72,-0.008618566978317062,0.003047247140468749,0.007661827788580072,-0.0034335891807094916,FBX3,FBXO3
seq.16597.11,-0.008617623019768487,0.003899711491116975,-0.014432583074175968,0.005866774789595952,GLRX5,GLRX5
seq.19123.6,-0.00861624913546715,0.0011233552220018858,-0.0028112708635657474,-0.003428109852565572,IKBD,NFKBID
seq.11646.4,-0.008615573756611636,-0.007182613834041692,-0.01511421080002714,0.010539847397576746,Carbohydrate sulfotransferase 9,CHST9
seq.11407.57,-0.008615496333526377,-0.005667507596378025,0.0015136255247149555,0.02131322397554206,PLS3,PLSCR3
seq.18411.83,0.008613650314758888,-0.006092251670792662,0.008489692704209085,-0.0019282016680158016,ARL15,ARL15
seq.12859.33,0.008604735403921607,-0.02370280164647409,0.0033773120636452205,-7.309631259684649e-5,PECI,ECI2
seq.8038.41,-0.008602073598554678,-0.01681887142432652,0.0028368544644677696,0.009265753428705396,NSDHL,NSDHL
seq.11678.105,-0.008600945070614891,0.005579673672745224,0.02760347879742252,0.014506726765922557,CXD2,GJD2
seq.18210.12,-0.008599144234966992,8.465386846874726e-4,-0.0019924805275228236,0.010195648557864277,SPIN1,SPIN1
seq.16298.84,-0.008590378630254521,-0.0011601243712819028,0.012684186566410752,0.02423095764539473,sPLA(2)-IID,PLA2G2D
seq.17721.82,-0.00859010231683879,0.018427710060455436,-0.005051783077877211,-0.0033023122548366045,GAS7,GAS7
seq.22782.80,0.008586467817106971,0.006273609891832313,0.011824737154851182,0.010726281043040556,SPC25,SPC25
seq.9073.35,0.008584913543239373,0.01621174403657229,0.025327645269415798,0.008034398929501894,Fc_MOUSE,
seq.8325.37,0.00857717819936485,-0.001066893727709667,-0.004251631019826142,0.01766686032091426,ADH4,ADH4
seq.13450.49,0.008576533737779073,-0.026622375617171963,0.010200830562302731,0.0027865670258154476,UBP8,USP8
seq.18888.37,0.008575659080403778,-0.0018949339206122836,0.0013398969282926974,0.00621613596978518,FBP12,FABP12
seq.13698.28,0.008575135560748005,0.014222854297556362,0.013987473081331992,0.014264032612355811,K319L,KIAA0319L
seq.12367.52,-0.008574723498144126,-0.024146710158639197,0.011305018496036798,-0.006897201733261096,MACOI,MACO1
seq.16927.9,-0.008572034647458324,0.004359690670010169,0.015438136668126087,-0.021999043592774804,Coagulation factor XIII,F13A1|F13B
seq.9216.100,-0.008570176268275265,0.013852139024047099,0.00400936939517598,-0.004150456595874452,PLXB2,PLXNB2
seq.25064.34,0.008564015754594189,-0.02035888470206369,9.748705191227497e-4,-0.008365470608047595,INP4A,INPP4A
seq.13056.18,-0.008562109178665723,0.011141638975403795,0.025641958686186878,0.018645320185076586,S6A16,SLC6A16
seq.6419.75,0.00855879915113845,0.01955261295717075,0.02083754616157257,0.011806317703778569,Fc_MOUSE,
seq.9793.145,-0.008547957506030804,0.0028235183912157205,-0.015273735035332662,0.021678943845721412,IGDC4,IGDCC4
seq.10658.28,-0.008546082799867348,0.014341866031409564,0.009939187697843507,0.008649355692877713,Fc_MOUSE,
seq.10703.203,0.008545331479216264,0.0029006507559857842,0.007109700918817089,-0.014698666877035605,SDS3,SUDS3
seq.15480.2,0.008540002203809287,0.010587710020908796,-0.010810117397119129,0.010673278982582642,VNN2,VNN2
seq.22070.5,-0.008534402678920257,-0.018092243468070472,0.00258683025944125,0.006394441567745888,ARHGG,ARHGEF16
seq.8000.17,-0.008522733793052456,-0.007244782175201123,8.351710569380606e-4,0.004177575572788727,KI2LA,KIR2DL5A
seq.13724.27,-0.008520606817079323,0.010131750998795413,-0.00524145889207966,0.004991163784950198,FGF-19,FGF19
seq.9849.13,0.008513039966332233,-0.004578015099577536,-0.013437340334702811,-0.021741845844219145,APEX1,APEX1
seq.9955.40,0.008512470059135892,0.006221601385848351,0.01660838878288588,0.018117697947604622,RN148,RNF148
seq.7208.60,-0.008508769399846667,-0.003146859447704188,-0.011967984321094602,-0.007810056290166242,MGT4C,MGAT4C
seq.10895.28,-0.00850788709589728,0.00455632180449845,-0.015516231677452369,-0.005161533386991543,TM11B,TMPRSS11B
seq.18198.51,0.008502180130581852,-0.004300763999500434,-0.004119782465009176,0.029406029718648006,HBAT,HBQ1
seq.9495.10,-0.008498205118557563,0.018948801572707872,-0.001537880076742869,0.004942904755262773,VCC1,CXCL17
seq.4840.73,-0.008493309045683526,-0.006704810739090327,0.007943310066883837,-0.023024268083872697,G-CSF,CSF3
seq.25291.27,-0.008493097892068575,-0.0019505316290156516,0.002369236044427045,-0.020348818125397072,PKHM2,PLEKHM2
seq.5193.51,0.008492290720817768,0.016101201126973406,-0.013014199601358401,-0.022809867994752566,K-ras,KRAS
seq.19238.12,0.00848799406877791,-0.0027687801451415387,-0.016916821150327735,-7.233829875675273e-4,GLNA,GLUL
seq.22776.40,0.008487347645977434,-0.003867135787825184,0.0022862435643049525,0.019052196411653677,SHP,NR0B2
seq.20524.38,-0.008479560498151769,8.727624930346192e-4,0.010362297815517969,-0.017421899327589908,NRG3,NRG3
seq.20563.48,-0.008479032048427397,0.008231942194256178,0.02122589208697466,0.00614421364338927,TLR10,TLR10
seq.4891.50,-0.008479029366665558,0.016568260135731563,-0.0020603660007439623,0.006639537166098522,Glucagon,GCG
seq.7758.217,-0.008472028068236256,-0.006013652342568751,-0.007451505294018328,0.008347613028689409,RN215,RNF215
seq.9100.32,0.0084719278923701,-0.01751390256033972,0.013562237838173941,-0.005888455841202507,CE046,C5orf46
seq.2054.3,-0.00847012103841754,-0.007381631858408532,-0.017922296072653852,-0.01396375228391772,No Protein,
seq.7691.11,-0.008465002596329076,-0.0038001142958575484,-0.010445435957784034,-0.007554339103748183,CYSH_ECOLI,cysH
seq.2719.3,0.008459619192819767,0.006629141694024674,-0.0018063632384719352,-0.013416560061008248,G-CSF-R,CSF3R
seq.7989.5,0.008451974090244764,0.003977388715083268,-0.019567860609567514,0.013657312234366874,CA226,C1orf226
seq.5265.12,-0.008450017514190073,0.0060570792510499134,0.023954755700636595,0.01307684592782141,GRB2-related adapter protein 2,GRAP2
seq.21692.12,-0.008445502706350774,0.01518098922149063,0.019962415353527017,0.01457982555219962,CD8A/CD8B Complex,CD8A|CD8B
seq.4491.4,-0.008444526007389784,-0.009901956728398978,0.004272346002020377,0.009293092125053458,IL-5 Ra,IL5RA
seq.6470.19,-0.008444098781101125,-0.009897715471906173,-0.008215211792178644,0.011531946884841254,fibulin 1,FBLN1
seq.8378.3,-0.00843699361653455,0.012969419936455543,0.006265078903061683,0.002433519924921739,LDOC1,LDOC1
seq.5028.59,-0.008431264980645394,0.006659212425464258,0.009515192474304358,-0.0027926385783106087,sCD163,CD163
seq.8858.21,0.0084293373701984,0.01926567797160426,0.022285381144418553,-0.0019635199578202796,BATF3,BATF3
seq.4499.21,0.008426940816424944,-0.018072224403515955,0.008446241361535977,-0.008727351829576482,PDGF-AA,PDGFA
seq.8793.13,0.008425493781922587,0.01267626923104794,0.0085684559961518,0.013999285872154259,Fc_MOUSE,
seq.5096.51,0.008423978731059047,0.008791594815876711,-0.022274766842446305,-0.023789192542686178,KI3L2,KIR3DL2
seq.21523.71,0.008421318870312148,0.00849961054512572,0.019486699711147953,0.01837348655922761,ILKAP,ILKAP
seq.3030.3,0.008418375815024425,-0.013151427567398089,-0.0055327811530126595,0.011748068380948913,DC-SIGNR,CLEC4M
seq.15295.81,-0.00841743418471869,0.002743850445295288,0.009562884553453528,0.0047090807989230805,IGF-II,IGF2
seq.24724.4,0.008413859614889534,0.0038698899008367295,0.008646336149570678,0.028434567344899096,VP26B,VPS26B
seq.12627.97,-0.008413174955019835,-0.009534148727759692,-0.006646052061266626,0.01604161055330185,ATG7,ATG7
seq.7184.13,-0.008411617703634262,-0.012121845506746358,-0.01595013654814063,-0.008966768842181744,CEAM7,CEACAM7
seq.23284.5,0.00841106995765588,-0.019821888255464448,0.008412436544577906,-0.008973292665913636,LMO4,LMO4
seq.4322.28,-0.008406327486213984,-0.008531227581095936,3.125202479436235e-4,-0.011946391324489313,AMNLS,AMN
seq.25298.53,0.008397891018731798,-0.027460241440929033,0.009144658951344144,0.0014403202813417797,KDM4C,KDM4C
seq.17513.11,0.008395050931139172,-0.021348418166707114,0.01026457186971038,-0.005893884737377582,ANX11,ANXA11
seq.8240.207,-0.008392948371039993,0.009190741357351602,-0.018483850191133872,0.009236991002869836,GPNMB,GPNMB
seq.11513.92,-0.00838150053006775,0.0012773901214728621,0.011607175014667376,0.026001816240646552,CD38,CD38
seq.7638.30,0.008381067639421218,0.009823797268183465,-9.210457210196433e-4,0.012789754471536281,"Lectin, mannose-binding 2",LMAN2
seq.21435.143,-0.00838101323341158,0.0014325162347210813,0.013094868088384325,0.009835890018505098,SRPK2,SRPK2
seq.21728.4,-0.008375903718515385,0.01630159400836906,-0.00779487986158626,-3.0567910563014704e-4,UBP2,USP2
seq.12581.39,-0.008371282348984163,0.001032982912963872,0.01771961659687643,0.018159468476296466,IMPA2,IMPA2
seq.25926.29,0.008367294302480652,0.02173101541754642,0.002467439135607687,-0.012237327189253376,LDB1,LDB1
seq.9092.33,0.008366141237205102,0.008546225330328418,-0.011524262985584628,-0.0029997345542678512,ANGL1,ANGPTL1
seq.8300.82,-0.008360993284475524,-0.015740523399164128,0.005491833484006643,-0.008224028528555118,PEX14,PEX14
seq.25466.84,-0.008358244895008365,0.00986545908426896,-0.011123581474760506,0.012151594714961108,KMO,KMO
seq.14331.262,0.008355729133622427,0.01766246585904593,0.022364128409761562,0.009413026771586976,DYLT1,DYNLT1
seq.17327.3,-0.008355706068316334,-0.0022646530235939347,0.011698745441076682,-0.01385733082183071,CNPY3,CNPY3
seq.13502.2,-0.008350140727365113,-0.011465595290946339,0.008972946606071574,0.007538372294378825,S2611,SLC26A11
seq.7167.102,-0.00834908279346998,-0.024504937245073567,0.008143390045069504,-0.0038091838217930527,VAPA,VAPA
seq.17453.34,0.008348810632245159,0.006431902723622728,-0.013548211329243458,0.003467958588926715,Ceruloplasmin,CP
seq.20436.93,0.008344146488178853,0.007383357943107999,-0.009133222009263253,0.022609721273449096,TPGS2,TPGS2
seq.7756.37,0.00833808880094398,0.01110078861630473,0.023759428130848012,0.013483323723077196,KLRF1,KLRF1
seq.11656.110,0.008330789459715568,2.897428997454331e-4,0.012105636819082687,-0.011938148616622566,EVL,EVL
seq.4359.87,-0.008324545499211878,0.01247563103940234,0.023618700737914982,0.008852555106096728,DYRK3,DYRK3
seq.5224.20,0.008323291101688004,-0.011023983359605334,-0.01565068741339606,0.019797185798030786,CSK21,CSNK2A1
seq.17765.3,0.008321685611217185,-0.025070728459629415,0.012186355737352262,-0.004634989353576519,SPN1,SNUPN
seq.17432.25,-0.00832152225347861,0.0069493302886934425,-0.0064560188834093405,0.00833604176638498,KAD4,AK4
seq.25902.27,-0.008319082772791152,-0.01815258112041116,0.005911439227056705,0.013951237250962548,DHE3,GLUD1
seq.11264.33,-0.008318991468817104,0.0015534193819100749,-0.015483401170471643,0.012270832494531592,XDH,XDH
seq.24648.8,0.008318820039917501,-0.007041219892770572,0.0064160321172137815,-0.022393190909824917,SLBP,SLBP
seq.9257.14,0.008318134793492523,-0.024180046451964598,0.014256660138814235,-0.0024921161824315472,TACO1,TACO1
seq.24951.3,-0.008313988103827314,-0.016963704170728653,-0.00876345811847025,0.007562351995278132,VAC14,VAC14
seq.18894.1,0.008306779964182495,0.01000826746288093,0.016165968001703057,0.0048811440005854115,GPX2,GPX2
seq.9913.4,0.008304717258776854,-0.024761803396423747,0.009877742830788891,-0.004620683916314262,RRBP1,RRBP1
seq.23369.17,0.008302764884541692,0.010631738192683211,-0.006322874794326629,0.010721651341329838,PAHX,PHYH
seq.19751.21,-0.008296849389342682,0.010048264514929246,-0.015342275005506638,0.005518364524854392,ADA,ADA
seq.8854.59,0.008282070735134213,-0.014564668504652184,0.0022329755041410517,9.2955691807386e-5,RIR2B,RRM2B
seq.17693.2,0.008280608791343555,0.0068483315288388556,-0.010537169012866087,-0.0038176879074658387,Septin-6,SEPTIN6
seq.8795.48,-0.008279219398024215,0.007430706460177794,-0.018599141948882833,0.005231248857491042,TR,TFRC
seq.21589.80,0.008278924479184062,0.017469207538399655,0.022910100302037308,0.013181432208203848,DPPA4,DPPA4
seq.10939.16,-0.008277100532105541,-0.006110367430623244,0.013394928689264412,0.017558872033938695,PKHA4,PLEKHA4
seq.11283.13,0.008276281648586804,0.00361348941690515,0.028920521281713105,-0.00460098252277275,DCAF5,DCAF5
seq.7970.315,-0.008271476626807042,-0.007446167838051288,0.016277367456614678,0.004409701623255613,NAR3,ART3
seq.12528.40,0.008271384885396912,0.01870782726056293,0.008396059251491303,0.006261470503470831,WRIP1,WRNIP1
seq.5659.11,-0.008268870533306813,0.007356985073427504,0.022475925534027393,0.016634581969557173,TRH,TRH
seq.12633.3,0.008264945298188909,-5.533434660240496e-4,-0.011802320628159911,0.014145812055877342,PTN9,PTPN9
seq.4152.58,-0.00826407820315433,0.015307213022118031,-0.009764874287340047,-0.011726378007148817,Prekallikrein,KLKB1
seq.16558.2,-0.008262097330614795,4.6397297897414854e-4,-0.00435162249652102,0.016232638996393264,MYOC,MYOC
seq.22810.41,0.008260811938463066,0.01846404380525651,0.021953332433321038,8.688591802942651e-4,TIPIN,TIPIN
seq.22842.85,0.008260183902826677,0.01096023757643859,0.004754429823406186,-0.0035776891006785868,ZNF69,ZNF69
seq.9952.57,0.008251603233958875,-0.024628274939523284,0.014579819181150097,-8.570469632867908e-4,TFAM,TFAM
seq.20139.57,0.00825066417841675,-0.027404163547309183,0.0065248690545888525,0.003546513973536582,SH3G2,SH3GL2
seq.3389.7,-0.008249639171352139,0.0036474534696475268,-0.010431424175659175,0.02058344837770099,PCI,SERPINA5
seq.22088.3,0.008249627700387285,-0.0016673470936370961,-0.006814197137033084,0.01771112443792772,BTG1,BTG1
seq.24947.40,0.008248076982429247,0.004121395253606008,0.01455940871831386,0.0201215605177127,NUMBL,NUMBL
seq.10074.128,0.008246293946639057,0.020029515711297356,0.019467752283778558,0.013289544931243074,BRD2,BRD2
seq.21897.4,0.00824218473725142,-0.008264791071828639,0.0015981667848640692,-0.0035256055324047733,IL-17/ IL-17F,IL17A|IL17F
seq.20434.23,-0.00823860686796715,0.010243508068154893,0.0014991986416495883,0.015711235549368784,PC4L1,PCP4L1
seq.12536.46,-0.00823545955840067,0.011649558495060993,-0.019196715078278824,-0.01873123336658425,MTMR6,MTMR6
seq.17812.2,-0.00823528718629283,0.003780113230180565,-0.0015851336991672615,0.006679327706011056,TP4A1,PTP4A1
seq.10539.30,0.008234192938172517,0.017645533504025854,0.022545601357485987,0.00917413140848795,C99L2,CD99L2
seq.15506.34,-0.008233758230986677,0.0013603275786577198,0.007050184095874478,0.022898077632750504,LRP12,LRP12
seq.17348.5,0.008232811756872726,0.016501155574144454,0.021564592145553195,0.00106214059591036,SYJ2B,SYNJ2BP
seq.22557.68,-0.008230326173670591,-6.494258933420731e-4,0.00261528214572435,-0.009704409048403115,RM50,MRPL50
seq.19153.53,0.008214491139191274,0.013549513839352982,0.0031399676231825997,-0.008122818410337308,MPPD2,MPPED2
seq.12881.17,-0.008213177670362422,-0.016637635170271833,0.006694790756003396,0.003020883631858218,RDH16,RDH16
seq.10848.137,0.00821123156428828,0.019782989252170848,0.002326959286087666,-0.005924273632048735,BTNL3,BTNL3
seq.19587.12,0.008210230962326906,-0.009218452775664202,0.01688649233388892,0.019880767036807016,IMA5,KPNA1
seq.5666.64,-0.008209794620298166,0.012534696181251173,0.013109415531349413,0.018066569202672356,IL-1 sRII,IL1R2
seq.24251.44,0.008208758310259232,0.01919698911566039,-0.005165261327507739,-0.007348870488235257,RP25L,RPP25L
seq.21537.33,-0.008206757997018792,-0.0020445960721617623,9.937011272690381e-5,-0.008226873271529114,SCLY,SCLY
seq.7967.38,0.008205329542449714,0.004042053419904952,0.01032814944237983,7.244849063777227e-4,POTEM,POTEM
seq.16535.61,-0.008201609926220824,-0.006274102457884288,0.019696192523972512,-0.014071514920130571,GFP_AEQVI,GFP
seq.18185.118,0.008199782806018699,0.00472623746201651,0.007445319697598001,0.004266657386389705,ALDOB,ALDOB
seq.3538.26,0.008190758389987635,-0.0034935943821190374,-0.02816759665396941,-7.959658324787751e-4,dopa decarboxylase,DDC
seq.13021.12,0.0081864475253921,0.017195617677852822,0.016872398240365107,0.0025537716931387554,Fc_MOUSE,
seq.10626.116,0.00817998362820963,0.005332356462763773,-0.010286942992715417,-0.0023295664555271676,SIA7C,ST6GALNAC3
seq.12463.7,-0.008177469506722651,0.011143603644632172,-0.004617466437112929,0.014539501572818721,KLH13,KLHL13
seq.21354.92,-0.008176164175026581,0.004296339031387834,0.027147756015216996,0.013124657147730359,UPP,UPRT
seq.3847.56,-0.008175908695267176,-0.001566491159239825,-0.013573697497725051,-0.010767136348758841,ETHE1,ETHE1
seq.21366.7,0.008174980952541986,-0.02271027978765441,0.013615404307848732,0.0025171413275405998,MSI2H,MSI2
seq.11338.49,-0.008174330280878635,0.0015065958724823736,0.018339922480122742,-0.004002293781655535,BLK,BLK
seq.22137.3,0.008169883521208655,0.022434904115931572,0.0032795923595625802,1.8400952336017319e-4,F102B,FAM102B
seq.2999.6,-0.008167614123556238,0.004974069089772221,-0.02250475172649202,0.014632673613785764,LSAMP,LSAMP
seq.25260.62,0.008167526028062762,0.00670711814088548,0.019854893283765843,0.01360558647733994,CO017,FAM219B
seq.17811.78,0.008158776880722566,0.013170177358989472,0.019887265150562945,0.003829675517080903,ST1C2,SULT1C2
seq.8955.60,0.008157939274275772,0.006168402870645596,-0.02092838923423509,-0.0015375721914431607,GL8D1,GLT8D1
seq.8948.13,-0.008157805421699636,-0.004940616360398031,-0.0013625008849614624,-0.008057971050433302,ADA19,ADAM19
seq.22952.28,0.008153356422928212,0.018788828480028736,0.02264068358639836,0.0028547907766293843,CDKA2,CDK2AP2
seq.19636.23,-0.008150575663158084,-0.0054638011834000815,0.020230386777104183,-0.02064786374471103,HLA-G,HLA-G
seq.18823.52,0.00814655507904533,0.001455749506943183,-0.00991742690585901,-0.031910318028442075,H2B3B,H2BU1
seq.24683.11,0.008140403118670769,-0.0058369184629493255,0.011667834356293878,-3.0343647333370888e-5,GIMA7,GIMAP7
seq.14035.13,-0.00813738530081496,0.0028897958547940395,-0.009925041001721185,0.004722302060059952,TIAM1,TIAM1
seq.8360.169,-0.008132441585006141,0.00947189115654745,0.021810247840005948,0.003093805357869149,NKp46,NCR1
seq.13717.15,-0.008131154370039393,-0.0024785057737735914,0.01604279964934847,-0.015074299926302773,FCN2,FCN2
seq.22801.83,-0.008129347545666087,0.015861082628965247,0.021626698579392558,0.00785817359331537,TERB2,TERB2
seq.23530.3,-0.008128634428374443,0.008782193271453487,0.02850805118652074,0.004684597741086096,TMOD4,TMOD4
seq.16892.23,0.008125620468782823,-0.00820671740197071,-0.008899075074201849,-0.0104885619644279,ENPP2,ENPP2
seq.3391.10,0.008125160352854769,-0.0012766852298693987,0.009717732063971937,-0.009058066392161335,PK3CG,PIK3CG
seq.24713.4,0.008123458118413867,0.007181291881081866,0.019113157454551447,0.02468323858090751,MAGIX,MAGIX
seq.20213.82,-0.008120957365620437,-0.002850567734986324,-0.011993926878854925,-0.0127989563427609,HSP76,HSPA6
seq.21383.37,0.008117929408783572,-0.026387485335240823,-8.854142409493911e-4,-0.003320666281204815,SYNC,NARS1
seq.11830.48,0.008108990027067041,-0.02344536302427206,-0.006571923945010197,0.005379451600335856,SHP-2,PTPN11
seq.20937.43,0.008108789000056819,-0.004649805188993542,-0.004328835699272756,-0.023983201183220386,NEP1,EMG1
seq.22125.9,-0.008107714771410446,-0.008526143967407775,0.008005290773932743,0.02003702633998212,E2F5,E2F5
seq.12957.62,-0.00810655049192067,0.004707181297690633,-0.013991612351273237,0.023366057145471734,UCR6,UQCRB
seq.18916.25,0.008103408954770096,-0.012911605666855458,-0.009420635285131838,0.012157376909925443,Inosine triphosphatase,ITPA
seq.3344.60,-0.008102830590997569,-0.010950378552015775,-0.001335769034836644,0.005225685744923938,Antithrombin III,SERPINC1
seq.14107.1,0.008100077617855882,-0.019523804087065784,-0.012017502254919337,0.012120457476232045,MTHFS,MTHFS
seq.5100.53,0.008091826751388895,0.0069993609099372675,-0.016631856029786805,-0.013436367992436226,LIMP II,SCARB2
seq.21308.44,-0.008087310385529468,-0.02594083589223273,0.003109417877151377,0.006927677928701283,DHRS4,DHRS4
seq.7045.4,0.008086394123566298,-0.001893172881330762,0.0034076198592561456,0.019999693857369272,BNIP3,BNIP3
seq.6388.21,0.008083632233724557,0.004299448425672585,-0.017364973065114267,0.01147327018552461,CC126,CCDC126
seq.15589.1,-0.008082219755010346,0.0013973384852636096,-0.003602380906409675,0.0103840905132859,"Gc-Globulin, Mixed Type",GC
seq.19260.4,0.008078573117284882,0.011334393679198251,0.010292863962854629,0.01982863485986594,GIPC1,GIPC1
seq.5358.3,-0.008076582341605026,-0.003115072356807035,-0.011039597639841412,-0.006067531359669069,OMD,OMD
seq.22479.64,-0.008073436267555786,-0.008406691901313178,-0.007188158004080727,0.013196792519161088,IP6K2,IP6K2
seq.16299.13,-0.008072335185769821,0.0028321847755626525,0.006629955909171465,0.011449503593304855,TIGIT,TIGIT
seq.15574.37,0.008071427176101001,0.016042250155873124,8.433881350022547e-4,-0.022874466781091764,Cyclin A,CCNA2
seq.12376.85,0.008070022422066439,-0.0256053155099849,0.014967017696218825,9.324827611851814e-4,p19-INK4d,CDKN2D
seq.10724.45,0.008067048407715166,0.0067490633814450765,-0.022357976059320044,-0.012300773350793423,Fc_MOUSE,
seq.22041.26,0.008063318605165948,-0.024279212623491052,-0.0013603117948244219,-0.0021902927987325735,MP2K5,MAP2K5
