AptName,Target,EntrezGeneSymbol,ColCheck,UniProt
seq.17393.13,SCAD,ACADS,PASS,P16219
seq.13509.5,SCAM5,SCAMP5,PASS,Q8TAC9
seq.17800.33,SCAND1,SCAND1,PASS,P57086
seq.11292.13,SCAR3,SCARA3,PASS,Q6AZY7
seq.9569.14,SCAR3,SCARA3,PASS,Q6AZY7
seq.10419.1,SCAR5,SCARA5,PASS,Q6ZMJ2
seq.21832.31,SCCA1,SERPINB3,PASS,P29508
seq.15444.45,SCCA2,SERPINB4,PASS,P48594
seq.9377.25,SCF,KITLG,PASS,P21583
seq.2475.1,SCF sR,KIT,PASS,P10721
seq.8235.48,SCG1,CHGB,PASS,P05060
seq.7957.2,SCG3,SCG3,PASS,Q8WXD2
seq.4500.50,SCGF-alpha,CLEC11A,PASS,Q9Y240
seq.2966.65,SCGF-beta,CLEC11A,PASS,Q9Y240
seq.10510.62,SCIMP,SCIMP,PASS,Q6UWF3
seq.21537.33,SCLY,SCLY,PASS,Q96I15
seq.12604.16,SCMH1,SCMH1,PASS,Q96GD3
seq.8353.15,SCN2B,SCN2B,PASS,O60939
seq.20516.11,SCN3B,SCN3B,PASS,Q9NY72
seq.7911.29,SCN4B,SCN4B,PASS,Q8IWT1
seq.7853.19,SCO1,SCO1,PASS,O75880
seq.16851.50,SCO2,SCO2,PASS,O43819
seq.25043.74,SCOT,OXCT1,PASS,P55809
seq.14175.78,SCP2D,SCP2D1,PASS,Q9UJQ7
seq.25436.44,SCPDL,SCCPDH,PASS,Q8NBX0
seq.20534.6,SCRB1,SCARB1,PASS,Q8WTV0
seq.24923.27,SCRN3,SCRN3,PASS,Q0VDG4
seq.8989.40,SCUB1,SCUBE1,PASS,Q8IWY4
seq.16773.29,SCUB3,SCUBE3,PASS,Q8IX30
seq.19261.12,SDCB2,SDCBP2,PASS,Q9H190
seq.23028.49,SDCB2,SDCBP2,PASS,Q9H190
seq.2330.2,SDF-1,CXCL12,PASS,P48061
seq.3516.60,SDF-1,CXCL12,PASS,P48061
seq.9278.9,SDF-1,CXCL12,PASS,P48061
seq.15333.11,SDF2,SDF2,PASS,Q99470
seq.6990.44,SDF2L,SDF2L1,PASS,Q9HCN8
seq.22773.69,SDHB,SDHB,PASS,P21912
seq.20996.107,SDHF1,SDHAF1,PASS,A6NFY7
seq.6420.4,SDHF2,SDHAF2,PASS,Q9NX18
seq.12497.29,SDOS,NUDT16L1,PASS,Q9BRJ7
seq.10703.203,SDS3,SUDS3,PASS,Q9H7L9
seq.17777.31,SDSL,SDSL,PASS,Q96GA7
seq.9082.25,SE1L2,SEL1L2,PASS,Q5TEA6
seq.3867.49,SE6L2,SEZ6L2,PASS,Q6UXD5
seq.14689.3,SEC13,SEC13,PASS,P55735
seq.13093.6,SECTM1,SECTM1,PASS,Q8WVN6
seq.17319.1,SELH,SELENOH,PASS,Q8IZQ5
seq.15336.7,SELM,SELENOM,PASS,Q8WWX9
seq.11266.8,SELPL,SELPLG,PASS,Q14242
seq.6963.82,SELPL,SELPLG,PASS,Q14242
seq.11286.78,SELS,SELENOS,PASS,Q9BQE4
seq.18310.26,SELW,SELENOW,PASS,P63302
seq.5667.3,SEM3B,SEMA3B,PASS,Q13214
seq.5628.21,SEM3G,SEMA3G,PASS,Q9NS98
seq.16915.153,SEM4A,SEMA4A,PASS,Q9H3S1
seq.9805.51,SEM4B,SEMA4B,PASS,Q9NPR2
seq.7923.41,SEM4C,SEMA4C,PASS,Q9C0C4
seq.5737.61,SEM4D,SEMA4D,PASS,Q92854
seq.9932.49,SEM4F,SEMA4F,PASS,O95754
seq.20540.65,SEM4G,SEMA4G,PASS,Q9NTN9
seq.13132.14,SEM5A,SEMA5A,PASS,Q13591
seq.20527.47,SEM5B,SEMA5B,PASS,Q9P283
seq.5121.3,SEM6B,SEMA6B,PASS,Q9H3T3
seq.14597.5,SEM6C,SEMA6C,PASS,Q9H3T2
seq.20530.2,SEM6D,SEMA6D,PASS,Q8NFY4
seq.7202.107,SEMA6C,SEMA6C,PASS,Q9H3T2
seq.21182.8,SEN15,TSEN15,PASS,Q8WW01
seq.22774.20,SEN34,TSEN34,PASS,Q9BSV6
seq.21715.40,SENP1,SENP1,PASS,Q9P0U3
seq.21758.65,SENP2,SENP2,PASS,Q9HC62
seq.12626.6,SENP7,SENP7,PASS,Q9BQF6
seq.20966.7,SENP8,SENP8,PASS,Q96LD8
seq.12690.33,SEP10,SEPTIN10,PASS,Q9P0V9
seq.5029.3,SEPR,FAP,PASS,Q12884
seq.18316.75,SEPT3,SEPTIN3,PASS,Q9UH03
seq.15548.35,SERA,PHGDH,PASS,O43175
seq.8986.2,SERA,PHGDH,PASS,O43175
seq.24681.2,SERB,PSPH,PASS,P78330
seq.18342.2,SERC,PSAT1,PASS,Q9Y617
seq.7842.52,SERF1,SERF1A,PASS,O75920
seq.18274.2,SERF2,SERF2,PASS,P84101
seq.24656.6,SESQ2,PHETA2,PASS,Q6ICB4
seq.5364.7,SET,SET,PASS,Q01105
seq.24471.2,SETBP,SETBP1,PASS,Q9Y6X0
seq.12647.52,SETD2,SETD2,PASS,Q9BYW2
seq.24260.4,SETD3,SETD3,PASS,Q86TU7
seq.12462.20,SETMR,SETMAR,PASS,Q53H47
seq.19563.3,SEZ6L,SEZ6L,PASS,Q9BYH1
seq.12777.11,SF01,SF1,PASS,Q15637
seq.13449.25,SF3B4,SF3B4,PASS,Q15427
seq.21135.16,SF3B6,SF3B6,PASS,Q9Y3B4
seq.17447.52,SFRP4,SFRP4,PASS,Q6FHJ7
seq.9284.25,SFRP4,SFRP4,PASS,Q6FHJ7
seq.10580.14,SFTA2,SFTA2,PASS,Q6UW10
seq.13729.26,SFXN5,SFXN5,PASS,Q8TD22
seq.5726.49,SG11A,SPAG11A,PASS,Q6PDA7
seq.10582.36,SG196,POMK,PASS,Q9H5K3
seq.21562.3,SG1D1,SCGB1D1,PASS,O95968
seq.6508.68,SG1D2,SCGB1D2,PASS,O95969
seq.12788.6,SGF29,SGF29,PASS,Q96ES7
seq.21144.160,SGK1,SGK1,PASS,O00141
seq.10042.8,SGK3,SGK3,PASS,Q96BR1
seq.3868.8,SGTA,SGTA,PASS,O43765
seq.18837.9,SGTB,SGTB,PASS,Q96EQ0
seq.4567.82,SH21A,SH2D1A,PASS,O60880
seq.18840.205,SH21B,SH2D1B,PASS,O14796
seq.22019.21,SH2B3,SH2B3,PASS,Q9UQQ2
seq.12704.26,SH2D3,SH2D3C,PASS,Q8N5H7
seq.17490.4,SH3BGRL3-like protein,SH3BGRL3,PASS,Q9H299
seq.12499.108,SH3G2,SH3GL2,PASS,Q99962
seq.20139.57,SH3G2,SH3GL2,PASS,Q99962
seq.18318.98,SH3G3,SH3GL3,PASS,Q99963
seq.23029.3,SH3G3,SH3GL3,PASS,Q99963
seq.24962.7,SH3K1,SH3KBP1,PASS,Q96B97
seq.12693.2,SH3L1,SH3BGRL,PASS,O75368
seq.19113.66,SH3L2,SH3BGRL2,PASS,Q9UJC5
seq.13240.170,SHAN1,SHANK1,PASS,Q9Y566
seq.13256.21,SHAN1,SHANK1,PASS,Q9Y566
seq.13242.134,SHAN3,SHANK3,PASS,Q9BYB0
seq.4929.55,SHBG,SHBG,PASS,P04278
seq.7909.37,SHBG,SHBG,PASS,P04278
seq.16043.30,SHC1,SHC1,PASS,P29353
seq.5272.55,SHC1,SHC1,PASS,P29353
seq.14074.2,SHC2,SHC2,PASS,P98077
seq.11692.21,SHC4,SHC4,PASS,Q6S5L8
seq.23554.2,SHD,SHD,PASS,Q96IW2
seq.25264.102,SHIP,INPP5D,PASS,Q92835
seq.23702.98,SHKB1,SHKBP1,PASS,Q8TBC3
seq.16859.100,SHLB1,SH3GLB1,PASS,Q9Y371
seq.18222.34,SHLB2,SH3GLB2,PASS,Q9NR46
seq.24711.21,SHOX,SHOX,PASS,O15266
seq.22776.40,SHP,NR0B2,PASS,Q15466
seq.11830.48,SHP-2,PTPN11,PASS,Q06124
seq.3397.7,SHP-2,PTPN11,PASS,Q06124
seq.24892.8,SHP1L,SHCBP1L,PASS,Q9BZQ2
seq.5430.66,SHPS1,SIRPA,PASS,P78324
seq.9083.35,SHPS1,SIRPA,PASS,P78324
seq.24472.28,SHRPN,SHARPIN,PASS,Q9H0F6
seq.6947.4,SIA10,ST3GAL6,PASS,Q9Y274
seq.5657.28,SIA4A,ST3GAL1,PASS,Q11201
seq.6281.51,SIA4B,ST3GAL2,PASS,Q16842
seq.7867.154,SIA7A,ST6GALNAC1,PASS,Q9NSC7
seq.7823.22,SIA7B,ST6GALNAC2,PASS,Q9UJ37
seq.10626.116,SIA7C,ST6GALNAC3,PASS,Q8NDV1
seq.10705.14,SIA7C,ST6GALNAC3,PASS,Q8NDV1
seq.21726.73,SIA7D,ST6GALNAC4,PASS,Q9H4F1
seq.7927.16,SIA7E,ST6GALNAC5,PASS,Q9BVH7
seq.7228.2,SIA7F,ST6GALNAC6,PASS,Q969X2
seq.21508.7,SIA8A,ST8SIA1,PASS,Q92185
seq.21663.149,SIA8A,ST8SIA1,PASS,Q92185
seq.7920.30,SIA8B,ST8SIA2,PASS,Q92186
seq.6929.10,SIA8C,ST8SIA3,PASS,O43173
seq.7038.45,SIA8D,ST8SIA4,PASS,Q92187
seq.6930.95,SIA8F,ST8SIA6,PASS,P61647
seq.9263.57,SIAE,SIAE,PASS,Q9HAT2
seq.21858.25,SIAH1,SIAH1,PASS,Q8IUQ4
seq.17802.4,SIAS,NANS,PASS,Q9NR45
seq.6035.2,SIAT1,ST6GAL1,PASS,P15907
seq.21737.20,SIAT2,ST6GAL2,PASS,Q96JF0
seq.10588.39,SIAT9,ST3GAL5,PASS,Q9UNP4
seq.20538.71,SIG11,SIGLEC11,PASS,Q96RL6
seq.8913.22,SIG11,SIGLEC11,PASS,Q96RL6
seq.10037.98,SIG12,SIGLEC12,PASS,Q96PQ1
seq.8352.26,SIG12,SIGLEC12,PASS,Q96PQ1
seq.22577.24,SIG14,SIGLEC14,PASS,Q08ET2
seq.5125.6,SIG14,SIGLEC14,PASS,Q08ET2
seq.8248.222,SIG14,SIGLEC14,PASS,Q08ET2
seq.10847.1,SIG15,SIGLEC15,PASS,Q6ZMC9
seq.8326.63,SIGIRR,SIGIRR,PASS,Q6IA17
seq.7864.3,SIGL8,SIGLEC8,PASS,Q9NYZ4
seq.21338.44,SIL1,SIL1,PASS,Q9H173
seq.13452.113,SIM13,SMIM13,PASS,P0DJ93
seq.19823.75,SIR1,SIRT1,PASS,Q96EB6
seq.17495.141,SIR3,SIRT3,PASS,Q9NTG7
seq.6247.9,SIRB1,SIRPB1,PASS,O00241
seq.5669.26,SIRB2,SIRPB2,PASS,Q5JXA9
seq.9241.40,SIRPG,SIRPG,PASS,Q9P1W8
seq.23031.6,SIRT2,SIRT2,PASS,Q8IXJ6
seq.5030.52,SIRT2,SIRT2,PASS,Q8IXJ6
seq.12461.8,SIRT5,SIRT5,PASS,Q9NXA8
seq.11194.6,SIT1,SIT1,PASS,Q9Y3P8
seq.20987.21,SIX6,SIX6,PASS,O95475
seq.21370.45,SKA1,SKA1,PASS,Q96BD8
seq.14670.1,SKIL,SKIL,PASS,P12757
seq.3902.21,SKP1,SKP1,PASS,P63208
seq.22777.46,SKP2,SKP2,PASS,Q13309
seq.7953.20,SLAF1,SLAMF1,PASS,Q13291
seq.3642.4,SLAF5,CD84,PASS,Q9UIB8
seq.8073.3,SLAF5,CD84,PASS,Q9UIB8
seq.5128.53,SLAF6,SLAMF6,PASS,Q96DU3
seq.5487.7,SLAF7,SLAMF7,PASS,Q9NQ25
seq.7882.31,SLAF7,SLAMF7,PASS,Q9NQ25
seq.20531.5,SLAF9,SLAMF9,PASS,Q96A28
seq.8994.65,SLAMF8,SLAMF8,PASS,Q9P0V8
seq.24648.8,SLBP,SLBP,PASS,Q14493
seq.9000.177,SLC31,SLC3A1,PASS,Q07837
seq.10743.13,SLIK1,SLITRK1,PASS,Q96PX8
seq.15539.15,SLIK1,SLITRK1,PASS,Q96PX8
seq.21385.5,SLIK2,SLITRK2,PASS,Q9H156
seq.10565.19,SLIK3,SLITRK3,PASS,O94933
seq.7139.14,SLIK4,SLITRK4,PASS,Q8IW52
seq.4568.17,SLIK5,SLITRK5,PASS,O94991
seq.16916.19,SLIK6,SLITRK6,PASS,Q9H5Y7
seq.16814.13,SLIM 1,FHL1,PASS,Q13642
seq.15634.139,SLIT1,SLIT1,PASS,O75093
seq.18930.28,SLIT2,SLIT2,PASS,O94813
seq.18931.40,SLIT3,SLIT3,PASS,O75094
seq.7191.32,SLMAP,SLMAP,PASS,Q14BN4
seq.23632.22,SLNL1,SLFNL1,PASS,Q499Z3
seq.4413.3,SLPI,SLPI,PASS,P03973
seq.8320.5,SLTM,SLTM,PASS,Q9NWH9
seq.10014.31,SLUG,SNAI2,PASS,O43623
seq.3122.6,SMAC,DIABLO,PASS,Q9NR28
seq.9838.4,SMAD1,SMAD1,PASS,Q15797
seq.10364.6,SMAD2,SMAD2,PASS,Q15796
seq.11353.143,SMAD2,SMAD2,PASS,Q15796
seq.10363.13,SMAD3,SMAD3,PASS,P84022
seq.12022.12,SMAD4,SMAD4,PASS,Q13485
seq.21478.20,SMAD5,SMAD5,PASS,Q99717
seq.11649.3,SMAP1,SMAP1,PASS,Q8IYB5
seq.22779.75,SMCO1,SMCO1,PASS,Q147U7
seq.17823.40,SMD2,SNRPD2,PASS,P62316
seq.17774.38,SMD3,SNRPD3,PASS,P62318
seq.6594.64,SMDC1,SAYSD1,PASS,Q9NPB0
seq.15446.25,SMDF,NRG1,PASS,Q02297
seq.23578.6,SMIM3,SMIM3,PASS,Q9BZL3
seq.23290.3,SMN,SMN1,PASS,Q16637
seq.13118.5,SMOC1,SMOC1,PASS,Q9H4F8
seq.5694.57,SMOC1,SMOC1,PASS,Q9H4F8
seq.15635.4,SMOC2,SMOC2,PASS,Q9H3U7
seq.7838.27,SMR3A,SMR3A,PASS,Q99954
seq.11180.17,SMRC1,SMARCC1,PASS,Q92922
seq.12546.1,SMTN,SMTN,PASS,P53814
seq.11557.3,SMUF1,SMURF1,PASS,Q9HCE7
seq.13985.12,SMUF2,SMURF2,PASS,Q9HAU4
seq.12636.113,SMYD2,SMYD2,PASS,Q9NRG4
seq.4292.5,SNAA,NAPA,PASS,P54920
seq.12655.30,SNAB,NAPB,PASS,Q9H115
seq.17773.26,SNAG,NAPG,PASS,Q99747
seq.6975.52,SNAPN,SNAPIN,PASS,O95295
seq.25095.1,SNCAP,SNCAIP,PASS,Q9Y6H5
seq.24416.20,SND1,SND1,PASS,Q7KZF4
seq.21834.8,SNF8,SNF8,PASS,Q96H20
seq.13375.48,SNG3,SYNGR3,PASS,O43761
seq.21645.6,SNIP1,SNIP1,PASS,Q8TAD8
seq.20241.9,SNP23,SNAP23,PASS,O00161
seq.13105.7,SNP25,SNAP25,PASS,P60880
seq.12357.41,SNP29,SNAP29,PASS,O95721
seq.17343.6,SNPH,SNPH,PASS,O15079
seq.20982.29,SNR25,SNRNP25,PASS,Q9BV90
seq.12678.66,SNRPA,SNRPA,PASS,P09012
seq.21009.28,SNTAN,SNTN,PASS,A6NMZ2
seq.9078.207,SNTB1,SNTB1,PASS,Q13884
seq.6955.68,SNX1,SNX1,PASS,Q13596
seq.8807.13,SNX1,SNX1,PASS,Q13596
seq.24685.12,SNX11,SNX11,PASS,Q9Y5W9
seq.24475.45,SNX12,SNX12,PASS,Q9UMY4
seq.12845.18,SNX17,SNX17,PASS,Q15036
seq.24945.16,SNX27,SNX27,PASS,Q96L92
seq.19503.2,SNX3,SNX3,PASS,O60493
seq.18327.6,SNX5,SNX5,PASS,Q9Y5X3
seq.14245.195,SNX7,SNX7,PASS,Q9UNH6
seq.6925.26,SNX8,SNX8,PASS,Q9Y5X2
seq.11669.39,SO5A1,SLCO5A1,PASS,Q9H2Y9
seq.11440.58,SOCS-3,SOCS3,PASS,O14543
seq.11657.86,SOCS7,SOCS7,PASS,O14512
seq.2794.60,SOD,SOD1,PASS,P00441
seq.5660.51,SOD3,SOD3,PASS,P08294
seq.8463.2,SOD3,SOD3,PASS,P08294
seq.10978.39,SOM2,GH2,PASS,P01242
seq.15636.49,SORC1,SORCS1,PASS,Q8WY21
seq.4569.52,SORC2,SORCS2,PASS,Q96PQ0
seq.15637.38,SORC3,SORCS3,PASS,Q9UPU3
seq.23034.13,SORC3,SORCS3,PASS,Q9UPU3
seq.11300.32,SORT,SORT1,PASS,Q99523
seq.9923.6,SOS1,SOS1,PASS,Q07889
seq.20454.24,SOSB2,NABP1,PASS,Q96AH0
seq.8237.56,SOSD1,SOSTDC1,PASS,Q6X4U4
seq.23622.128,SOSSC,INIP,PASS,Q9NRY2
seq.13101.60,SOST,SOST,PASS,Q9BQB4
seq.5729.27,SOST,SOST,PASS,Q9BQB4
seq.23652.15,SOX,PIPOX,PASS,Q9P0Z9
seq.25468.5,SOX-9,SOX9,PASS,P48436
seq.23678.132,SOX10,SOX10,PASS,P56693
seq.18294.26,SOX2,SOX2,PASS,P48431
seq.24929.26,SOX6,SOX6,PASS,P35712
seq.10672.75,SP-B,SFTPB,PASS,P07988
seq.19590.46,SP-D,SFTPD,PASS,P35247
seq.4414.69,SP-D,SFTPD,PASS,P35247
seq.22391.34,SP30L,SAP30L,PASS,Q9HAJ7
seq.23537.4,SP6,SP6,PASS,Q3SY56
seq.9002.36,SPA11,SERPINA11,PASS,Q86U17
seq.24422.36,SPA24,SPATA24,PASS,Q86W54
seq.11260.47,SPA4L,SUN5,PASS,Q8TC36
seq.7266.4,SPA9,SERPINA9,PASS,Q86WD7
seq.25217.35,SPANXA,SPANXA1,PASS,Q9NS26
seq.13707.27,SPARCL1,SPARCL1,PASS,Q14515
seq.4467.49,SPARCL1,SPARCL1,PASS,Q14515
seq.25258.41,SPAT5,SPATA5,PASS,Q8NB90
seq.7809.22,SPAT9,SPATA9,PASS,Q9BWV2
seq.18841.1,SPB13,SERPINB13,PASS,Q9UIV8
seq.19130.81,SPB8,SERPINB8,PASS,P50452
seq.23245.5,SPC1L,SPATC1L,PASS,Q9H0A9
seq.22782.80,SPC25,SPC25,PASS,Q9HBM1
seq.17357.33,SPCS,SEPSECS,PASS,Q9HD40
seq.25218.10,SPCS1,SPCS1,PASS,Q9Y6A9
seq.25297.11,SPD2B,SH3PXD2B,PASS,A1X283
seq.10012.5,SPDEF,SPDEF,PASS,O95238
seq.23671.11,SPDLY,SPDL1,PASS,Q96EA4
seq.21360.27,SPEC1,SPECC1,PASS,Q5M775
seq.21647.9,SPEE,SRM,PASS,P19623
seq.12876.39,SPEF1,SPEF1,PASS,Q9Y4P9
seq.17805.35,SPF30,SMNDC1,PASS,O75940
seq.17391.10,SPF45,RBM17,PASS,Q96I25
seq.11161.5,SPG20,SPART,PASS,Q8N0X7
seq.11122.97,SPG21,SPG21,PASS,Q9NZD8
seq.4468.21,SPHK2,SPHK2,PASS,Q9NRA0
seq.21766.50,SPHM,SGSH,PASS,P51688
seq.22783.40,SPI1,SPI1,PASS,P17947
seq.7117.21,SPI2,SERPINI2,PASS,O75830
seq.18210.12,SPIN1,SPIN1,PASS,Q9Y657
seq.24722.13,SPIN3,SPIN3,PASS,Q5JUX0
seq.8028.22,SPINK5,SPINK5,PASS,Q9NQ38
seq.2843.13,SPINT2,SPINT2,PASS,O43291
seq.7926.13,SPIT3,SPINT3,PASS,P49223
seq.16302.11,SPLC2,BPIFA2,PASS,Q96DR5
seq.5695.5,SPLC2,BPIFA2,PASS,Q96DR5
seq.17765.3,SPN1,SNUPN,PASS,O95149
seq.23677.30,SPN90,NCKIPSD,PASS,Q9NZQ3
seq.8099.42,SPON2,SPON2,PASS,Q9BUD6
seq.13727.44,SPOP,SPOP,PASS,O43791
seq.12503.5,SPR1,GPR68,PASS,Q15743
seq.9287.6,SPRE,SPR,PASS,P35270
seq.8318.13,SPRE1,SPRED1,PASS,Q7Z699
seq.13447.42,SPRN,SPRN,PASS,Q5BIV9
seq.14083.25,SPS1,SEPHS1,PASS,P49903
seq.13942.140,SPSB1,SPSB1,PASS,Q96BD6
seq.18179.56,SPSY,SMS,PASS,P52788
seq.11117.2,SPT20,SPATA20,PASS,Q8TB22
seq.22784.4,SPT22,SPATA22,PASS,Q8NHS9
seq.23270.14,SPT33,SPATA33,PASS,Q96N06
seq.22786.57,SPT46,SPATA46,PASS,Q5T0L3
seq.5031.10,SPTA2,SPTAN1,PASS,Q13813
seq.7886.26,SPTC1,SPTLC1,PASS,O15269
seq.22787.39,SPXN3,SPANXN3,PASS,Q5MJ09
seq.25419.59,SPXN4,SPANXN4,PASS,Q5MJ08
seq.24646.47,SPYA,AGXT,PASS,P21549
seq.15448.47,SQSTM,SQSTM1,PASS,Q13501
seq.7695.106,SQSTM,SQSTM1,PASS,Q13501
seq.18220.141,SRA1,SRA1,PASS,Q9HD15
seq.8985.13,SRAC1,SERAC1,PASS,Q96JX3
seq.10940.25,SRCA,SRL,PASS,Q86TD4
seq.6584.1,SRCH,HRC,PASS,P23327
seq.5488.74,SRCN1,SRC,PASS,P12931
seq.5129.12,SREC-I,SCARF1,PASS,Q14162
seq.8956.96,SREC-II,SCARF2,PASS,Q96GP6
seq.9925.56,SREC-II,SCARF2,PASS,Q96GP6
seq.22431.164,SRFB1,SRFBP1,PASS,Q8NEF9
seq.17510.7,SRP14,SRP14,PASS,P37108
seq.18257.64,SRP19,SRP19,PASS,P09132
seq.22432.83,SRPK1,SRPK1,PASS,Q96SB4
seq.21435.143,SRPK2,SRPK2,PASS,P78362
seq.24970.117,SRRT,SRRT,PASS,Q9BXP5
seq.11573.3,SRSF6,SRSF6,PASS,Q13247
seq.12987.12,SRSF7,SRSF7,PASS,Q16629
seq.22392.5,SRTD3,SERTAD3,PASS,Q9UJW9
seq.14268.4,SRXN1,SRXN1,PASS,Q9BYN0
seq.25957.5,SRY,SRY,PASS,Q05066
seq.9859.180,SSAT-1,SAT1,PASS,P21673
seq.18253.8,SSB,SSBP1,PASS,Q04837
seq.17792.158,SSDH,ALDH5A1,PASS,P51649
seq.23242.2,SSNA1,SSNA1,PASS,O43805
seq.23275.9,SSPN,SSPN,PASS,Q14714
seq.21836.9,SSR1,SSTR1,PASS,P30872
seq.8106.15,SSRA,SSR1,PASS,P43307
seq.21837.3,SSRB,SSR2,PASS,P43308
seq.5032.64,SSRP1,SSRP1,PASS,Q08945
seq.13566.2,SSU72,SSU72,PASS,Q9NP77
seq.24465.28,SSX4,SSX4,PASS,O60224
seq.12671.35,ST1B1,SULT1B1,PASS,O43704
seq.17811.78,ST1C2,SULT1C2,PASS,O00338
seq.20089.172,ST1C4,SULT1C4,PASS,O75897
seq.17209.27,ST2B1,SULT2B1,PASS,O00204
seq.8357.43,ST4A1,SULT4A1,PASS,Q9BR01
seq.14097.86,ST4S6,CHST15,PASS,Q7LFX5
seq.4469.78,ST4S6,CHST15,PASS,Q7LFX5
seq.22788.10,ST6B1,SULT6B1,PASS,Q6IMI4
seq.23569.53,STA10,STARD10,PASS,Q9Y365
seq.16551.14,STA5B,STAT5B,PASS,P51692
seq.14599.18,STAB1,STAB1,PASS,Q9NY15
seq.3399.31,STAB2,STAB2,PASS,Q8WWQ8
seq.19187.21,STABP,STAMBP,PASS,O95630
seq.25125.7,STAC,STAC,PASS,Q99469
seq.12401.3,STALP,STAMBPL1,PASS,Q96FJ0
seq.12510.3,STAP1,STAP1,PASS,Q9ULZ2
seq.10085.25,STAR,STAR,PASS,P49675
seq.17383.4,STAR5,STARD5,PASS,Q9NSY2
seq.23529.11,STAR7,STARD7,PASS,Q9NQZ5
seq.17172.19,STAT,STATH,PASS,P02808
seq.10370.21,STAT1,STAT1,PASS,P42224
seq.12351.25,STAT1,STAT1,PASS,P42224
seq.10346.5,STAT3,STAT3,PASS,P40763
seq.10354.57,STAT3,STAT3,PASS,P40763
seq.10372.18,STAT6,STAT6,PASS,P42226
seq.12471.47,STAU1,STAU1,PASS,O95793
seq.12970.35,STAU2,STAU2,PASS,Q9NUL3
seq.6231.46,STC2,STC2,PASS,O76061
seq.17515.6,STCH,HSPA13,PASS,P48723
seq.8916.32,STIM1,STIM1,PASS,Q13586
seq.9271.101,STIM1,STIM1,PASS,Q13586
seq.21569.49,STK10,STK10,PASS,O94804
seq.3471.49,STK16,STK16,PASS,O75716
seq.12617.2,STK24,STK24,PASS,Q9Y6E0
seq.22847.18,STK4,STK4,PASS,Q13043
seq.17344.23,STML1,STOML1,PASS,Q9UBI4
seq.10900.272,STMN2,STMN2,PASS,Q93045
seq.8019.73,STMN3,STMN3,PASS,Q9NZ72
seq.6267.51,STMN4,STMN4,PASS,Q9H169
seq.8261.51,STOM,STOM,PASS,P27105
seq.4829.43,STRATIFIN,SFN,PASS,P31947
seq.12842.43,STX10,STX10,PASS,O60499
seq.10418.36,STX12,STX12,PASS,Q86Y82
seq.21649.12,STX17,STX17,PASS,P56962
seq.9037.1,STX18,STX18,PASS,Q9P2W9
seq.6966.144,STX1B,STX1B,PASS,P61266
seq.19553.14,STX1a,STX1A,PASS,Q16623
seq.3766.51,STX1a,STX1A,PASS,Q16623
seq.7738.299,STX2,STX2,PASS,P32856
seq.7186.111,STX3,STX3,PASS,Q13277
seq.10668.5,STX4,STX4,PASS,Q12846
seq.10903.50,STX8,STX8,PASS,Q9UNK0
seq.24904.121,STXB4,STXBP4,PASS,Q6ZWJ1
seq.18308.30,STXB6,STXBP6,PASS,Q8NFX7
seq.21349.2,STYX,STYX,PASS,Q8WUJ0
seq.17468.1,SUFU,SUFU,PASS,Q9UMX1
seq.17818.22,SUGT1,SUGT1,PASS,Q9Y2Z0
seq.8305.18,SULF2,SULF2,PASS,Q8IWU5
seq.21227.18,SULT 1A1*2,SULT1A1,PASS,P50225
seq.13944.3,SULT 1A3,SULT1A3,PASS,P0DMM9
seq.16932.5,SULT 1E,SULT1E1,PASS,P49888
seq.9878.3,SULT 1E,SULT1E1,PASS,P49888
seq.9829.91,SULT 2A1,SULT2A1,PASS,Q06520
seq.6941.11,SUMF1,SUMF1,PASS,Q8NBK3
seq.6069.71,SUMF2,SUMF2,PASS,Q8NBJ7
seq.19555.1,SUMO2,SUMO2,PASS,P61956
seq.14623.26,SUMO3,SUMO3,PASS,P55854
seq.9169.14,SUMO3,SUMO3,PASS,P55854
seq.22045.8,SUMO4,SUMO4,PASS,Q6EEV6
seq.8852.10,SUN3,SUN3,PASS,Q8TAQ9
seq.18324.61,SUOX,SUOX,PASS,P51687
seq.8009.121,SURF1,SURF1,PASS,Q15526
seq.9582.93,SUSD1,SUSD1,PASS,Q6UWL2
seq.5752.63,SUSD3,SUSD3,PASS,Q96L08
seq.12880.1,SV2A,SV2A,PASS,Q7L0J3
seq.12452.32,SV422,KMT5C,PASS,Q86Y97
seq.20379.59,SVBP,SVBP,PASS,Q8N300
seq.11109.56,SVEP1,SVEP1,PASS,Q4LDE5
seq.11178.21,SVEP1,SVEP1,PASS,Q4LDE5
seq.18285.6,SVIP,SVIP,PASS,Q8NHG7
seq.13552.7,SWP70,SWAP70,PASS,Q9UH65
seq.12340.17,SYAC,AARS1,PASS,P49588
seq.23409.83,SYAP1,SYAP1,PASS,Q96A49
seq.24412.1,SYC1L,SYCE1L,PASS,A8MT33
seq.14098.28,SYCC,CARS1,PASS,P49589
seq.12675.14,SYDC,DARS1,PASS,P14868
seq.12395.86,SYDM,DARS2,PASS,Q6PI48
seq.19438.68,SYF2,SYF2,PASS,O95926
seq.13941.82,SYFM,FARS2,PASS,O95363
seq.12815.9,SYIC,IARS1,PASS,P41252
seq.17348.5,SYJ2B,SYNJ2BP,PASS,P57105
seq.19249.18,SYK,KARS1,PASS,Q15046
seq.24425.8,SYMC,MARS1,PASS,P56192
