AptName,logFC,AveExpr,t,P.Value,adj.P.Val,B,Target,EntrezGeneSymbol,contrast
seq.9490.3,0.1254420212282323,-0.09617908518756006,0.4881776587150734,0.6332588996315651,0.9987520320773822,-4.6947362540754725,CD032,FAM241A,Spine_vs_HeadNeck
seq.8299.66,0.06784483980983778,-0.10253460242120556,0.4881027416514566,0.6333105880868968,0.9987520320773822,-4.694744859918389,LIRA4,LILRA4,Spine_vs_HeadNeck
seq.21436.56,-0.12004131033314314,-0.07622595225222084,-0.48809960153978127,0.633312754626505,0.9987520320773822,-4.6947452206009785,ATG4A,ATG4A,Spine_vs_HeadNeck
seq.21240.6,-0.18181604885388009,0.18748917038457957,-0.48801801631434955,0.6333690460893671,0.9987520320773822,-4.694754590959992,GCST,AMT,Spine_vs_HeadNeck
seq.19166.15,-0.2727450249683332,-0.03315187803139145,-0.48800480471541763,0.6333781619358276,0.9987520320773822,-4.6947561082217595,RS19,RPS19,Spine_vs_HeadNeck
seq.8957.72,-0.0725165074968963,0.07610302612669677,-0.4877561361413125,0.6335497518711937,0.9987520320773822,-4.694784658916023,XTP3B,ERLEC1,Spine_vs_HeadNeck
seq.6603.18,-0.0878192055992847,-0.06477688315562243,-0.4876951366274883,0.6335918470057883,0.9987520320773822,-4.694791660443239,KALM,ANOS1,Spine_vs_HeadNeck
seq.12636.113,-0.07435766545061608,-0.02909251431370345,-0.48696984407926147,0.6340924651643437,0.9987520320773822,-4.694874846576564,SMYD2,SMYD2,Spine_vs_HeadNeck
seq.8064.125,0.10379633926758496,-0.056241864276759625,0.4868255704672496,0.6341920693023622,0.9987520320773822,-4.694891379924206,Poliovirus receptor,PVR,Spine_vs_HeadNeck
seq.22068.5,0.09022387752892858,0.0020009342622710293,0.48665568706222473,0.6343093634891168,0.9987520320773822,-4.694910842186114,2A5D,PPP2R5D,Spine_vs_HeadNeck
seq.7069.9,-0.07404700069516092,0.08100339172543276,-0.48640400072043904,0.6344831564581457,0.9987520320773822,-4.694939664272633,TSNA1,TSNARE1,Spine_vs_HeadNeck
seq.16591.71,-0.05084119787261647,0.040479845752693734,-0.4857254151205482,0.6349518412745518,0.9987520320773822,-4.695017303361085,CHIA,CHIA,Spine_vs_HeadNeck
seq.11440.58,-0.1571821490644517,0.2827307371691794,-0.4855293430928907,0.6350872944841759,0.9987520320773822,-4.695039717620219,SOCS-3,SOCS3,Spine_vs_HeadNeck
seq.14157.21,0.1378125862786222,-0.3402409822135318,0.4852865884118113,0.6352550165152082,0.9987520320773822,-4.6950674567012705,14-3-3E,YWHAE,Spine_vs_HeadNeck
seq.25050.82,-0.1716755836472726,0.08963098245524644,-0.48524415528501486,0.635284336197794,0.9987520320773822,-4.695072304110358,TPP2,TPP2,Spine_vs_HeadNeck
seq.23652.15,-0.10995330330449997,-0.06589614601434324,-0.48504893176083547,0.6354192364653428,0.9987520320773822,-4.6950946006211876,SOX,PIPOX,Spine_vs_HeadNeck
seq.8773.172,0.14046332974951492,-0.17151213717292838,0.48492777046042,0.635502966210566,0.9987520320773822,-4.695108434235847,EMIL3,EMILIN3,Spine_vs_HeadNeck
seq.9316.67,0.24932738747913935,-0.4362487354891704,0.48488332825642766,0.6355336797482337,0.9987520320773822,-4.6951135076194,WFDC1,WFDC1,Spine_vs_HeadNeck
seq.12480.9,-0.25872192925632387,0.28360352323971005,-0.4847348328710123,0.63563630840781,0.9987520320773822,-4.695130456222687,OTUD5,OTUD5,Spine_vs_HeadNeck
seq.8964.14,-0.12372316702673629,0.09228459291084097,-0.484369739623384,0.6358886661093631,0.9987520320773822,-4.695172105612802,Fc_MOUSE,,Spine_vs_HeadNeck
seq.21864.20,0.09964661448129361,-0.1115465085297694,0.4842336066767894,0.635982775220697,0.9987520320773822,-4.695187627948087,MAK16,MAK16,Spine_vs_HeadNeck
seq.10042.8,-0.08003926119166598,0.06146052381182251,-0.4841728102663192,0.6360248060760754,0.9987520320773822,-4.6951945588349,SGK3,SGK3,Spine_vs_HeadNeck
seq.9197.4,-0.06826348354223644,0.06093657269879804,-0.48415075621354703,0.6360400531987991,0.9987520320773822,-4.6951970728297,LEG9,LGALS9,Spine_vs_HeadNeck
seq.3894.15,-0.18584410129250634,0.29620121529763593,-0.4840607781319577,0.6361022615441904,0.9987520320773822,-4.695207328534077,NAGK,NAGK,Spine_vs_HeadNeck
seq.19147.6,0.0684879080744409,-0.11117837604272858,0.48405380073748505,0.6361070856403679,0.9987520320773822,-4.695208123742895,PP13,LGALS13,Spine_vs_HeadNeck
seq.12869.68,-0.16129310812339182,0.041048881917295756,-0.4840166973696001,0.6361327388024389,0.9987520320773822,-4.695212352207181,DDX6,DDX6,Spine_vs_HeadNeck
seq.21280.13,0.07808919340258517,-0.005250618221029235,0.48387973379139493,0.6362274392387506,0.9987520320773822,-4.695227958547233,T22D3,TSC22D3,Spine_vs_HeadNeck
seq.6463.59,-0.06494879034805079,0.038696843380371014,-0.4836624119049699,0.6363777152477812,0.9987520320773822,-4.695252712814492,OX26,QRFP,Spine_vs_HeadNeck
seq.7970.315,0.05537645777638031,-0.08102379662932153,0.4835327870532071,0.6364673575357556,0.9987520320773822,-4.6952674728891495,NAR3,ART3,Spine_vs_HeadNeck
seq.20586.18,0.06519714629260609,-0.10589341153264516,0.4834897614833193,0.6364971132535931,0.9987520320773822,-4.695272371287203,CNTN3,CNTN3,Spine_vs_HeadNeck
seq.2055.4,0.1182356758800821,-0.24087877024196466,0.48328659371806154,0.6366376292900359,0.9987520320773822,-4.695295496106842,No Protein,,Spine_vs_HeadNeck
seq.12729.12,-0.11932110987343059,0.05279918855755487,-0.48324703965312504,0.6366649875899697,0.9987520320773822,-4.695299997140057,PSMG3,PSMG3,Spine_vs_HeadNeck
seq.5636.10,-0.1034405701332429,-0.048285549812300044,-0.48291499595367315,0.6368946735194588,0.9987520320773822,-4.695337768222086,MFAP4,MFAP4,Spine_vs_HeadNeck
seq.11149.3,-0.0693665951372977,0.0038409805605044887,-0.4828532287685891,0.6369374042745264,0.9987520320773822,-4.695344791755094,TLR1,TLR1,Spine_vs_HeadNeck
seq.6957.14,0.10198600782593886,-0.05244504994262996,0.48266875076064314,0.637065034817373,0.9987520320773822,-4.695365763682835,LIPR2,PNLIPRP2,Spine_vs_HeadNeck
seq.24416.20,-0.05712663136194412,-0.0038603139622900664,-0.48251755418113423,0.6371696486542162,0.9987520320773822,-4.695382946477956,SND1,SND1,Spine_vs_HeadNeck
seq.10801.11,0.06478821965398707,-0.08378875947875193,0.48244276320113216,0.6372213999693569,0.9987520320773822,-4.695391444258311,Ephrin-A2,EFNA2,Spine_vs_HeadNeck
seq.3852.19,-0.19813972904624766,0.1655564592197923,-0.48233862964476276,0.637293458044867,0.9987520320773822,-4.6954032738919524,HSP 40,DNAJB1,Spine_vs_HeadNeck
seq.5723.4,0.07894297256918525,0.1137453617327752,0.48227646566818466,0.6373364759381818,0.9987520320773822,-4.695410334612547,INSL3,INSL3,Spine_vs_HeadNeck
seq.23569.53,0.2072224918399141,-0.3657531546065731,0.4819781641753913,0.6375429215378916,0.9987520320773822,-4.695444204449998,STA10,STARD10,Spine_vs_HeadNeck
seq.3797.1,0.09694199923263211,0.0042616792291244225,0.4816890042400951,0.6377430704550173,0.9987520320773822,-4.695477017533965,Cadherin-2,CDH2,Spine_vs_HeadNeck
seq.6217.23,0.047973010750915174,0.022657736757689822,0.4816785144734198,0.637750331749595,0.9987520320773822,-4.695478207536293,QSCN6,QSOX1,Spine_vs_HeadNeck
seq.20055.40,0.26440888391009115,-0.48998051999095454,0.4816617934108581,0.6377619065924753,0.9987520320773822,-4.695480104392125,AL1A2,ALDH1A2,Spine_vs_HeadNeck
seq.23152.49,-0.06781149393992951,0.014188164100612447,-0.4816121412403051,0.6377962779591957,0.9987520320773822,-4.695485736624494,BACD2,TNFAIP1,Spine_vs_HeadNeck
seq.4318.12,-0.161211556415614,0.04961401448543645,-0.4816091176180771,0.6377983710685065,0.9987520320773822,-4.695486079587702,PTP-1C,PTPN6,Spine_vs_HeadNeck
seq.22532.59,0.2300072077186012,-0.2888645289959018,0.48153085611282764,0.6378525488918558,0.9987520320773822,-4.695494955923998,PL8L1,PLAC8L1,Spine_vs_HeadNeck
seq.6617.12,-0.21243379004011106,0.14059077320257943,-0.48150610275999717,0.6378696852591843,0.9987520320773822,-4.695497763140565,FCRL6,FCRL6,Spine_vs_HeadNeck
seq.13603.7,0.12088689695995847,-0.26443615135397486,0.4813533876523802,0.6379754123605226,0.9987520320773822,-4.695515079183429,RFESD,RFESD,Spine_vs_HeadNeck
seq.2946.52,0.08162157052372004,-0.1403083979270344,0.4813208649258238,0.6379979294222131,0.9987520320773822,-4.695518766199674,Factor D,CFD,Spine_vs_HeadNeck
seq.6415.90,-0.04781457654036787,0.030966360151360856,-0.48125295106139093,0.6380449506860544,0.9987520320773822,-4.695526464661333,CPN2,CPN2,Spine_vs_HeadNeck
seq.7011.8,0.4285638749912617,0.43428400827287117,0.4811408886373641,0.6381225424682357,0.9987520320773822,-4.6955391654058305,KCIP4,KCNIP4,Spine_vs_HeadNeck
seq.8681.93,-0.15682947625028154,0.32211422316171756,-0.48112552059380786,0.6381331836131422,0.9987520320773822,-4.695540906946768,PGRC2,PGRMC2,Spine_vs_HeadNeck
seq.4979.34,0.09719693710483486,-0.224982399573994,0.4810050628840518,0.6382165938510708,0.9987520320773822,-4.695554555671462,DERM,DPT,Spine_vs_HeadNeck
seq.25297.11,-0.18828025973193596,0.11487041850447399,-0.48093018211505123,0.6382684471748693,0.9987520320773822,-4.695563038581614,SPD2B,SH3PXD2B,Spine_vs_HeadNeck
seq.11387.3,0.05835915002602192,-0.05079143579149514,0.4808705601703753,0.6383097355008005,0.9987520320773822,-4.695569791999368,ATF6B,ATF6B,Spine_vs_HeadNeck
seq.8830.29,0.11846760051318483,-0.17248441037515372,0.4804981611177876,0.6385676509355132,0.9987520320773822,-4.695611956076552,F175B,ABRAXAS2,Spine_vs_HeadNeck
seq.7152.5,0.07719348279096562,-0.12772655425390914,0.4803873501453531,0.6386444056008533,0.9987520320773822,-4.695624496480044,TIMD3,HAVCR2,Spine_vs_HeadNeck
seq.22585.5,0.08244362453514897,0.021518180808080434,0.4803742166411639,0.638653502979851,0.9987520320773822,-4.695625982609648,FZD4,FZD4,Spine_vs_HeadNeck
seq.11248.43,-0.23217598906679648,-0.263391753714916,-0.4797194215290059,0.6391071464323541,0.9987520320773822,-4.695700027908836,HEM4,UROS,Spine_vs_HeadNeck
seq.10724.45,0.07071855202698094,0.007444399389881322,0.4797066966024619,0.6391159637800528,0.9987520320773822,-4.695701465923469,Fc_MOUSE,,Spine_vs_HeadNeck
seq.11140.56,0.047974000931368985,-0.03406550109718983,0.47957475159624496,0.6392073943768545,0.9987520320773822,-4.695716374610197,CO1A1,COL1A1,Spine_vs_HeadNeck
seq.12488.9,0.2409524197610755,-0.4469220244019218,0.47939733397415335,0.639330344614763,0.9987520320773822,-4.695736415243675,MCTS1,MCTS1,Spine_vs_HeadNeck
seq.14324.52,0.24683545862830975,-0.26909684864958255,0.47938044325818585,0.6393420504401809,0.9987520320773822,-4.695738322811469,CSPG6,SMC3,Spine_vs_HeadNeck
seq.22488.17,0.119709997153615,0.1408351267620486,0.47910698587829614,0.6395315793859166,0.9987520320773822,-4.695769197163768,KLF9,KLF9,Spine_vs_HeadNeck
seq.21331.19,-0.14199739841666342,0.030054231874402444,-0.47886823209428975,0.6396970772689572,0.9987520320773822,-4.69579613980203,BCL7A,BCL7A,Spine_vs_HeadNeck
seq.9580.5,0.2261912387425533,-0.4079512166022446,0.47877025440054144,0.6397649986294159,0.9987520320773822,-4.695807192631086,Laminin gamma-2,LAMC2,Spine_vs_HeadNeck
seq.9484.75,0.05307742031007372,-0.010397052308275404,0.4784921866070528,0.6399577826972859,0.9987520320773822,-4.695838549773531,Desmoglein-2,DSG2,Spine_vs_HeadNeck
seq.21498.3,0.05975307746732588,-0.04301901612767415,0.478421910451208,0.6400065093612419,0.9987520320773822,-4.695846471960564,AL7A1,ALDH7A1,Spine_vs_HeadNeck
seq.22857.5,0.10234077841938524,0.11542812823508235,0.4784049241697018,0.6400182872262872,0.9987520320773822,-4.69584838664917,KCTD7,KCTD7,Spine_vs_HeadNeck
seq.12509.115,0.21664472141797886,-0.25409789175959974,0.4783945130955925,0.6400255060560547,0.9987520320773822,-4.695849560150741,COMD1,COMMD1,Spine_vs_HeadNeck
seq.5628.21,0.04496855018525885,-0.024443761037051075,0.4782689756772183,0.6401125541710116,0.9987520320773822,-4.695863708418631,SEM3G,SEMA3G,Spine_vs_HeadNeck
seq.25080.16,0.09993807672619204,-0.1368538020527875,0.47816806376250165,0.6401825308719559,0.9987520320773822,-4.695875078820224,UDB15,UGT2B15,Spine_vs_HeadNeck
seq.13966.30,-0.06916171863964858,0.07044748377539796,-0.4779916923186711,0.6403048430486351,0.9987520320773822,-4.695894946317191,MYOM3,MYOM3,Spine_vs_HeadNeck
seq.13671.40,0.18658384377585507,-0.07384899556302453,0.4779854085567775,0.6403092009878812,0.9987520320773822,-4.695895654029164,Elastase,ELANE,Spine_vs_HeadNeck
seq.24693.5,0.14879437957829103,-0.32352721173691545,0.4778720117986913,0.6403878467289731,0.9987520320773822,-4.695908423894117,CLIC3,CLIC3,Spine_vs_HeadNeck
seq.3817.18,-0.14161609231567393,0.18642893562595533,-0.4776479342105099,0.6405432678285958,0.9987520320773822,-4.695933649394764,KPCT,PRKCQ,Spine_vs_HeadNeck
seq.23567.37,-0.16045336062171167,0.38036379271365517,-0.4774195789255602,0.6407016740330864,0.9987520320773822,-4.695959345003198,GNAQ,GNAQ,Spine_vs_HeadNeck
seq.12641.3,-0.20693978007395608,0.32439510537988064,-0.47726683641125817,0.6408076391176774,0.9987520320773822,-4.695976525854312,I5P2,INPP5B,Spine_vs_HeadNeck
seq.24323.43,0.05186675119616718,0.04288551058862152,0.47723785175139677,0.6408277481400364,0.9987520320773822,-4.695979785535657,BROX,BROX,Spine_vs_HeadNeck
seq.19168.71,-0.13997856611055676,0.2189210768250045,-0.4772120763676499,0.6408456308726416,0.9987520320773822,-4.695982684137954,PPIP1,PSTPIP1,Spine_vs_HeadNeck
seq.13386.248,-0.13784479341254505,0.141961364840452,-0.4772073994464641,0.6408488757039781,0.9987520320773822,-4.695983210071055,RNF34,RNF34,Spine_vs_HeadNeck
seq.21891.31,0.07820489866741023,-0.126308282364207,0.47703830816685816,0.6409661957715942,0.9987520320773822,-4.696002221608841,FBLN7,FBLN7,Spine_vs_HeadNeck
seq.12417.46,-0.09647225494899478,0.1776478191477596,-0.4769315581602527,0.6410402669386686,0.9987520320773822,-4.696014220629122,TPRKB,TPRKB,Spine_vs_HeadNeck
seq.11265.8,-0.18601537957562841,-0.007941882044877039,-0.47692619060552244,0.6410439914562105,0.9987520320773822,-4.696014823891611,Retinal dehydrogenase 1,ALDH1A1,Spine_vs_HeadNeck
seq.20401.19,-0.10931652946104736,0.09893655854703809,-0.47681867892040053,0.6411185953609704,0.9987520320773822,-4.696026905844486,BUD31,BUD31,Spine_vs_HeadNeck
seq.15491.20,0.06916415730798678,-0.12307696990370316,0.47667671497794306,0.641217112371719,0.9987520320773822,-4.696042855547206,CD248,CD248,Spine_vs_HeadNeck
seq.23265.15,0.15882251926966254,0.11502260717655736,0.47612768417760326,0.6415981829464151,0.9987520320773822,-4.696104497291082,TPD54,TPD52L2,Spine_vs_HeadNeck
seq.7210.25,-0.06954732815322433,-0.10285076242953546,-0.47585856496663814,0.6417850112960235,0.9987520320773822,-4.696134687890796,Amyloid-like protein 1,APLP1,Spine_vs_HeadNeck
seq.14636.25,0.22601347870933275,-0.5446038021025691,0.47581951192728517,0.6418121248569771,0.9987520320773822,-4.696139067642755,Ribonuclease UK114,RIDA,Spine_vs_HeadNeck
seq.22037.47,0.16721055106480176,-0.1355542513556678,0.475813760333987,0.6418161180911557,0.9987520320773822,-4.696139712648521,EFHD2,EFHD2,Spine_vs_HeadNeck
seq.6387.61,0.2559671257887612,-0.48362347703594183,0.47576834665196727,0.6418476484497309,0.9987520320773822,-4.696144805255508,HD-5,DEFA5,Spine_vs_HeadNeck
seq.2616.23,0.0711473744249968,-0.08717853022488879,0.4755396779247615,0.6420064222640043,0.9987520320773822,-4.696170440794025,ERBB2,ERBB2,Spine_vs_HeadNeck
seq.4187.49,-0.3152838458921562,0.3129089303368177,-0.4753251803451451,0.6421553730649461,0.9987520320773822,-4.6961944770905975,6-Phosphogluconate dehydrogenase,PGD,Spine_vs_HeadNeck
seq.3332.57,0.06315116361208091,0.052961980295200085,0.4750220239037311,0.6423659174616172,0.9987520320773822,-4.696228430961837,RGM-C,HJV,Spine_vs_HeadNeck
seq.22430.15,-0.07482649831955655,-0.05597692107575961,-0.4749647107260428,0.6424057254894352,0.9987520320773822,-4.696234847811371,CHIN,CHN1,Spine_vs_HeadNeck
seq.5621.64,0.08760758123706197,-0.08371212727886146,0.4748957164491185,0.6424536483797691,0.9987520320773822,-4.6962425715232055,THSD1,THSD1,Spine_vs_HeadNeck
seq.5970.61,-0.07598192726860668,0.06914101285318397,-0.47481570705284404,0.6425092243639117,0.9987520320773822,-4.696251527023127,LECT2,LECT2,Spine_vs_HeadNeck
seq.22003.4,0.18867655645021175,-0.24391038228085327,0.47468102155052866,0.6426027844049432,0.9987520320773822,-4.696266599243464,Paraoxonase-2,PON2,Spine_vs_HeadNeck
seq.5534.49,0.13696737988152757,-0.0484745644971302,0.47466896570583844,0.6426111593733683,0.9987520320773822,-4.69626794817784,TRAIL R2,TNFRSF10B,Spine_vs_HeadNeck
seq.9964.10,0.08510167829199614,-0.06325413128358741,0.47430953085248706,0.6428608752552334,0.9987520320773822,-4.696308150699988,MYZAP,MYZAP,Spine_vs_HeadNeck
seq.18337.4,-0.1284025944210156,0.015194886639943098,-0.4741098068113479,0.6429996521518482,0.9987520320773822,-4.696330477290296,GMDS,GMDS,Spine_vs_HeadNeck
seq.20517.1,0.08566907814676057,-0.1449614143006516,0.4738266485444682,0.6431964265493303,0.9987520320773822,-4.696362115580287,Desmoglein-2,DSG2,Spine_vs_HeadNeck
seq.7986.98,0.21618676550999572,-0.36741684625660903,0.47362424037811113,0.6433371025983956,0.9987520320773822,-4.69638472046046,NALD2,NAALAD2,Spine_vs_HeadNeck
seq.10953.14,0.06950061558541902,-0.060585438865425,0.47360911389075117,0.6433476162567635,0.9987520320773822,-4.696386409416467,CLC2A,CLEC2A,Spine_vs_HeadNeck
seq.9941.70,-0.07539423855407215,0.05296412127937833,-0.4735352752940563,0.6433989388831267,0.9987520320773822,-4.696394653174972,PCDB1,PCDHB1,Spine_vs_HeadNeck
seq.13067.5,-0.1680346734675159,0.3295553515214655,-0.4733473720736546,0.6435295523915835,0.9987520320773822,-4.696415626292295,KGP1B,PRKG1,Spine_vs_HeadNeck
seq.6508.68,-0.14170608689830988,0.3140327386538531,-0.47323909910652506,0.6436048196463665,0.9987520320773822,-4.69642770779128,SG1D2,SCGB1D2,Spine_vs_HeadNeck
seq.7773.20,0.07781395960220588,-0.04197737413886123,0.47311232216361676,0.6436929553412709,0.9987520320773822,-4.696441850723481,KI2L2,KIR2DL2,Spine_vs_HeadNeck
seq.7778.104,-0.07591143702270378,0.1014347938138737,-0.47306501055613176,0.6437258479379457,0.9987520320773822,-4.696447127778496,BINCA,CARD19,Spine_vs_HeadNeck
seq.7886.26,-0.08474809945385582,0.11903378629130164,-0.4730341823787669,0.6437472811265542,0.9987520320773822,-4.696450566032664,SPTC1,SPTLC1,Spine_vs_HeadNeck
seq.4706.17,-0.3806096049456615,0.3457712050455168,-0.4730104256868047,0.6437637981135672,0.9987520320773822,-4.696453215462915,41,EPB41,Spine_vs_HeadNeck
seq.17837.5,-0.1765260447755601,-0.3538782253130847,-0.4725155344700429,0.6441079188752759,0.9987520320773822,-4.696508378974289,CLIC2,CLIC2,Spine_vs_HeadNeck
seq.10531.18,0.08951459827508526,-0.10981856578196636,0.47243379823047804,0.6441647620484494,0.9987520320773822,-4.696517484545724,RASN,NRAS,Spine_vs_HeadNeck
seq.8769.30,-0.06268229147543147,0.043229259714200476,-0.47243192066614265,0.6441660678210499,0.9987520320773822,-4.696517693692499,Fc_MOUSE,,Spine_vs_HeadNeck
seq.3611.70,0.0712701379519434,-0.0628515629539425,0.47218733678629915,0.6443361768107754,0.9987520320773822,-4.696544931830986,Endothelin-converting enzyme 1,ECE1,Spine_vs_HeadNeck
seq.23706.13,0.13091413914054736,-0.12047597799747549,0.4721690211264012,0.6443489162553266,0.9987520320773822,-4.696546971023657,TR61B,TRMT61B,Spine_vs_HeadNeck
seq.9341.1,-0.08415752537350746,0.0777164008963805,-0.47204480791432346,0.6444353157405522,0.9987520320773822,-4.696560798461536,PDGFD,PDGFD,Spine_vs_HeadNeck
seq.21123.1,0.05140089637377284,-0.05195700122464183,0.4718723037642027,0.6445553140275734,0.9987520320773822,-4.696579995969256,RM28,MRPL28,Spine_vs_HeadNeck
seq.9366.54,-0.07317818254986719,0.04521479486919677,-0.4715589934725181,0.6447732870541805,0.9987520320773822,-4.696614846490309,IL-21 sR,IL21R,Spine_vs_HeadNeck
seq.9491.13,-0.13087928659383935,0.1993306083129537,-0.4713357777342689,0.6449286011819321,0.9987520320773822,-4.696639662194653,Fc_MOUSE,,Spine_vs_HeadNeck
seq.19134.66,-0.12283022740905772,0.13514727896191422,-0.47110221876795255,0.6450911306429534,0.9987520320773822,-4.696665615938132,RPAB4,POLR2K,Spine_vs_HeadNeck
seq.9969.8,0.09252110524293852,0.09223128642529026,0.4710284711674261,0.6451424541905949,0.9987520320773822,-4.696673808464841,S22AG,SLC22A16,Spine_vs_HeadNeck
seq.9758.17,-0.3059867134186405,0.005953094469435409,-0.4708774386602899,0.6452475689013435,0.9987520320773822,-4.696690582700057,RS4X,RPS4X,Spine_vs_HeadNeck
seq.25248.28,-0.16059435182585885,0.1136390082294773,-0.47048712391807795,0.6455192544300732,0.9987520320773822,-4.69673390903069,NUMB,NUMB,Spine_vs_HeadNeck
seq.14052.26,-0.059168901684988735,-0.0012281912747259167,-0.47015513837651823,0.6457503803786144,0.9987520320773822,-4.696770733956693,UN13A,UNC13A,Spine_vs_HeadNeck
seq.8942.2,-0.15158605193442626,0.30935749292555786,-0.4697323980163422,0.6460447443625822,0.9987520320773822,-4.69681759023459,RM21,MRPL21,Spine_vs_HeadNeck
seq.22113.2,0.24496704459601876,-0.43092018123571174,0.4697276673957443,0.6460480387537848,0.9987520320773822,-4.696818114348789,COQ6,COQ6,Spine_vs_HeadNeck
seq.4842.62,0.15737713653240876,-0.2611188178321036,0.4697207785116905,0.6460528361675711,0.9987520320773822,-4.696818877572083,Glypican 3,GPC3,Spine_vs_HeadNeck
seq.21698.11,-0.18179677862015922,-0.17594458478113081,-0.46941804855164604,0.6462636732877939,0.9987520320773822,-4.696852406770278,Integrin a11b1,ITGA11|ITGB1,Spine_vs_HeadNeck
seq.9386.42,-0.08968141464717344,0.08421576746729735,-0.4693690349437433,0.6462978119298822,0.9987520320773822,-4.69685783341059,TTC9B,TTC9B,Spine_vs_HeadNeck
seq.9979.13,0.1967140574067348,-0.3292713772010159,0.4692989039917115,0.6463466605317847,0.9987520320773822,-4.696865597170979,AMGO1,AMIGO1,Spine_vs_HeadNeck
seq.9251.28,0.16739074810558063,-0.21608987180391073,0.4692011870711017,0.6464147265354894,0.9987520320773822,-4.69687641297793,MA2B2,MAN2B2,Spine_vs_HeadNeck
seq.16561.9,0.05205885453665715,-0.020877309292701412,0.468921828950038,0.6466093352928306,0.9987520320773822,-4.696907322043668,Alpha-1B-glycoprotein,A1BG,Spine_vs_HeadNeck
seq.10746.24,0.22806761833734837,-0.39361073445294953,0.46880293952471325,0.6466921651988344,0.9987520320773822,-4.696920471079479,DKK3,DKK3,Spine_vs_HeadNeck
seq.5460.60,-0.14454592789987797,0.21836399659387684,-0.46852566591044936,0.6468853598520186,0.9987520320773822,-4.696951125008928,DEAD-box protein 19B,DDX19B,Spine_vs_HeadNeck
seq.15467.10,0.08203640739417983,-0.16235059429171006,0.46852455529076353,0.6468861337467067,0.9987520320773822,-4.696951247758875,CTHR1,CTHRC1,Spine_vs_HeadNeck
seq.16599.38,-0.12022346892533868,0.10220266531064655,-0.4683547731273982,0.647004445239878,0.9987520320773822,-4.696970009507013,GPN1,GPN1,Spine_vs_HeadNeck
seq.15321.8,0.1536292384830582,-0.25795904306476586,0.4680449984241993,0.6472203351595891,0.9987520320773822,-4.697004224579454,CPLX2,CPLX2,Spine_vs_HeadNeck
seq.22517.106,-0.13438660015327075,0.1333811512168667,-0.467431682264638,0.6476478684750933,0.9987520320773822,-4.697071903260566,NSE2,NSMCE2,Spine_vs_HeadNeck
seq.13720.95,0.09400439468086708,0.0765925438036074,0.46727549757718295,0.6477567631363566,0.9987520320773822,-4.6970891246738855,Proteinase-3,PRTN3,Spine_vs_HeadNeck
seq.7015.8,0.0532085950605569,-0.07046087760428188,0.46691423983240893,0.6480086704579175,0.9987520320773822,-4.697128937280895,LIRB5,LILRB5,Spine_vs_HeadNeck
seq.22862.44,-0.12259096158003341,0.13051250687444607,-0.46681915242148236,0.6480749829823319,0.9987520320773822,-4.6971394116111345,PPM1M,PPM1M,Spine_vs_HeadNeck
seq.6379.62,-0.046927863723992845,0.012490545230115835,-0.46664640305736804,0.6481954637408387,0.9987520320773822,-4.697158435624312,ATL2,ADAMTSL2,Spine_vs_HeadNeck
seq.23524.2,0.12940894183828658,-0.11292564804298284,0.4666438568784587,0.6481972396016769,0.9987520320773822,-4.6971587159724235,NTAN1,NTAN1,Spine_vs_HeadNeck
seq.5349.69,0.0489672564071677,-0.028049764527460663,0.46654077181073406,0.6482691393032218,0.9987520320773822,-4.697170064985504,DLL1,DLL1,Spine_vs_HeadNeck
seq.23534.27,-0.4142052259446596,0.4289755036451193,-0.4664401389586291,0.6483393321609661,0.9987520320773822,-4.69718114174296,RTF2,RTF2,Spine_vs_HeadNeck
seq.13986.6,-0.1093727935950769,-0.08934094163665247,-0.46625538789529947,0.6484682077437008,0.9987520320773822,-4.69720147160521,LANC1,LANCL1,Spine_vs_HeadNeck
seq.19303.64,-0.06621543613742374,0.011505291726710295,-0.4660811213558266,0.6485897804616522,0.9987520320773822,-4.697220640792997,PT117,PET117,Spine_vs_HeadNeck
seq.5112.73,0.09292277382903116,0.01376792374341799,0.4659238620286209,0.6486994974810258,0.9987520320773822,-4.697237933395366,OX2G,CD200,Spine_vs_HeadNeck
seq.21708.149,0.06632538262434987,-0.09044006569818712,0.4657434349372803,0.6488253887033743,0.9987520320773822,-4.697257766794824,FCGRN,FCGRT,Spine_vs_HeadNeck
seq.10622.9,-0.11075488094472571,0.17966063926910159,-0.46566211494636417,0.6488821325808358,0.9987520320773822,-4.697266703502708,Fc_MOUSE,,Spine_vs_HeadNeck
seq.17692.2,0.08449288621687778,-0.15607875802448698,0.4656485800814849,0.6488915772282955,0.9987520320773822,-4.697268190781618,BT3A3,BTN3A3,Spine_vs_HeadNeck
seq.19213.1,-0.06822949440120984,0.01617359715335942,-0.4656087598224765,0.6489193642250698,0.9987520320773822,-4.697272566195014,ISK4,SPINK4,Spine_vs_HeadNeck
seq.9110.2,-0.10776568753689189,0.094285084950406,-0.4655503665479601,0.6489601126528582,0.9987520320773822,-4.697278981755585,SYT17,SYT17,Spine_vs_HeadNeck
seq.2630.12,0.0605661354717281,-0.10843024806709363,0.46553966997536084,0.6489675771413668,0.9987520320773822,-4.6972801568858396,IL-1 R AcP,IL1RAP,Spine_vs_HeadNeck
seq.6226.69,-0.18205418827115116,0.32992218688790204,-0.4654252236288652,0.6490474447564434,0.9987520320773822,-4.697292728417701,EFHA1,MICU2,Spine_vs_HeadNeck
