pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,1.1289777878070781e-12,1.9192622392720327e-10,0.9101197347744591,-0.40888836874408857,-2.3809331660136865,225,6348;3082;3560;3572;64109;3952;2321;9966;53832;6347;55504;8795;1270;6355;116379;3459;2056;282617;51330;3554;355;6359;3454;7422;7132;3570;84957;3456;58985;6387;3593;27190;1436;3597;3627;64806;3624;4982;3578;10563;3625;2277;3563;5617;3569;6367;6368;8600;55540;3566;3977;8809;608;3590;655;3460;27242;2324;3626;8784;3556;53833;1440;7124;23765;2689;7850;4804;1435;3601;10673;56477;29949;3553;356;3568;3600;1271;163702;6356;6354;3976;7133;3606;6362;6363;7423;50616;2057;3445;6375;8744;3604;2323;6373;7040;4233;94;3558;338376;4283;3791;3576;3953
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,1.4155388454277174e-6,1.2032080186135597e-4,0.6435518361507222,0.5116838148079805,2.2674505516853163,57,5321;10109;1399;1072;6850;5894;8877;2934;5594;4067;8396;8853;998;5294;208;3984;5879;6198;10094;10451;56848;5578;5336;1794;7409
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,1.5718778306376715e-5,8.907307706946806e-4,0.5756102610711286,0.4321456633323758,2.07324845968165,85,2549;5170;5602;1399;7534;5894;817;815;9261;1432;5594;998;387;7529;5294;208;7533;2932;5879;816;4790;10971;397;11108;627;5336;4793;3265;4215;3725;6195;51135;2309
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,2.5726459897556277e-5,0.0010933745456461418,0.5756102610711286,-0.4845164232686366,-2.1661105589405474,53,966;716;5624;5327;5329;727;5648;714;3827;5265;1675;2165;1604;2159;4179;2152;5340;733;717;2157;5627;710;718;1380;5054;2;2155;730;715;3426
KEGG_VEGF_SIGNALING_PATHWAY,9.960820770144416e-5,0.0030411625090101227,0.5384340963099162,0.4766196996015907,2.08126838054745,53,6714;5321;5894;8877;9261;1432;5594;998;5294;4772;208;5879;3315;7867;11261;56848;5578;5336;5881;3265
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,1.0733514737682787e-4,0.0030411625090101227,0.5384340963099162,0.5592892569183547,2.101527742220449,29,10109;7534;7430;9181;9475;998;387;10971;10094;3688;9076;5578;2534;3059
KEGG_CELL_ADHESION_MOLECULES_CAMS,1.9038316577201368e-4,0.004379853060676879,0.5188480777437918,-0.38670198735285005,-1.8927211599528662,81,3107;54413;1462;6404;925;23705;914;7412;23308;57555;3897;4684;940;942;1493;4359;9378;9369;6614;4099;29126;999;4685;214;6693;3384;3118;1272;80380;5818;923;3683;57502;22871;4756;257194
KEGG_INSULIN_SIGNALING_PATHWAY,2.0611073226714725e-4,0.004379853060676879,0.5188480777437918,0.4086212934440216,1.906041327848308,73,5170;8569;5770;5602;1399;9470;5894;5594;5294;208;2932;6198;23433;2308;3098;2645;5106;9021;3265;7249;23265;5105;5139;207;5255;5836;5599;9322;3551;867;6464;10891;3099;6199;5595;5601;673
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,2.8979645651101913e-4,0.005150408645644412,0.49849310876659025,0.4602918807686156,2.0099692439637455,53,695;6850;8517;5894;5594;4067;5294;4772;208;2932;5879;4790;8915;11261;10451;5336;5881;4793;3265;3725;7409;974
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,3.029652144496713e-4,0.005150408645644412,0.49849310876659025,0.40087347900955256,1.8699011297002133,73,5170;7006;8517;5894;1432;3932;3565;5594;998;387;5294;4772;208;2932;4790;9402;8915;11261;10451;4793;3265;2534;3725;7409;5588;3458;57144;7535;5535;207
KEGG_HEMATOPOIETIC_CELL_LINEAGE,3.613048370309068e-4,0.005281029292801099,0.49849310876659025,-0.4023779931062111,-1.8932241745951182,67,924;966;917;2056;3554;3570;925;914;1436;910;3563;3569;3566;1604;3590;1440;7124;7850;921;1435;945;3553;3568;7037
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,3.727785383153717e-4,0.005281029292801099,0.49849310876659025,0.4306311374989015,1.9082776942264355,57,5321;5170;5602;695;6850;5894;1432;3565;5594;5608;4067;5294;208;5879;10451;5578;5336;5881;3265;2534;7409
KEGG_AXON_GUIDANCE,4.219904272156986e-4,0.0055183363558975965,0.49849310876659025,-0.34495448782428506,-1.7574526719359482,100,10501;6091;1945;23654;219699;2042;2048;1942;10509;1948;6387;9423;1630;8482;1969;137970;285220;2041;5361;2044;57556;8829;9037;2043;1946;3897;59277;9353;2051;6092;10154;2050;54910;2045;1943;57689;29984;22854;2047;4893
KEGG_ENDOCYTOSIS,5.077323522147219e-4,0.006165321419750194,0.47727081536286214,0.360464173049658,1.7943323423855633,102,6714;30845;10938;408;79643;5867;9230;9727;5662;23527;8396;8853;998;116986;9101;8411;89853;1950;6456;163;3133;11059;6457;60682;27243;29924;25978;7251;2869;30844;3265;55738;80230
KEGG_FOCAL_ADHESION,5.81607112135413e-4,0.006591547270868014,0.47727081536286214,0.337638221607019,1.7405078090834456,125,6714;81;87;3371;5170;5602;1399;7791;5894;2316;9475;5594;3381;7414;7057;998;387;5294;208;2932;5879;7450;1950;394;83660;329;3688;858;330;10451;5578;5881;3265;2534;3725;7409
KEGG_PANCREATIC_CANCER,7.140717824629499e-4,0.007587012688668843,0.47727081536286214,0.4515977680000073,1.8899094017612512,45,5602;5898;8517;5894;5899;5594;998;4087;5294;208;5879;4790;1950;6772;5881;7048;4088;5925;6774;207;5599;5880;3551;5595;5601;673
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.0017428774515659917,0.01742877451565992,0.45505986738722953,0.40006849239456094,1.7950173969265344,61,81;87;7430;1432;9475;4478;7414;998;387;5294;5879;394;3688;10451;2185;9076;5578;5336;7409;4636;83593;103910;4688;90952;5880;653361;10627;1496;1499;5579;2770
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.0024754380664837043,0.02337913729456832,0.4317076958033464,0.319551739589367,1.6203791672541379,115,81;87;10109;1399;1072;5216;7430;5894;2934;8874;9475;4478;5594;7414;8396;998;387;5294;3984;5879;10094;1950;3688;10451;5217;55845;5881;3265;7409
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.003083023303409513,0.027584945346295645,0.4317076958033464,-0.31410084171119407,-1.6332878467967373,111,3560;3572;64109;3952;53832;1270;116379;3459;2056;282617;3454;3570;3456;58985;3593;3597;3578;3563;5617;3569;3566;3977;3590;3460;53833;1440;2689;3601;29949;3568;3600;1271;163702;3976;50616;2057;3445;23624;5781;3558;338376;3953;3452;3586;6654
KEGG_GNRH_SIGNALING_PATHWAY,0.003311867525298988,0.028150873965041397,0.34452128726268,0.4044008106159537,1.7779654591966343,55,6714;5321;5602;2776;5894;817;815;1432;5594;5608;998;816;2185;5578;3265;4215;3725
KEGG_COLORECTAL_CANCER,0.003922301083302204,0.031038889903231698,0.31827967504043686,0.44675089627665887,1.8274708720517812,41,5602;5894;5594;4087;387;5294;208;2932;5879;8313;5881;7048;3725;4088;207;5599;5880;4609;5595;1499;5601;673
KEGG_ERBB_SIGNALING_PATHWAY,0.004016797516888808,0.031038889903231698,0.3107769199772489,0.37262866117889337,1.7170732492764214,69,2549;6714;5602;1399;5894;817;815;5594;5294;208;2932;6198;816;1950;5578;5336;3265;3725;57144;207;5599;10298;145957;867;6464;6199;4609;5595;5601;673;5579
KEGG_PEROXISOME,0.005590756615728662,0.039689951438177065,0.26521689377999697,0.4402832618797094,1.7489621339477364,36,10654;3417;10455;11001;10005;1384;3295;4598;373156;5264;26061
KEGG_ACUTE_MYELOID_LEUKEMIA,0.0056032872618602915,0.039689951438177065,0.26521689377999697,0.43851203945879424,1.7510991776687934,37,8517;5894;5594;5294;208;6198;4790;1050;7704;3265;6774;207;2322;3551;6199;4609;5595;673
KEGG_ADHERENS_JUNCTION,0.008143623912641125,0.05495531737593747,0.21825977528478716,0.3970982919437983,1.6914447548551048,48,6714;81;87;5770;5594;7414;1387;998;4087;387;5879;2241;5881;7048;2534;25945;4088
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.008404930892790437,0.05495531737593747,0.2157828589665743,0.42681466005553487,1.7043883245774905,37,6714;5602;528;8517;1432;4067;998;5879;4790;5336;3725;6868;102;5599;245973;3551;6352
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.00882515168229454,0.05556576985148415,0.20882660197422426,0.35842091209747023,1.6348142372731274,66,140739;27338;9246;23759;55585;9039;7323;51588;329;330;11059;7428;5071;11060;9021;10273;7319;7322;10054;11065;7328;7318;7321;90293;10401;867;6502;6500
KEGG_LYSOSOME,0.009644892590968873,0.05779150716112154,0.21825977528478716,-0.3543530577142588,-1.6339242695733738,61,3423;6448;2548;1512;1520;58511;5660;1515;4758;2629;3482;410;4669;51172;1519;53;2517;3373;1075;1513;768239;2760
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.009858551221603087,0.05779150716112154,0.2133879230180531,-0.3863254400519921,-1.650381052098616,43,3952;5645;5617;3001;1142;2689;3356;5340;3362;2893;2895;2740;6751;3363;9568;3953;5644
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,0.010216847372810676,0.05789546844592717,0.20665231123444913,-0.5907888801851965,-1.7526565232700482,12,10090;26229;50515;27087;55501;51363;11285;126792
KEGG_LONG_TERM_POTENTIATION,0.010568031704095112,0.05795372224826351,0.19311396334681513,0.45542352440986045,1.6965331623294888,28,2776;5894;817;815;5594;1387;816;11261;5578;3265;6195
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.011187607573149742,0.059434165232358005,0.2005131804004132,-0.38785425565975656,-1.6347155157339743,41,8329;8349;716;727;714;2213;940;942;128312;88;7124;733;221613;92815;717;3118;718;85236;3586;730;715;6741;6737
KEGG_HISTIDINE_METABOLISM,0.012732206219995825,0.06559015325452394,0.18491588197177058,-0.5418765826802805,-1.731196543991224,15,217;1644;26;55798;3176;10841;84735;91703
KEGG_NON_SMALL_CELL_LUNG_CANCER,0.013470533208606174,0.06649771362459368,0.17000427848892652,0.4238320268548394,1.64527503301655,33,5170;5894;5594;5294;208;1950;5578;5336;3265;2309;5925;83593;207
KEGG_OLFACTORY_TRANSDUCTION,0.013690705746239876,0.06649771362459368,0.171214318379654,0.630596662603377,1.7337141414206148,10,817;815;816;5592;9635
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.0157156220767072,0.0742126598066729,0.15722006939374256,0.39648124878077523,1.60342538920809,39,5321;2776;10335;5894;9475;5594;387;5592;5578;5588;9138;94274;27094;800;30814;5595;673;5579;26279;5580;5501;4637;391013;2778
KEGG_OXIDATIVE_PHOSPHORYLATION,0.01622947725986035,0.07456786849125026,0.15535473237528252,0.4406671192789135,1.641562943797496,28,4712;528;6390;27068;9377;4695;539;9551;4698;506;496;245973;4714;84701;1346;5464
KEGG_WNT_SIGNALING_PATHWAY,0.01794453507340946,0.08027818322314759,0.14464557226410138,0.31909808911326154,1.5000941260778875,76,5602;11211;817;815;9475;1387;4087;387;4772;2932;5879;816;8313;11261;56998;27101;89780;5578;5881;1487;3725;4088;80326;4040;1457;5535;5599;5880;6500;4609;122011;1459;1499;5601;5579;4776
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.02088724584103512,0.0910469690506659,0.13525091239263964,0.3573903447843852,1.5320493672343227,49,5315;5162;220;5213;226;2023;3939;3945;1738;3098;2645;5106;1737;219;2597;55276;5105;130;5230;221;2027;7167;5224
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.023829607760438635,0.1012758329818642,0.13525091239263964,-0.44135150872553175,-1.6077681816920233,24,3107;355;3569;940;942;7124;3553;3812;356;3804;57292;3118
KEGG_RIBOFLAVIN_METABOLISM,0.026386868896738,0.10929463629684055,0.12745704201113045,-0.566880718868421,-1.635286485974299,11,55312;29085;9107;51205;53
KEGG_TIGHT_JUNCTION,0.027002204261572373,0.10929463629684055,0.11831785640414004,0.3350331547526367,1.4846494839040778,57,6714;81;87;998;387;208;9076;5578;3265;5588;3059;4636;1457;8573;207;103910;7525;10627;1496;1459;1499;5579;2770
KEGG_SMALL_CELL_LUNG_CANCER,0.02844394868934746,0.11245282039974577,0.11593164274902767,0.3722654167841096,1.5178475003503633,40,8517;5294;208;4790;51588;329;3688;330;4149;5925;207;10401;3551;6502;4609;1030;5743
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.030383795309168442,0.11739193642178716,0.10954123067857044,0.2780893295307235,1.398022944211246,108,408;1399;2921;8517;5894;9475;5594;4067;998;387;5294;208;2932;5879;5473;4790;6846;10451;2185;6772;2869;4793;3265;3717;1794;7409;2309;2931;2791;5196;6774;207;10344;2268;6374;5880;3551;6464;2920;6352;653361;156;5595;673;5579;2770
KEGG_PATHWAYS_IN_CANCER,0.033241946538725156,0.12558068692407282,0.10270481201474739,0.23805646741258246,1.3193769680584044,205,4286;5602;1399;5898;8517;5894;11211;5899;5594;112399;23604;1387;998;4087;7184;387;405;5294;208;1613;2932;5879;8313;4790;51588;2308;1950;3320;354;329;3688;330;7428;1050;6772;1612;89780;7704;4149;5578;5336;5881;7048;3265;1487;3725;4088;80326;5925;2271;7170;83593;6774;4254;207;2253;841;5599;8772;3326;2322;10401;5880;3551;867;7849;6502;4609;1030;5743;64399;1496;5595;3091;1499;5601;673;5579;8823
KEGG_RENAL_CELL_CARCINOMA,0.03457891801450084,0.126581306804225,0.104938859783548,0.3480153714904739,1.473819612383539,47,2549;1399;5894;5594;112399;1387;998;405;5294;208;5879;7428;3265;3725;57144;2271
KEGG_ALZHEIMERS_DISEASE,0.03503595795685045,0.126581306804225,0.1038042652915137,0.3228319391147115,1.4423052746239722,60,4712;2776;3028;5594;2932;6390;9377;11261;4035;348;4695;539;2597;351;4698;6868;5535;841;102;8772;506;4714;84701;2081;5595;1346;840;322
KEGG_HUNTINGTONS_DISEASE,0.03574060427413412,0.126581306804225,0.10270481201474739,0.3241595026348215,1.443930679913506,59,4712;2776;7019;5481;1387;6390;163;627;9377;1742;4695;539;4698;90993;10540;27019;841;506;5440;4714;10891;84701;1346;1213;836;5439;5468;246721;64764;6648;7052;6908
KEGG_PROSTATE_CANCER,0.043149548220542136,0.14970251423453393,0.09330404959216085,0.31540089787223724,1.4091058644003123,60,5170;8517;5894;5594;1387;7184;5294;208;2932;4790;2308;1950;3320;354
KEGG_RNA_DEGRADATION,0.045124282982791586,0.15310336065053048,0.09289749767139441,0.43914991024210986,1.5094869947358356,21,27258;87178;23019;23644;9125;2023
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.04593100819515914,0.15310336065053048,0.09190322038478575,0.46842609459538,1.5184884472982718,17,3417;5162;6390;1738;5106;1737;5105;2271
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.05181644359464627,0.1693999117517282,0.08652392518108788,0.43089822693655166,1.481123539924808,21,2617;54938;4141;55157;51091;6301
KEGG_GLIOMA,0.05372745863543409,0.17233335788724144,0.0837037443963104,0.34958045234796187,1.4253535027547921,40,5894;817;815;5594;5294;208;816;1950;5578;5336;3265
