pathway,collection,n_hit_in_set,n_set,n_hit,n_background,odds_ratio,p_value,padj,draw,covariate,direction,n_sig_hits,label
KEGG_INSULIN_SIGNALING_PATHWAY,KEGG,17,84,1588,7481,0.9409895766467135,0.630975908761165,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_GAP_JUNCTION,KEGG,8,40,1588,7481,0.9273965202453435,0.6372077242994116,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_E2F_TARGETS,Hallmark,20,99,1588,7481,0.938743802781197,0.638465674426836,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,KEGG,4,20,1588,7481,0.9275809630829953,0.6406485620497313,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_ADHERENS_JUNCTION,KEGG,12,60,1588,7481,0.9272111193079929,0.6426181278640608,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG,14,70,1588,7481,0.9271180571268302,0.6461485546638156,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,KEGG,7,36,1588,7481,0.8952999460873049,0.6678520674565791,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_PROSTATE_CANCER,KEGG,15,76,1588,7481,0.9117076074861995,0.669521972828413,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_G2M_CHECKPOINT,Hallmark,17,86,1588,7481,0.9133774146151026,0.6719747057289498,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_PURINE_METABOLISM,KEGG,17,86,1588,7481,0.9133774146151026,0.6719747057289498,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_APOPTOSIS,Hallmark,25,126,1588,7481,0.9172616280065586,0.6835540838218944,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_PANCREATIC_CANCER,KEGG,12,62,1588,7481,0.889810895280528,0.6898289111682955,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG,18,92,1588,7481,0.9015618420693685,0.6922892213181304,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_ENDOMETRIAL_CANCER,KEGG,9,47,1588,7481,0.8782360629825053,0.6923430464582125,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_HEME_METABOLISM,Hallmark,19,98,1588,7481,0.8912208151994054,0.7110227611690527,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_MELANOGENESIS,KEGG,11,58,1588,7481,0.8676214442476754,0.7132398080157034,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,KEGG,13,69,1588,7481,0.860346352399476,0.7315498122978932,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_LEISHMANIA_INFECTION,KEGG,11,59,1588,7481,0.8494032431650991,0.7351448628987842,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,KEGG,5,28,1588,7481,0.8061433047698624,0.739416752590629,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_MYC_TARGETS_V1,Hallmark,24,125,1588,7481,0.8800132030349235,0.7445971140946747,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_RETINOL_METABOLISM,KEGG,4,23,1588,7481,0.7807286354980479,0.7512708429606156,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG,12,65,1588,7481,0.8390202355451323,0.7532103425530403,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_MAPK_SIGNALING_PATHWAY,KEGG,37,191,1588,7481,0.8890217021960922,0.7633007541628536,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_ERBB_SIGNALING_PATHWAY,KEGG,16,86,1588,7481,0.8466932002162394,0.7638703989184121,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_NOTCH_SIGNALING_PATHWAY,KEGG,5,29,1588,7481,0.7724273313595563,0.7682050309379054,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_BUTANOATE_METABOLISM,KEGG,3,18,1588,7481,0.7417347351021136,0.7690052896111168,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG,20,107,1588,7481,0.8512385576574127,0.775074531871345,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,10,56,1588,7481,0.8055291846599825,0.7795172845835521,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,KEGG,4,24,1588,7481,0.74157174247252855,0.7817285452365506,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark,28,148,1588,7481,0.8635002362152797,0.7846938390760143,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_BLADDER_CANCER,KEGG,8,46,1588,7481,0.7801736599703729,0.7902554289954771,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_TIGHT_JUNCTION,KEGG,11,62,1588,7481,0.7990352321470674,0.7940326996690784,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_APICAL_SURFACE,Hallmark,5,30,1588,7481,0.741408544576929,0.7945055879050809,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,16,88,1588,7481,0.8228946730938477,0.7956918282261658,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,KEGG,7,41,1588,7481,0.763004831285993,0.7975629503067441,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_O_GLYCAN_BIOSYNTHESIS,KEGG,3,19,1588,7481,0.6952649549870706,0.8011904403575483,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG,18,99,1588,7481,0.8226691045912987,0.8062370563134946,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,KEGG,6,36,1588,7481,0.7412451410335879,0.8067206186651044,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG,8,47,1588,7481,0.7600424246983212,0.8103400202851724,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_P53_SIGNALING_PATHWAY,KEGG,7,42,1588,7481,0.7410815314598871,0.8182014032021241,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Hallmark,5,31,1588,7481,0.7127757066083676,0.8184050647357674,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_ARGININE_AND_PROLINE_METABOLISM,KEGG,6,37,1588,7481,0.7172153461834603,0.8278870992838943,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_SMALL_CELL_LUNG_CANCER,KEGG,8,48,1588,7481,0.7409177154723159,0.8289236706694345,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_NITROGEN_METABOLISM,KEGG,3,20,1588,7481,0.6542618302342644,0.8295213600589275,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_ADIPOGENESIS,Hallmark,22,122,1588,7481,0.8138548610643169,0.8367827700640197,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_INTERFERON_ALPHA_RESPONSE,Hallmark,10,60,1588,7481,0.7405894627170465,0.8482260743094996,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_UV_RESPONSE_DN,Hallmark,15,87,1588,7481,0.7709810013278141,0.853105297648201,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,KEGG,3,21,1588,7481,0.61781420426423,0.8543128661372469,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_STEROID_HORMONE_BIOSYNTHESIS,KEGG,3,21,1588,7481,0.61781420426423,0.8543128661372469,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_BASAL_CELL_CARCINOMA,KEGG,5,33,1588,7481,0.6616452522000743,0.8594629589770919,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_HEDGEHOG_SIGNALING_PATHWAY,KEGG,5,33,1588,7481,0.6616452522000743,0.8594629589770919,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG,6,39,1588,7481,0.6735245486076421,0.8646353236634103,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_LONG_TERM_DEPRESSION,KEGG,6,39,1588,7481,0.6735245486076421,0.8646353236634103,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,KEGG,6,39,1588,7481,0.6735245486076421,0.8646353236634103,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_TRYPTOPHAN_METABOLISM,KEGG,3,22,1588,7481,0.58520276855806,0.8758921808149147,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG,24,137,1588,7481,0.7849444060816657,0.8821610672207856,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_CHOLESTEROL_HOMEOSTASIS,Hallmark,7,46,1588,7481,0.6646304707337521,0.8847076340801608,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,27,153,1588,7481,0.7916892477040164,0.8855633401190355,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_IL6_JAK_STAT3_SIGNALING,Hallmark,18,106,1588,7481,0.7563274352019743,0.8864763311014117,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_LONG_TERM_POTENTIATION,KEGG,4,29,1588,7481,0.5927727915528916,0.8919371966698446,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_ESTROGEN_RESPONSE_LATE,Hallmark,19,112,1588,7481,0.7552544337140273,0.8927415383090783,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_UV_RESPONSE_UP,Hallmark,18,107,1588,7481,0.7477019402588817,0.895406110511916,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_OOCYTE_MEIOSIS,KEGG,7,47,1588,7481,0.6479066298401783,0.8977219664942838,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_ANDROGEN_RESPONSE,Hallmark,9,59,1588,7481,0.6661196154984275,0.9051573352782537,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_RENAL_CELL_CARCINOMA,KEGG,9,59,1588,7481,0.6661196154984275,0.9051573352782537,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_THYROID_CANCER,KEGG,3,24,1588,7481,0.5292963720840318,0.9107077866725608,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_AUTOIMMUNE_THYROID_DISEASE,KEGG,6,43,1588,7481,0.6003118183652052,0.9187442686684852,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_PPAR_SIGNALING_PATHWAY,KEGG,6,43,1588,7481,0.6003118183652052,0.9187442686684852,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_GLIOMA,KEGG,7,49,1588,7481,0.6168478463932358,0.9200367760200272,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_VEGF_SIGNALING_PATHWAY,KEGG,9,61,1588,7481,0.6402844609771432,0.9243298119507221,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_STARCH_AND_SUCROSE_METABOLISM,KEGG,3,25,1588,7481,0.5051544893560315,0.9245574844375453,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,KEGG,8,56,1588,7481,0.6166054979361287,0.9308378599171,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_PATHWAYS_IN_CANCER,KEGG,46,259,1588,7481,0.7955303227302473,0.9310487726242569,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_VIRAL_MYOCARDITIS,KEGG,4,32,1588,7481,0.5289994351862601,0.9314733235818977,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_GNRH_SIGNALING_PATHWAY,KEGG,9,62,1588,7481,0.6280980003399734,0.9325979445050907,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_PEROXISOME,Hallmark,7,51,1588,7481,0.5886122960128995,0.938000325388467,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_LYSOSOME,KEGG,10,71,1588,7481,0.6059172775628342,0.9537157646007309,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,KEGG,4,35,1588,7481,0.4775677959080182,0.9574356698699905,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_JAK_STAT_SIGNALING_PATHWAY,KEGG,24,150,1588,7481,0.7023878962182966,0.9575039618935672,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_APICAL_JUNCTION,Hallmark,24,151,1588,7481,0.6967374319861128,0.960993883914796,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_CALCIUM_SIGNALING_PATHWAY,KEGG,5,43,1588,7481,0.4867183829551654,0.9663963659903887,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_ESTROGEN_RESPONSE_EARLY,Hallmark,12,88,1588,7481,0.5828356688483164,0.9751431901582754,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,KEGG,3,32,1588,7481,0.38275466399513736,0.9781527715045517,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_ANGIOGENESIS,Hallmark,4,41,1588,7481,0.3997005195940946,0.9843992622084503,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_HEDGEHOG_SIGNALING,Hallmark,3,34,1588,7481,0.35794087864859747,0.9849067852648612,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_MELANOMA,KEGG,9,74,1588,7481,0.5111050044662121,0.9852141962674463,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG,19,137,1588,7481,0.5927016665403942,0.9900378604982243,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG,11,91,1588,7481,0.5068925394269626,0.99197725810485,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_COMPLEMENT,Hallmark,29,198,1588,7481,0.6300818458770197,0.9933110362696838,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_APOPTOSIS,KEGG,7,67,1588,7481,0.4304608602138679,0.9936658441730036,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_XENOBIOTIC_METABOLISM,Hallmark,19,142,1588,7481,0.5681198988163224,0.9942716563311458,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG,17,133,1588,7481,0.5389631999035246,0.9959161796631054,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG,5,56,1588,7481,0.3618385060638644,0.9959981724596978,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_FOCAL_ADHESION,KEGG,21,163,1588,7481,0.5428098684474716,0.9979927030930205,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_IL2_STAT5_SIGNALING,Hallmark,16,133,1588,7481,0.5025221836777795,0.9980818348835937,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG,48,324,1588,7481,0.634380955994294,0.9989208112999295,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,27,210,1588,7481,0.5397469643480184,0.9994489390388264,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_ALLOGRAFT_REJECTION,Hallmark,24,192,1588,7481,0.5229818882024043,0.9994499115810189,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_INFLAMMATORY_RESPONSE,Hallmark,18,158,1588,7481,0.4711839098331754,0.9996241411120179,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_ECM_RECEPTOR_INTERACTION,KEGG,4,62,1588,7481,0.2540765544727651,0.9996769868388247,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_AXON_GUIDANCE,KEGG,12,127,1588,7481,0.38259119698842975,0.9998870300427034,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,KEGG,5,77,1588,7481,0.2553881823074601,0.9999131269780274,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
HALLMARK_COAGULATION,Hallmark,12,144,1588,7481,0.33234168998861097,0.999992636288959,0.999992636288959,AV_Delta,hypothermia,down,1183,AV_Delta · Hypothermia / Normothermia · higher in neg
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,KEGG,10,38,702,7481,3.483268103933686,0.0020634249214946227,0.15151877502145378,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG,10,39,702,7481,3.3626934995857334,0.002546534033974013,0.15151877502145378,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_HEME_METABOLISM,Hallmark,18,98,702,7481,2.2032230481507367,0.004001238567847214,0.15871579652460616,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_DILATED_CARDIOMYOPATHY,KEGG,8,37,702,7481,2.6825706155330207,0.019204765473838706,0.5201031928123913,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ASTHMA,KEGG,5,18,702,7481,3.7323882883318458,0.021853075328251734,0.5201031928123913,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PENTOSE_PHOSPHATE_PATHWAY,KEGG,5,20,702,7481,3.234015725917991,0.03383425262615854,0.6039001697478183,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_GRAFT_VERSUS_HOST_DISEASE,KEGG,7,34,702,7481,2.5182860395999356,0.03552353939693049,0.6039001697478183,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_AUTOIMMUNE_THYROID_DISEASE,KEGG,8,43,702,7481,2.2208274208311396,0.043977071684663374,0.6541589413093677,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CELL_CYCLE,KEGG,11,68,702,7481,1.877021939982677,0.050443276786368216,0.6669722152864241,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,KEGG,3,11,702,7481,3.63147653610894,0.07674692750352764,0.913288437291979,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_P53_SIGNALING_PATHWAY,KEGG,7,42,702,7481,1.9405581084277934,0.09365122877993597,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,KEGG,6,35,702,7481,2.0063186179434016,0.10445889790590833,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PARKINSONS_DISEASE,KEGG,7,46,702,7481,1.740473151521481,0.1353416523593254,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ALLOGRAFT_REJECTION,KEGG,5,30,702,7481,1.9378626166806658,0.1448113300171879,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_MYC_TARGETS_V2,Hallmark,4,22,702,7481,2.152200994348668,0.14545275703168936,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,KEGG,5,32,702,7481,1.7937521992394236,0.1762050445808569,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_VIRAL_MYOCARDITIS,KEGG,5,32,702,7481,1.7937521992394236,0.1762050445808569,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_THYROID_CANCER,KEGG,4,24,702,7481,1.9365207096187589,0.18295849538551703,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_HEDGEHOG_SIGNALING_PATHWAY,KEGG,5,33,702,7481,1.7294439143016054,0.19279028607308948,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG,7,51,702,7481,1.5415766257923293,0.1979316444898418,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,11,88,702,7481,1.3854944011686794,0.20002263756701416,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG,9,70,702,7481,1.4301874680568996,0.2069728168701981,0.974346521759854,AV_Delta,hyperglycemia,up,365,AV_Delta · Hyperglycemia / Normoglycemia · higher in pos
