AptName,logFC,AveExpr,t,P.Value,adj.P.Val,B,Target,EntrezGeneSymbol,contrast,draw
seq.5703.26,0.4954189449838555,7.33952588748679,1.8970501396170873,0.08239323446692186,0.2853628643736308,-4.410974736321065,NOE1,OLFM1,Spine_vs_Laparoscopic,Arterial
seq.2809.25,0.5329933092528902,7.385201106059665,1.8966262744340319,0.08245350396853629,0.2853821721824811,-4.411592044675454,ADAMTS-4,ADAMTS4,Spine_vs_Laparoscopic,Arterial
seq.16614.27,0.9015079430878217,10.178014216774178,1.8964409558835813,0.08247986713265804,0.2853821721824811,-4.411861917088863,RSPO1,RSPO1,Spine_vs_Laparoscopic,Arterial
seq.13125.45,-1.0435233180298873,11.573817273436772,-1.8962063561657148,0.08251325202923494,0.2853821721824811,-4.412203536923873,Vitronectin,VTN,Spine_vs_Laparoscopic,Arterial
seq.4979.34,-0.844849604034966,10.388568635453264,-1.8956627461290916,0.08259065839943079,0.2855178907052411,-4.412995050836552,DERM,DPT,Spine_vs_Laparoscopic,Arterial
seq.6027.31,-0.3628012393089879,9.14969927025829,-1.8943423737697005,0.08267789302638534,0.2856874446791634,-4.41458292744807,REL3,RLN3,Spine_vs_Laparoscopic,Arterial
seq.7962.11,0.3747421985315338,8.381714521109028,1.894234344147858,0.0827943698231798,0.2859578396339834,-4.415074310066477,ISK8,SPINK8,Spine_vs_Laparoscopic,Arterial
seq.7148.42,0.41903334403486525,9.439393602899804,1.892927135226426,0.08298119993710429,0.28647086143492256,-4.416976467046781,F173A,ANTKMT,Spine_vs_Laparoscopic,Arterial
seq.5694.57,1.1075675449585223,13.972863385182977,1.8925499497900173,0.08303518000897986,0.28652499153467637,-4.417525198125594,SMOC1,SMOC1,Spine_vs_Laparoscopic,Arterial
seq.20396.70,-0.4277334981663863,9.442966393765202,-1.8920867764837732,0.08310150997106777,0.2866216671708428,-4.418198949818807,COMD6,COMMD6,Spine_vs_Laparoscopic,Arterial
seq.9993.11,-0.6590425578557255,10.870944506908755,-1.8911350153271997,0.08323796153843264,0.2867002338863726,-4.419583162881614,ZN264,ZNF264,Spine_vs_Laparoscopic,Arterial
seq.12709.63,-1.6428749478832056,13.201323083597806,-1.89066264757557,0.0833057597310605,0.2867002338863726,-4.4202700307917,H1X,H1-10,Spine_vs_Laparoscopic,Arterial
seq.17796.15,0.48259235463983785,10.884464258643156,1.8889932258935709,0.08332143648475712,0.2867002338863726,-4.421967569884154,IMPA1,IMPA1,Spine_vs_Laparoscopic,Arterial
seq.25274.2,1.0330289049905215,11.283354411792006,1.8904900759873102,0.08333054124507429,0.2867002338863726,-4.420520944927728,ANKR2,ANKRD2,Spine_vs_Laparoscopic,Arterial
seq.6252.62,0.8537080276350153,12.943757103526009,1.8903756446670785,0.08334697745356104,0.2867002338863726,-4.4206873184468325,Secretoglobin family 3A member 1,SCGB3A1,Spine_vs_Laparoscopic,Arterial
seq.11465.4,0.781511889380841,7.992739448670118,1.8903035048560084,0.08335734069374293,0.2867002338863726,-4.420792201070237,GP135,GPR135,Spine_vs_Laparoscopic,Arterial
seq.4867.15,0.4483677259870955,8.327671050984366,1.8900584302789327,0.08339255566591991,0.2867002338863726,-4.421148495076619,VEGF121,VEGFA,Spine_vs_Laparoscopic,Arterial
seq.22383.21,-0.662908734834545,8.526016806912162,-1.889574129642511,0.08346218522466857,0.2868078124325887,-4.421852512218006,MITF,MITF,Spine_vs_Laparoscopic,Arterial
seq.14135.3,-0.25833417400432523,8.692710470187391,-1.8868107063534107,0.08363602590310432,0.28725548164519654,-4.425143545700734,RXFP1,RXFP1,Spine_vs_Laparoscopic,Arterial
seq.17812.2,0.8772545184260174,9.741114389750672,1.8880197371724856,0.08368602467893288,0.28725548164519654,-4.42411148601091,TP4A1,PTP4A1,Spine_vs_Laparoscopic,Arterial
seq.4924.32,0.950047627080421,12.598579266338746,1.8878697484823312,0.0837076527184238,0.28725548164519654,-4.424329412755957,MMP-1,MMP1,Spine_vs_Laparoscopic,Arterial
seq.4566.24,-0.4408350179594436,8.30928053069552,-1.887531210855136,0.08375648787732921,0.2872912818937643,-4.424821260530708,RSPO2,RSPO2,Spine_vs_Laparoscopic,Arterial
seq.13943.38,0.5808754515915755,12.181050481032974,1.885503612605556,0.08382494983950124,0.2873943399401049,-4.427044721774406,DPY30,DPY30,Spine_vs_Laparoscopic,Arterial
seq.17829.2,0.3100644782951605,8.306436767629167,1.8837766186566178,0.08407516239742778,0.2881201511200903,-4.4295556200847015,TREX2,TREX2,Spine_vs_Laparoscopic,Arterial
seq.24675.2,1.1974295901601701,7.550316328801297,1.8846861120509555,0.08416793253029742,0.28821807242628505,-4.428953036058448,MAST4,MAST4,Spine_vs_Laparoscopic,Arterial
seq.9513.9,-0.5401796495183557,9.051683808968738,-1.8845974104216399,0.08418078976760231,0.28821807242628505,-4.429081801927818,FGF22,FGF22,Spine_vs_Laparoscopic,Arterial
seq.24720.10,-0.8069261139578128,8.6239369482742525,-1.8831292649762184,0.08439385712820958,0.2888153912059176,-4.43121262681747,ANR16,ANKRD16,Spine_vs_Laparoscopic,Arterial
seq.14204.55,-0.7577177498620244,8.552437002609887,-1.8826569945276475,0.08446250089065746,0.28888762415964747,-4.431897888674502,FOXJ2,FOXJ2,Spine_vs_Laparoscopic,Arterial
seq.11664.32,0.9073055889724593,11.849136350715249,1.8824527970771792,0.08449219645252087,0.28888762415964747,-4.432194151192315,ARFG2,ARFGAP2,Spine_vs_Laparoscopic,Arterial
seq.6941.11,-0.5015919749404052,10.32281806101315,-1.881812942896534,0.08458530946212207,0.28907386938608276,-4.43312238680167,SUMF1,SUMF1,Spine_vs_Laparoscopic,Arterial
seq.21761.213,-0.9736839024100288,9.065556557702147,-1.8815209091538039,0.08462783799721281,0.28908714888454295,-4.4335459867709295,UBP46,USP46,Spine_vs_Laparoscopic,Arterial
seq.22469.103,0.33644455780026306,8.959662692408896,1.8797728764064094,0.0847131040513133,0.28924634021354395,-4.435546477100381,HMX2,HMX2,Spine_vs_Laparoscopic,Arterial
seq.8755.202,-0.4612140892760923,10.761805566702995,-1.8770021156264634,0.08506326791690186,0.2902156402502061,-4.439393847180766,Fc_MOUSE,,Spine_vs_Laparoscopic,Arterial
seq.14615.46,0.8425836488621092,8.31632668125277,1.8782829915765702,0.08510068204450712,0.2902156402502061,-4.438240412940019,KRA24,KRTAP2-4,Spine_vs_Laparoscopic,Arterial
seq.6544.33,0.8364344389559992,10.621369108529713,1.8781963397925443,0.0851133691630734,0.2902156402502061,-4.438365986938557,NELL1,NELL1,Spine_vs_Laparoscopic,Arterial
seq.21183.1,0.3527649304850051,7.432759465050757,1.8773129497464618,0.08517482850244984,0.29029288930607167,-4.4394339301226315,DUS10,DUSP10,Spine_vs_Laparoscopic,Arterial
seq.23017.17,-0.3455073205286556,9.395740410822837,-1.8754103589500324,0.08529696715230564,0.29057678108670243,-4.441702841062524,RCN3,RCN3,Spine_vs_Laparoscopic,Arterial
seq.22824.53,-0.8520341216857403,13.43857284845136,-1.8762996343368947,0.08539150798701256,0.2906689289920801,-4.441113917849153,VATC2,ATP6V1C2,Spine_vs_Laparoscopic,Arterial
seq.16755.195,-0.6029904514437412,10.573074019089594,-1.875974492365536,0.08543927100891914,0.2906689289920801,-4.441584839353068,GDF-3,GDF3,Spine_vs_Laparoscopic,Arterial
seq.24975.3,0.3179368458185481,8.177499143434634,1.8746358677816566,0.08544057944841386,0.2906689289920801,-4.4429179928501625,FCRLA,FCRLA,Spine_vs_Laparoscopic,Arterial
seq.12758.47,1.0504982509299907,11.131467588951237,1.875328429076598,0.08553424938305168,0.29085532710664075,-4.44252044636597,GRID2,GRID2,Spine_vs_Laparoscopic,Arterial
seq.23305.38,0.5631884626037209,10.925716263304382,1.874287137519917,0.08568753338016971,0.29092225061779914,-4.444028064964907,REEP2,REEP2,Spine_vs_Laparoscopic,Arterial
seq.9171.11,0.74499191338606785,8.980267482039645,1.873945532430246,0.08573787413590947,0.29092225061779914,-4.44452256012161,CSRP3,CSRP3,Spine_vs_Laparoscopic,Arterial
seq.15324.58,-0.9247736366473998,13.607143550225489,-1.8738811717553463,0.08574736168908167,0.29092225061779914,-4.444615721172534,Ferritin light chain,FTL,Spine_vs_Laparoscopic,Arterial
seq.6533.20,0.6099989084760198,7.737339467977011,1.8737859556527727,0.0857613994671131,0.29092225061779914,-4.444753541978633,DNS2B,DNASE2B,Spine_vs_Laparoscopic,Arterial
seq.5196.7,-0.43962162391945014,9.322884656570041,-1.8734395377473625,0.08581248979356294,0.29092225061779914,-4.445254935459882,NMT1,NMT1,Spine_vs_Laparoscopic,Arterial
seq.22121.43,-0.238502119489703,7.915386981869573,-1.8718849099909711,0.08581665282958467,0.29092225061779914,-4.446813268827368,DCA12,DCAF12,Spine_vs_Laparoscopic,Arterial
seq.15394.79,1.2381952192686523,12.524466281317865,1.8733469656617783,0.08582614718800731,0.29092225061779914,-4.445388913159357,UNC5B,UNC5B,Spine_vs_Laparoscopic,Arterial
seq.6273.58,-0.4012079660258845,10.578304259656022,-1.871428425956569,0.08588415359500261,0.29098676664964174,-4.447474619510327,P3H1,P3H1,Spine_vs_Laparoscopic,Arterial
seq.13496.19,0.9223925621938438,13.798670015471037,1.8726910433288975,0.08592297387101439,0.29098676664964174,-4.446338119722648,HMCS1,HMGCS1,Spine_vs_Laparoscopic,Arterial
seq.22960.8,1.1858588793594205,11.472832628460464,1.8714668901907328,0.08610394877475176,0.2914677107619538,-4.448109178852391,FCG2B,FCGR2B,Spine_vs_Laparoscopic,Arterial
seq.21734.36,0.9810961070305968,10.166145643965498,1.8710073710227915,0.08617197229752678,0.29156604466657526,-4.448773841736664,C1GLT/C1GLC Complex,C1GALT1|C1GALT1C1,Spine_vs_Laparoscopic,Arterial
seq.12576.21,0.33111282533742514,8.126250892200705,1.8696764253669915,0.08623526132452662,0.29164827756274125,-4.450291084748746,MAGE-3,MAGEA3,Spine_vs_Laparoscopic,Arterial
seq.19545.145,-0.45106434679256857,10.943963082220307,-1.8680587164632474,0.08638393417178622,0.29201907435116703,-4.4523540665312025,Oxidized PARK7,PARK7,Spine_vs_Laparoscopic,Arterial
seq.21739.7,-0.4415908589028472,9.86093323935034,-1.8689716173789037,0.08647391858787097,0.2921526004749839,-4.45171741800924,GLCNE,GNE,Spine_vs_Laparoscopic,Arterial
seq.10473.2,0.46351424381671436,7.546088254709893,1.8687857241463328,0.08650153857132595,0.2921526004749839,-4.451986126852726,Trefoil factor 2,TFF2,Spine_vs_Laparoscopic,Arterial
seq.22055.31,-0.889263812632759,12.069870131420487,-1.8676797143381194,0.08666603560648843,0.29257608861558665,-4.453584582789809,FOXO1A,FOXO1,Spine_vs_Laparoscopic,Arterial
seq.8087.250,0.417049508600174,8.627257942740938,1.8672503383444032,0.08672997355662555,0.2926598701746124,-4.454205006281611,RNF13,RNF13,Spine_vs_Laparoscopic,Arterial
seq.12692.56,0.324639286838166,7.596372272058623,1.8657282366212826,0.08680613123850747,0.29278479161193616,-4.455951377186839,DOT1L,DOT1L,Spine_vs_Laparoscopic,Arterial
seq.6373.54,-0.5976462349775513,10.215377930070249,-1.8663843754305778,0.0868590540057142,0.29283126769569534,-4.455456050703925,DLK1,DLK1,Spine_vs_Laparoscopic,Arterial
seq.25279.44,0.3906822399011096,7.870860269279504,1.865957484825725,0.0869227507196945,0.29291400816848406,-4.456072664284295,NVL,NVL,Spine_vs_Laparoscopic,Arterial
seq.23638.3,0.3875344895214674,8.848267502768325,1.8653061869327574,0.08702001343498339,0.292946148836863,-4.457013279358321,CARME,CARNMT1,Spine_vs_Laparoscopic,Arterial
seq.10580.14,0.420918372195235,8.039379396543769,1.8652512331680604,0.08702822458607719,0.292946148836863,-4.45709263679251,SFTA2,SFTA2,Spine_vs_Laparoscopic,Arterial
seq.5087.5,0.5309122568502698,9.343560514735321,1.8650295859862205,0.08706135010997434,0.292946148836863,-4.457412700100313,IL-22BP,IL22RA2,Spine_vs_Laparoscopic,Arterial
seq.7894.155,-0.36892091678808825,9.224009413596528,-1.864163724589455,0.08708892327405204,0.292946148836863,-4.458358891031162,FGF-3,FGF3,Spine_vs_Laparoscopic,Arterial
seq.17837.5,-0.7897946684387254,13.21072672540771,-1.8640439211165318,0.08720879844287382,0.2932175375960176,-4.458835785385893,CLIC2,CLIC2,Spine_vs_Laparoscopic,Arterial
seq.5252.33,0.7046522357484477,11.776716630951398,1.863561199490103,0.087281093049178,0.293328776774888,-4.459532589549406,PDE11,PDE11A,Spine_vs_Laparoscopic,Arterial
seq.19742.3,-0.48913857215601375,12.008726965139632,-1.8617084403080368,0.08733298269406523,0.2933713711424795,-4.461537154644597,Septin-5,SEPTIN5,Spine_vs_Laparoscopic,Arterial
seq.3894.15,-1.3206560830969938,11.249536229992515,-1.8624150696154333,0.08745296141606984,0.29364255132568157,-4.4611866464784455,NAGK,NAGK,Spine_vs_Laparoscopic,Arterial
seq.11109.56,-0.45280966490968133,11.190708980031594,-1.8599947731424031,0.08759071070000128,0.2938615878509339,-4.464012508134662,SVEP1,SVEP1,Spine_vs_Laparoscopic,Arterial
seq.24268.21,-0.6125195159614627,10.830448975419563,-1.8614577205726486,0.0875967572393507,0.2938615878509339,-4.462567860724507,GAB1,GAB1,Spine_vs_Laparoscopic,Arterial
seq.19802.22,-0.4411518815829947,11.874582427493664,-1.859285758837886,0.0876975455148663,0.29406783415361487,-4.465036318130043,RCAS1,EBAG9,Spine_vs_Laparoscopic,Arterial
seq.6571.75,-0.4460231371833636,9.889961237040856,-1.8603590531427425,0.08776204464565586,0.29415226523035465,-4.464152512269648,CQ078,C17orf78,Spine_vs_Laparoscopic,Arterial
seq.8282.15,0.26711972174836873,9.036560680870148,1.8583090580504316,0.08784490960284201,0.29419510890551914,-4.46644633367667,Fc_MOUSE,,Spine_vs_Laparoscopic,Arterial
seq.4143.74,-0.32725351931367364,9.582677652349465,-1.8582523103369253,0.08785347858507282,0.29419510890551914,-4.466528245792769,Lymphotactin,XCL1,Spine_vs_Laparoscopic,Arterial
seq.3721.5,-0.36390584293499373,9.913266573669206,-1.856300792364164,0.08814862334879359,0.29505138759388133,-4.469344361926016,NOH4_RHIML,nodH,Spine_vs_Laparoscopic,Arterial
seq.4122.12,0.32387580465341603,7.892410711591481,1.8563487506072642,0.08822170112605497,0.2951639293935676,-4.469508737565107,discoidin domain receptor 1,DDR1,Spine_vs_Laparoscopic,Arterial
seq.19335.2,-0.8121199932448633,10.778374915559821,-1.8564956381800446,0.08834552732179297,0.29542195865007714,-4.469721044638726,HN1,JPT1,Spine_vs_Laparoscopic,Arterial
seq.13563.259,-0.4038013646898033,9.702579682277824,-1.8557683334550243,0.08837780289518415,0.29542195865007714,-4.470543028347773,ACBD7,ACBD7,Spine_vs_Laparoscopic,Arterial
seq.2973.15,0.7731927090646256,13.030509682584318,1.8558931346853,0.08843683955449694,0.29548726963251076,-4.4705889251389035,CD36 ANTIGEN,CD36,Spine_vs_Laparoscopic,Arterial
seq.19371.18,-0.90559287988739,13.638480057194686,-1.8556020670754734,0.08848098297003812,0.2955027828566318,-4.471008143503837,MARE1,MAPRE1,Spine_vs_Laparoscopic,Arterial
seq.7769.29,-0.6095726923828302,8.921028413224075,-1.855149414090438,0.08854967230792318,0.29560022246121076,-4.471660022349742,3BP2,SH3BP2,Spine_vs_Laparoscopic,Arterial
seq.23689.52,-0.327167506338915,9.272754598870309,-1.8527022832915825,0.08869522108450087,0.295882558619761,-4.4745331178067325,CPNE6,CPNE6,Spine_vs_Laparoscopic,Arterial
seq.11380.84,-0.399303310364699,9.602575739287072,-1.853653380490691,0.08871335102046837,0.295882558619761,-4.47363098037461,RBM24,RBM24,Spine_vs_Laparoscopic,Arterial
seq.19206.20,-0.483912776953769,9.706913627633,-1.853361419287902,0.08882147202197009,0.2961111551677176,-4.474234162962599,8ODP,NUDT1,Spine_vs_Laparoscopic,Arterial
seq.19280.29,-0.5059229590065968,10.048557658280467,-1.8521779172498345,0.08900179765480341,0.2965801551249819,-4.475937321459421,UB2D3,UBE2D3,Spine_vs_Laparoscopic,Arterial
seq.5646.20,-0.7237752846745913,11.450343579513287,-1.8517940663963042,0.08906035498267469,0.2966431503229694,-4.476489594065607,RNAS6,RNASE6,Spine_vs_Laparoscopic,Arterial
seq.22377.27,-0.5365791101673132,9.398635187623228,-1.8505699341555222,0.08924733322490484,0.2970348085559336,-4.478250441308359,IER2,IER2,Spine_vs_Laparoscopic,Arterial
seq.25468.5,-0.2712748834568366,8.911642824021884,-1.849022468426172,0.08925735190933548,0.2970348085559336,-4.479833685108165,SOX-9,SOX9,Spine_vs_Laparoscopic,Arterial
seq.22504.3,-0.5311495271147368,8.518313521177607,-1.8501460793750446,0.08931215741820354,0.2970850376369856,-4.478859992607643,N42L2,N4BP2L2,Spine_vs_Laparoscopic,Arterial
seq.20445.29,0.6719607032929549,13.886591043461666,1.849164084857617,0.08936015855259935,0.297112598280887,-4.479982501216762,AP1AR,AP1AR,Spine_vs_Laparoscopic,Arterial
seq.11565.58,1.4018231378036736,8.173607275115957,1.8494460817327218,0.08941930851708883,0.2971771865910003,-4.47986651020438,ZNF23,ZNF23,Spine_vs_Laparoscopic,Arterial
seq.10571.14,1.0562234613399681,8.338216654309909,1.8478497265899405,0.08966410541109789,0.29780203565573193,-4.482161149473147,MGAT1,MGAT1,Spine_vs_Laparoscopic,Arterial
seq.17319.1,-0.5415169977037912,9.218887868558857,-1.847701031318447,0.08968693842165006,0.29780203565573193,-4.482374835260678,SELH,SELENOH,Spine_vs_Laparoscopic,Arterial
seq.20570.18,0.8186131004700847,8.787016987834837,1.8466776825224056,0.08984422285124663,0.2980154495648256,-4.483845218685216,VSTM1,VSTM1,Spine_vs_Laparoscopic,Arterial
seq.8221.19,-0.54475330437967,10.867767650311071,-1.8460644111094064,0.08993860015961305,0.2980154495648256,-4.484726185649815,MIF,MIF,Spine_vs_Laparoscopic,Arterial
seq.15669.7,-0.6541410988847023,10.269362615016993,-1.8456434909524295,0.09000342834374599,0.2980154495648256,-4.485330751162422,BRAF1,BRAF,Spine_vs_Laparoscopic,Arterial
seq.10491.21,0.5755516383014481,9.126847174292285,1.8455691361297428,0.09001488454192845,0.2980154495648256,-4.485437539168917,Fc_MOUSE,,Spine_vs_Laparoscopic,Arterial
seq.18303.39,1.1040202800422882,14.644249861187957,1.8452701474086417,0.0900609645184939,0.2980154495648256,-4.48586692260565,NEUG,NRGN,Spine_vs_Laparoscopic,Arterial
seq.25275.30,-0.40402147231943175,8.789457320476545,-1.8451620269855298,0.09007763325328202,0.2980154495648256,-4.486022187506905,HDAC4,HDAC4,Spine_vs_Laparoscopic,Arterial
seq.16908.5,1.5089346042841072,11.270051662593117,1.8449035953343234,0.09011748656005684,0.2980154495648256,-4.4863932856718955,OMGP,OMG,Spine_vs_Laparoscopic,Arterial
seq.23564.83,0.6668546855917565,8.532293515482309,1.844804928891579,0.09013270635102323,0.2980154495648256,-4.486534959849075,MT21C,METTL21C,Spine_vs_Laparoscopic,Arterial
seq.24902.84,-0.7502290111107417,8.340880743134997,-1.8446551794452732,0.09015581041115284,0.2980154495648256,-4.486749976073731,GEPH,GPHN,Spine_vs_Laparoscopic,Arterial
seq.16768.3,0.6210742968946601,8.98434257534281,1.844593488799309,0.09016532990321807,0.2980154495648256,-4.486838551319675,PLAK,JUP,Spine_vs_Laparoscopic,Arterial
seq.24926.9,0.7483008532580708,13.01357539158171,1.8444374638164982,0.09018941021451213,0.2980154495648256,-4.487062564642557,FUBP2,KHSRP,Spine_vs_Laparoscopic,Arterial
seq.19158.1,0.6619226623033967,11.815739446549125,1.8424376571606915,0.090498570512909493,0.29855828358941733,-4.489932918585249,PAF,PCLAF,Spine_vs_Laparoscopic,Arterial
seq.21733.11,0.3446736203409033,7.165695019901791,1.8418238640088516,0.09049895110070971,0.29855828358941733,-4.490552736234757,OGT1,OGT,Spine_vs_Laparoscopic,Arterial
seq.7742.11,0.256245930374595,8.726008435325573,1.8406836925165677,0.09054317786936365,0.29855828358941733,-4.491824814715147,RN148,RNF148,Spine_vs_Laparoscopic,Arterial
seq.9244.27,-0.44816231380918126,10.041194336280995,-1.8421139184363513,0.09054870934086151,0.29855828358941733,-4.49039743319171,PPT1,PPT1,Spine_vs_Laparoscopic,Arterial
seq.24917.95,-0.8314679842175163,9.78373248195212,-1.842084709765427,0.09055323425536532,0.29855828358941733,-4.4904393409874395,DNJC1,DNAJC1,Spine_vs_Laparoscopic,Arterial
seq.13577.25,0.5291976426730383,9.383411454354187,1.841508781790931,0.0906424971328191,0.2987209343835329,-4.491265595748209,U2AF2,U2AF2,Spine_vs_Laparoscopic,Arterial
seq.24900.46,0.38467550978555565,9.216172502197546,1.840516846665352,0.09079642411694577,0.2990434361821192,-4.492688358749927,VP9D1,VPS9D1,Spine_vs_Laparoscopic,Arterial
seq.21452.3,0.8573543303427069,10.93520916574073,1.840363103120285,0.09082030303512563,0.2990434361821192,-4.492908842003125,DNM1L,DNM1L,Spine_vs_Laparoscopic,Arterial
seq.4666.223,-0.7600546770386907,2.492413423997221,-1.8393251081547166,0.09098167006275028,0.29914608080774197,-4.494397176275427,No Protein,,Spine_vs_Laparoscopic,Arterial
seq.11602.12,-0.584226146226781,10.311888192038076,-1.839095154438514,0.09101745393378519,0.29914608080774197,-4.4947268371712035,CPNE1,CPNE1,Spine_vs_Laparoscopic,Arterial
seq.6300.14,0.8066308335298018,10.83247711702586,1.8389653153757444,0.09103766426886363,0.29914608080774197,-4.494912964507004,Fc_MOUSE,,Spine_vs_Laparoscopic,Arterial
seq.6214.84,0.6156686522888837,7.838901404408584,1.8389338012866279,0.09104257026584565,0.29914608080774197,-4.49495813965505,IFNA8,IFNA8,Spine_vs_Laparoscopic,Arterial
seq.18264.12,0.29680498487839024,9.648606676495582,1.8374173035910857,0.09105141371464089,0.29914608080774197,-4.49651410928755,CCD25,CCDC25,Spine_vs_Laparoscopic,Arterial
seq.16320.139,0.48899532268935175,9.202689455670301,1.838071588786985,0.0911768894429602,0.2992344093718356,-4.49619395598596,CD320,CD320,Spine_vs_Laparoscopic,Arterial
seq.10001.7,-0.5191147228229038,8.936131778551154,-1.8379737854509999,0.09119213701896928,0.2992344093718356,-4.4963341191685355,c-Raf,RAF1,Spine_vs_Laparoscopic,Arterial
seq.12720.71,-0.7094849155517888,11.70572220586414,-1.8379342829295044,0.09119829613257388,0.2992344093718356,-4.496390729618904,UBQL4,UBQLN4,Spine_vs_Laparoscopic,Arterial
seq.6457.50,1.3374953430067418,9.832850343484177,1.8374937349615967,0.09126701062253233,0.29929950138414907,-4.4970220289146035,PCDG1,PCDHGA1,Spine_vs_Laparoscopic,Arterial
seq.22977.18,-0.33615340631896373,9.50456048080715,-1.8358375052566924,0.09129815026849727,0.29929950138414907,-4.498780525400071,HEXI1,HEXIM1,Spine_vs_Laparoscopic,Arterial
seq.25922.7,-0.5276663851064853,11.006470589005295,-1.8335814033105895,0.09177655169259752,0.30066395352147984,-4.5023501579606116,LRP5,LRP5,Spine_vs_Laparoscopic,Arterial
seq.8085.10,0.33739911623484353,8.079245124250038,1.8332168230608052,0.09183378973833202,0.30066395352147984,-4.50287229318068,Fc_MOUSE,,Spine_vs_Laparoscopic,Arterial
seq.22503.24,-0.3259231315511322,8.870128869443727,-1.8327818178677662,0.09183493300315217,0.30066395352147984,-4.503315852842478,MKX,MKX,Spine_vs_Laparoscopic,Arterial
seq.8660.5,0.5593673153020653,13.562691700918657,1.8319679991437912,0.09190506062776614,0.3007619241278734,-4.504327460731819,OLFL3,OLFML3,Spine_vs_Laparoscopic,Arterial
seq.5737.61,0.3961299270506018,10.561266951140363,1.8314503337418557,0.09198653016684996,0.30089690956633347,-4.505069064402431,SEM4D,SEMA4D,Spine_vs_Laparoscopic,Arterial
seq.18175.65,-0.8199299945266869,13.548827744831309,-1.8315575681061524,0.09219749598761884,0.30145518683714007,-4.5055207338176615,VAT1,VAT1,Spine_vs_Laparoscopic,Arterial
seq.13631.1,-0.5098072090777457,10.408393697236097,-1.8306813265681334,0.09233557179098852,0.3017747542893775,-4.506774009315041,RB binding protein 5,RBBP5,Spine_vs_Laparoscopic,Arterial
seq.4666.194,-0.3705698938908384,6.515602825149628,-1.829994522608886,0.09244392753766546,0.30199695279881017,-4.507756114313535,No Protein,,Spine_vs_Laparoscopic,Arterial
seq.11122.97,-0.5292914543116964,9.994830030052848,-1.8291604012875267,0.09257568024176496,0.30213322957816596,-4.5089486168262845,SPG21,SPG21,Spine_vs_Laparoscopic,Arterial
seq.21526.88,-0.4679130215351357,9.37741684711658,-1.8290691683805622,0.09259010115407909,0.30213322957816596,-4.509079030677568,sperm-egg fusion protein 1,IZUMO1,Spine_vs_Laparoscopic,Arterial
seq.25217.35,0.6431011281261156,10.792948226583574,1.8289635195542497,0.0926068032913694,0.30213322957816596,-4.509230047234809,SPANXA,SPANXA1,Spine_vs_Laparoscopic,Arterial
seq.9319.59,0.2664438617735465,7.894799512658099,1.8238350908423877,0.09319258888705444,0.3036880681337942,-4.51596575046087,TMED4,TMED4,Spine_vs_Laparoscopic,Arterial
seq.25428.103,-0.2962379092087488,8.625623954061403,-1.823782552345475,0.09320095911411962,0.3036880681337942,-4.516040844185345,IFRD1,IFRD1,Spine_vs_Laparoscopic,Arterial
seq.7859.21,-0.6956656212629184,10.230770347521663,-1.8251899740260693,0.0932051603308637,0.3036880681337942,-4.514621010357808,PCDGK,PCDHGC3,Spine_vs_Laparoscopic,Arterial
seq.19277.4,-0.6109452059166536,11.34904096879036,-1.824275674270734,0.09335066350521021,0.304029740392894,-4.515926312042641,KAT,TSTD1,Spine_vs_Laparoscopic,Arterial
seq.25095.1,-0.35107151282899807,10.60346550609979,-1.8223986718158756,0.09342167859163172,0.30407654080032315,-4.51801842146292,SNCAP,SNCAIP,Spine_vs_Laparoscopic,Arterial
seq.21282.21,0.38743063264630706,7.237970344917895,1.8236752597557397,0.09344632633337026,0.30407654080032315,-4.516783306696775,TNIP1,TNIP1,Spine_vs_Laparoscopic,Arterial
seq.12625.138,-0.40233693018892325,9.661098492457151,-1.8231925769009698,0.09349769862111879,0.3041114275585172,-4.517406311797779,KLHL7,KLHL7,Spine_vs_Laparoscopic,Arterial
seq.8060.7,0.4941196561913035,7.154166031540709,1.8227322355087296,0.0935967556945899,0.3043004805653765,-4.5181290198960875,NRG2,NRG2,Spine_vs_Laparoscopic,Arterial
seq.15622.13,0.7584963598500494,10.101902994586576,1.8222263903535774,0.09367753743253653,0.3043004805653765,-4.518850718468386,OBCAM,OPCML,Spine_vs_Laparoscopic,Arterial
seq.8307.47,-0.7609578370651207,12.56314214539256,-1.822224424748818,0.09367785145596338,0.3043004805653765,-4.5188535226258075,CK068,C11orf68,Spine_vs_Laparoscopic,Arterial
seq.5035.7,1.096616012367896,9.409257548722254,1.8216491900098946,0.09376979145291117,0.30446693136251235,-4.519674091140505,TS,TYMS,Spine_vs_Laparoscopic,Arterial
seq.11556.19,-0.4991906549077534,9.996381389395813,-1.820832727807175,0.09390042718695653,0.30475882680504196,-4.520838533196083,ARFG1,ARFGAP1,Spine_vs_Laparoscopic,Arterial
seq.13044.5,-0.8117617624842612,12.17015622831571,-1.8200346247620192,0.09402828461662958,0.30504040432489243,-4.521976523698029,TS101,TSG101,Spine_vs_Laparoscopic,Arterial
seq.11395.5,-0.3248244644650171,10.148971928135909,-1.8183586882566054,0.09406873583445084,0.30504040432489243,-4.5237870093932795,FAK2,PTK2B,Spine_vs_Laparoscopic,Arterial
seq.2431.17,-0.7516013516373103,11.017267449846079,-1.8190738094733105,0.09418241783170114,0.30527671915032767,-4.523346169242538,Cathepsin G,CTSG,Spine_vs_Laparoscopic,Arterial
