AptName,Spine_vs_Laparoscopic,Spine_vs_HeadNeck,Laparoscopic_vs_HeadNeck,AveExpr,F,P.Value,adj.P.Val,Target,EntrezGeneSymbol,draw
seq.7208.60,0.019849154004575098,0.06557380723183037,0.045724653227255274,8.174024250954412,0.07955762347584364,0.9240107075398725,0.9547685225284234,MGT4C,MGAT4C,Arterial
seq.25262.6,-0.03370426239793112,0.1079593880521017,0.14166365045003282,12.772743450134085,0.07922311947152716,0.9243160303547948,0.9549521092506864,ZW10,ZW10,Arterial
seq.21487.20,-0.04901373744223925,-0.007211362684271805,0.04180237475796744,9.447532478045206,0.0788296841752841,0.9246723963477901,0.9551883729740152,BL1S6,BLOC1S6,Arterial
seq.14051.54,-0.0391918103213893,-0.062188700194937496,-0.0229968898735482,8.326795405509563,0.07857154303583445,0.9249091407869396,0.9553010192222967,FOXC2,FOXC2,Arterial
seq.24222.10,-0.016472261989624926,-0.07433919306248526,-0.05786693107286034,10.294404551950002,0.07793199203252744,0.925492115165104,0.9556316288166442,NELFA,NELFA,Arterial
seq.8017.23,0.11484960285497614,-0.004973153388460716,-0.11982275624343686,9.050499248316344,0.07771051590253157,0.9256986656181789,0.9556316288166442,FXRD1,FOXRED1,Arterial
seq.18875.125,0.1160186255522273,-0.030723607074900627,-0.14674223262712793,8.833526443265365,0.07764579693968011,0.9257578043211698,0.9556316288166442,Chondrocalcin,COL2A1,Arterial
seq.17692.2,-0.09236563267978326,-0.0030887206007168544,0.0892769120790664,8.988859987619671,0.07747148350803185,0.9259171098917436,0.9556316288166442,BT3A3,BTN3A3,Arterial
seq.5982.50,-0.011504553458038913,0.0655411766505356,0.07704573010857452,13.320176033405204,0.07743513338272742,0.9259461813161358,0.9556316288166442,FHR1,CFHR1,Arterial
seq.8048.9,-0.059695090637370996,0.06604588481563134,0.12574097545300233,11.884757104253197,0.07738098768679823,0.9259956793599591,0.9556316288166442,FTMT,FTMT,Arterial
seq.7963.36,-0.019101252016950454,-0.08810077552156947,-0.06899952350461902,8.42478125851448,0.07623764890246075,0.9270456312233997,0.9565825656696997,Fc_MOUSE,,Arterial
seq.5483.1,-0.08863667297536715,-0.00611023962742685,0.0825264333479403,13.046727443607914,0.07609426658013144,0.9271728624075649,0.9565825656696997,RGMA,RGMA,Arterial
seq.19118.47,0.0652177937725753,-0.07833169375999027,-0.14354948753256558,10.543732590638623,0.07578835032870795,0.9274569792608546,0.9567437481867697,OSTF1,OSTF1,Arterial
seq.2683.1,-0.029384919483801397,-0.09600578294486084,-0.06662086346105944,12.488269321404367,0.07549171645957824,0.92772471794181,0.9568879932335145,iC3b,C3,Arterial
seq.15504.39,-0.06466714716359867,-0.030469608518341573,0.0341975386452571,9.921411628367002,0.0744098079939085,0.9287165639971574,0.9577789654346202,Livin B,BIRC7,Arterial
seq.22086.2,-0.06747741430078413,-0.045165787395371026,0.022311626905413107,7.932821800993437,0.07418628790415455,0.9289241343995631,0.9578609854504662,BRM1L,BRMS1L,Arterial
seq.3438.10,-0.13314653351874384,-0.004060048397475313,0.12908648512126852,12.486926119636857,0.07381947000554018,0.929261489009104,0.958048775690545,FSTL3,FSTL3,Arterial
seq.5586.66,0.07205364895521171,0.028848923838392437,-0.043204725116819276,10.66749341607671,0.07370607450554939,0.9293623800543089,0.958048775690545,MINP1,MINPP1,Arterial
seq.6909.40,-0.016790530024843875,0.044946345243653596,0.06173687526849747,9.977004077306667,0.0735158229902847,0.9295370637986348,0.9580743023349372,MGAT2,MGAT2,Arterial
seq.8876.51,0.0743812832761801,-0.010273321977317451,-0.08465460525349755,9.334156566204394,0.0734042471333917,0.929643277723474,0.9580743023349372,NRX2B,NRXN2,Arterial
seq.13653.335,-0.014271161108034391,-0.060337351242914394,-0.04606619013488,9.571284569485764,0.07222566054994468,0.9307226670552626,0.9590545829532259,MACD1,MACROD1,Arterial
seq.21342.25,0.01001376069639548,-0.045091552913198996,-0.055105313609594475,9.212819087201279,0.07163199158772937,0.9312688157777831,0.9594823521308825,RGS14,RGS14,Arterial
seq.13722.105,-0.023392133626707334,-0.09850656818353976,-0.07511443455683242,15.933898435710697,0.07149657790062311,0.9313943110779935,0.9594823521308825,C9,C9,Arterial
seq.7784.1,0.09886023193804938,0.03441442764430214,-0.06444580429374724,11.641134803644922,0.07062765445571406,0.9321936124123189,0.960173539096318,"Kininogen, HMW",KNG1,Arterial
seq.9484.75,-0.06486626770253068,-0.040748805421948475,0.024117462280582203,8.907399175870898,0.07003239177115385,0.9327434809415254,0.9604823292453224,Desmoglein-2,DSG2,Arterial
seq.21819.9,0.12329938115834338,0.06161189538295808,-0.0616874857753853,9.840775612832543,0.06984993821274363,0.9329138825257542,0.9604823292453224,NELFE,NELFE,Arterial
seq.19325.21,0.06851533911479635,-0.10965544971882935,-0.1781707888336257,8.534868410972857,0.069749486755863635,0.9330065111311256,0.9604823292453224,ABHEB,ABHD14B,Arterial
